qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,MPP,1,3.85%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,PPP,1,3.85%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,***,4,57.14%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,DMM,1,14.29%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,MMM,2,28.57%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",8-<9,**D,1,100%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,***,9,2.3%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,**D,44,11.22%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,*DD,37,9.44%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DDD,37,9.44%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DDM,64,16.33%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DMM,55,14.03%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MMM,53,13.52%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MMP,41,10.46%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MPP,33,8.42%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,PPP,16,4.08%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,U,3,0.77%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,**D,2,25%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,*DD,1,12.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,DDM,2,25%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,DMM,2,25%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Multimedia,KA4,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,MPP,1,12.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,DDM,3,42.86%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,MMM,1,14.29%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,MMP,1,14.29%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,PPP,1,14.29%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,U,1,14.29%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,*DD,3,7.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DDD,4,10%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DDM,8,20%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DMM,6,15%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MMM,5,12.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MMP,4,10%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MPP,4,10%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,PPP,5,12.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,U,1,2.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,***,1,1%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,**D,11,11%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,*DD,14,14%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DDD,19,19%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DDM,19,19%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DMM,10,10%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MMM,15,15%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MMP,5,5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MPP,3,3%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,PPP,1,1%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,U,2,2%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,***,5,3.68%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,**D,24,17.65%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,*DD,32,23.53%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DDD,34,25%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DDM,11,8.09%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DMM,13,9.56%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MMM,8,5.88%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MMP,5,3.68%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MPP,3,2.21%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,U,1,0.74%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,***,7,6.19%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,**D,41,36.28%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,*DD,39,34.51%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DDD,11,9.73%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DDM,8,7.08%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DMM,4,3.54%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,MMM,1,0.88%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,MMP,2,1.77%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,***,5,10.64%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,**D,27,57.45%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,*DD,7,14.89%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,DDD,5,10.64%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,DDM,2,4.26%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",7-<8,DMM,1,2.13%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",8-<9,***,2,18.18%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",8-<9,**D,5,45.45%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",8-<9,*DD,3,27.27%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",8-<9,DDD,1,9.09%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,***,20,4.36%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,**D,108,23.53%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,*DD,100,21.79%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DDD,74,16.12%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DDM,52,11.33%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,DMM,34,7.41%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MMM,32,6.97%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MMP,17,3.7%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,MPP,10,2.18%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,PPP,7,1.53%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",All,U,5,1.09%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,*DD,2,40%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,DDM,1,20%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Speech and Drama,LC11,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",Unknown prior,MMM,2,40%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",1-<2,PPP,1,100%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,*DD,4,4.04%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,DDD,4,4.04%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,DDM,2,2.02%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,DMM,13,13.13%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,MMM,14,14.14%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,MMP,19,19.19%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,MPP,21,21.21%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,PPP,16,16.16%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",2-<3,U,6,6.06%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,***,2,0.31%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,**D,5,0.76%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,*DD,31,4.73%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DDD,62,9.47%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DDM,81,12.37%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,DMM,85,12.98%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MMM,96,14.66%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MMP,87,13.28%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,MPP,111,16.95%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,PPP,81,12.37%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",3-<4,U,14,2.14%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,***,9,0.78%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,**D,66,5.68%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,*DD,145,12.49%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DDD,162,13.95%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DDM,168,14.47%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,DMM,164,14.13%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MMM,155,13.35%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MMP,114,9.82%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,MPP,111,9.56%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,PPP,57,4.91%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",4-<5,U,10,0.86%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,***,50,6.78%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,**D,130,17.62%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,*DD,138,18.7%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DDD,114,15.45%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DDM,103,13.96%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,DMM,66,8.94%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MMM,54,7.32%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MMP,48,6.5%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,MPP,21,2.85%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,PPP,10,1.36%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",5-<6,U,4,0.54%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,***,59,23.79%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,**D,67,27.02%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,*DD,39,15.73%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DDD,30,12.1%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DDM,18,7.26%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,DMM,14,5.65%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,MMM,10,4.03%
BTEC National Extended Diploma L3 - Band N - PPP-D*D*D*,463,Sports Studies,MA1,3,"***,**D,*DD,DDD,DDM,DMM,MMM,MMP,MPP,PPP",6-<7,MMP,8,3.23%
