LA,ESTAB,URN,PERCTOT,PPERSABS10
933,3285,123821,7.5,21.9
933,3286,146717,6,12.6
933,3287,123823,5,12.7
933,3290,135832,5.9,16.3
933,3305,123827,6.2,12.9
933,3307,123828,4.2,7.1
933,3311,123829,7,25.4
933,3313,123830,3.9,10.2
933,3314,123831,6.3,SUPP
933,3317,147824,7.9,26.8
933,3322,123833,5.7,13.4
933,3329,123834,5.6,14.5
933,3331,123835,6.1,20.9
933,3342,123836,3.9,SUPP
933,3344,123837,5.5,15.4
933,3353,138541,6.2,14.6
933,3356,147326,6.9,16.7
933,3358,123840,4.6,7.4
933,3359,123841,5.2,19.2
933,3361,123842,5.7,13.9
933,3369,123843,6.6,18.5
933,3371,123844,7.2,18.5
933,3401,123846,7.1,19.2
933,3402,123847,6.8,20.3
933,3436,123849,3.4,7.1
933,3437,123850,5.3,7.8
933,3438,123851,6.5,16.2
933,3439,123852,5.4,13.6
933,3484,123854,6.7,13.9
933,3485,123855,7.4,24.1
933,3486,123856,8.7,35.6
933,3487,123857,6.1,13.5
933,3488,123858,7.1,16.4
933,3489,143621,6.2,14.8
933,3490,123860,8,28.6
933,3492,145676,6.5,22.5
933,3493,143958,5.5,12.9
933,3494,135612,7.6,24.5
933,4000,123862,11.9,32.6
933,4001,138375,10.8,31.8
933,4003,139655,9.7,29.2
933,4004,140416,10.6,30.8
933,4005,146439,11.2,35.9
933,4006,147016,9.4,31.3
933,4007,147651,7.8,22.3
933,4009,148830,11.1,36
933,4100,136851,9.6,24
933,4201,137203,7.4,18.9
933,4250,136839,12.2,39.3
933,4257,136970,9.7,27.5
933,4258,137202,10.3,32.2
933,4259,136294,10,33.5
933,4274,136295,10.7,34.9
933,4277,123871,7.1,23.8
933,4282,137192,11.2,32
933,4283,136913,9.2,26.3
933,4287,137118,9,29.1
933,4288,123875,8.4,24.3
933,4290,136774,8.7,24.7
933,4291,136791,13.3,45.3
933,4300,123878,9.4,27.5
933,4308,145677,11.5,37.6
933,4309,136917,11,35.5
933,4354,123883,11.5,34.5
933,4355,136639,11.2,38
933,4358,136916,7.6,19.9
933,4410,147825,7.4,21.7
933,4450,137080,11.6,32.6
933,4455,136894,8.7,23.9
933,4504,137285,10.4,32.7
933,4508,123893,10.8,31.5
933,4552,137741,7.7,24
933,4553,140631,7.9,25.4
933,4583,136783,10.1,32.5
933,4584,143329,6.5,17
933,5200,123899,6,12.6
933,5201,123900,9,29.7
933,5202,146896,4.7,0
933,5203,137437,7,14.4
933,5400,137313,9.6,33.5
933,6905,136193,13.3,39
933,7000,142118,16.2,40.9
933,7003,123938,11,39.4
933,7006,148378,41.3,82.1
933,7007,123940,12,38.2
933,7014,146698,14.9,44.4
933,7016,123944,15,38.9
933,7018,123945,12.5,34.8
933,7019,147126,15.2,39.1
935,2000,138117,8.2,26.4
935,2001,139803,8.6,27.5
935,2002,124531,6.1,16.2
935,2003,136316,9.6,34.3
935,2006,139804,10.1,33.1
935,2007,124534,4,8
935,2009,124536,7.7,22.7
935,2010,140044,8,23.4
935,2011,124537,4.6,7.6
935,2012,124538,7.9,29.5
935,2013,124539,6.6,18.9
935,2014,140573,2.7,1.4
935,2015,124540,6.1,18.8
935,2016,140623,4.5,11
935,2017,140822,6.4,16.8
935,2020,124543,6.6,18.4
935,2021,124544,5.2,9.4
935,2022,142993,6.9,16.1
935,2025,140823,7,19
935,2026,124547,5.1,10.2
935,2027,140887,10.3,38.3
935,2029,140998,7.6,23.7
935,2030,142995,5.9,10.1
935,2031,142566,10.3,28.4
935,2032,124550,5.4,11.7
935,2034,124552,7.4,22.2
935,2035,124553,6.8,22.9
935,2036,138161,6.2,17.4
935,2040,141546,7,18.9
935,2042,124559,5.6,9.5
935,2043,141172,9.6,36.7
935,2045,148509,6.7,15.7
935,2047,141371,7.7,25.6
935,2048,141372,7.1,23.6
935,2050,141373,6.8,17.8
935,2051,141406,6.6,18.3
935,2052,141702,5.8,17.8
935,2053,141736,6.7,19.3
935,2054,139485,6.9,18.3
935,2055,124565,5.2,10.2
935,2056,141983,7.5,26
935,2057,141984,7.3,23.2
935,2058,144211,7.3,23.3
935,2059,141985,6.7,18.5
935,2060,143359,6.4,12.8
935,2063,143492,7.2,20
935,2064,143491,4.9,SUPP
935,2065,142016,6.8,22.1
935,2066,124572,5,9.4
935,2067,144443,7.7,19.9
935,2068,124574,5.5,12.2
935,2069,146021,6,11.8
935,2070,147880,6.4,16.1
935,2071,124577,5.5,14.7
935,2072,124578,4.9,11.8
935,2073,141550,6.5,20.9
935,2074,147261,8.2,26.4
935,2075,147239,10.3,33.3
935,2076,124582,6.9,20.5
935,2078,142017,6.5,21.1
935,2079,124584,5.8,12.4
935,2080,144444,7.4,22.8
935,2083,144850,4.9,7.6
935,2084,124588,4.7,7.2
935,2085,124589,7.2,25.3
935,2086,144442,6.3,16.1
935,2087,143074,8.7,30.4
935,2088,144445,6.3,13.8
935,2089,124593,7.3,22.2
935,2090,142018,5.1,8.4
935,2091,141554,8.2,28
935,2092,124595,7.1,21.2
935,2093,142025,9.2,34.4
935,2095,124597,4.9,9.5
935,2096,143069,9.2,28.8
935,2097,143361,5.7,16.2
935,2098,143806,6.9,19.4
935,2099,142026,6.9,21.9
935,2100,146173,6.5,22
935,2101,124602,6.8,13.5
935,2103,142027,6.3,17.2
935,2104,142187,6.6,16.5
935,2105,147509,4.9,10.9
935,2106,146494,7.8,22.7
935,2108,148824,6.5,12.3
935,2109,145694,6.1,12
935,2110,124609,5.4,14.3
935,2113,142580,7,20.5
935,2114,147931,7.2,20.4
935,2116,142770,7.7,29.1
935,2117,124613,6.4,13.8
935,2118,124614,6.7,22.2
935,2120,142786,7.7,26.7
935,2121,124615,6.5,17.4
935,2122,144446,6.3,16
935,2123,141551,6.5,16.5
935,2124,124618,6.5,25.8
935,2125,124619,5.1,15.2
935,2126,145460,6.9,17.9
935,2129,147932,5.7,12.3
935,2131,124624,7.6,21.9
935,2132,124625,7,14.6
935,2133,145835,5.2,6.5
935,2134,124627,5.7,16.4
935,2135,124628,4.7,10.4
935,2136,146875,8.4,29.4
935,2138,147933,5.8,13.9
935,2145,141640,6.6,15.4
935,2147,145541,6.6,15.6
935,2150,143050,6.2,12.5
935,2152,145695,6.2,14.3
935,2154,144212,7.1,21.7
935,2155,143147,5.3,13.9
935,2157,124645,8,23.2
935,2158,141819,7.4,24.1
935,2159,141591,7.4,24.1
935,2162,124650,6.7,19.7
935,2166,124654,5.3,12.8
935,2167,145540,6.2,18.1
935,2171,144329,6.8,20.1
935,2172,144213,7.4,21.9
935,2176,148750,8,28.1
935,2184,124668,4.1,9.7
935,2185,144216,7.8,26.7
935,2186,144217,5.9,13.6
935,2187,143549,4.6,9.6
935,2188,143550,7.9,29.8
935,2189,143671,7.6,19.2
935,2194,146460,6,13.9
935,2197,143830,8.4,35.3
935,2198,143860,6,15.1
935,2199,143861,4.9,13.2
935,2200,144275,8.5,30.4
935,2201,144276,6.5,15.5
935,2202,144399,6.2,14.8
935,2203,144625,5.3,13.7
935,2204,144215,5.9,15.6
935,2205,144553,7.3,27.3
935,2206,144826,9.4,23.6
935,2207,144827,6.6,18.4
935,2208,144828,11.1,40.5
935,2209,144218,6.5,19.7
935,2210,145031,5.6,12.9
935,2211,145118,8.1,28.5
935,2212,145234,9.6,29.4
935,2213,145237,7,17.8
935,2214,145476,8.3,26.2
935,2215,145559,9.4,28
935,2216,145277,7.3,20.6
935,2217,145851,8.5,25.2
935,2220,145698,4.4,7.5
935,2221,145979,8.4,28.8
935,2222,146086,5.5,15
935,2223,146271,7.3,19.4
935,2224,146280,10.7,35.5
935,2225,146323,6.4,17
935,2226,146532,7.1,22.1
935,2228,146961,13.2,50
935,2229,147450,7.1,19.7
935,2916,147934,6.2,15.7
935,2918,124675,6,16.1
935,2919,124676,4.7,6.8
935,2921,124678,6.5,15.2
935,2922,148414,6.8,21.3
935,2923,124680,5.9,14.8
935,2924,124681,5.8,11.8
935,2925,124682,6.6,15.1
935,2927,141849,6.8,22.7
935,2928,124685,4.2,4.4
935,2929,131962,6.5,13.9
935,2931,133605,6.1,17.8
935,3000,124686,6.3,14.9
935,3002,143056,5.6,10.9
935,3003,124688,5.7,13.3
935,3004,124689,6.6,20.5
935,3005,124690,4.6,6.8
935,3006,124691,6.9,20.4
935,3009,124692,5.3,10.5
935,3010,124693,5.9,16
935,3013,124694,4.1,8.7
935,3020,148751,5.9,19.3
935,3025,142547,6.2,14.4
935,3026,124698,5.5,8.7
935,3027,124699,6.4,21.3
935,3036,124702,7.1,17.1
935,3037,124703,8.4,26.3
935,3042,148846,8.5,33.3
935,3043,124706,8.8,38.8
935,3048,124709,6,13.6
935,3049,124710,6.2,16.6
935,3054,142554,6.4,11.7
935,3056,124712,8.8,30.3
935,3062,142562,4.2,9.8
935,3064,124717,5,16.2
935,3066,124718,6.3,18.4
935,3074,124719,5,8
935,3075,148752,5.6,20
935,3076,124721,9.5,36.6
935,3078,124723,7.5,24.9
935,3081,146148,6.8,16.1
935,3083,124727,6.4,16.1
935,3084,146234,7,17.6
935,3085,124729,5.6,12.4
935,3089,145696,6.8,17.9
935,3090,124732,5.1,13.7
935,3091,146175,7.5,27.7
935,3092,145539,5.2,7.5
935,3093,124735,4.4,7.6
935,3096,143807,3,2.6
935,3097,142994,5.5,11.5
935,3098,143070,6.1,13.3
935,3099,143071,7.2,19.7
935,3101,144849,8.2,26.8
935,3102,145697,5.7,12.2
935,3104,124744,5.2,14.5
935,3105,124745,10.2,29.1
935,3108,147575,3.7,12.5
935,3109,124747,5.3,14.3
935,3111,124748,6.1,14.9
935,3112,124749,6.2,15.7
935,3113,124750,5.4,10.3
935,3114,124751,5.9,10.1
935,3115,142595,3.5,5.6
935,3116,143065,6.3,11.5
935,3117,124754,5.4,10.9
935,3124,124757,7.2,13.1
935,3125,124758,8.5,29.4
935,3302,142597,8.8,29.7
935,3308,124762,8.5,28.4
935,3310,124763,6.3,11.6
935,3311,124764,6.1,16.1
935,3312,139149,7.2,21.1
935,3314,137419,7.9,24.7
935,3318,139448,6.2,15.8
935,3320,143624,5.6,12.2
935,3322,124770,7.5,22.6
935,3323,145692,8,24.7
935,3327,124772,4.7,9.4
935,3328,142598,6.9,16.6
935,3329,124774,6.9,11.9
935,3330,124775,7.1,21.9
935,3331,145693,8,27.4
935,3332,124777,7.3,21.4
935,3335,142806,5.6,13.3
935,3337,124781,5.4,12.2
935,3338,124782,6.5,16.3
935,3339,146229,9,34
935,3340,145382,5.7,13.5
935,3341,146977,5.9,13.9
935,3342,124786,3,3.9
935,3344,141842,6.7,18.3
935,3345,143360,5.3,11.6
935,3346,145795,5,10.7
935,4000,136990,13,40
935,4001,136757,9.6,30.7
935,4002,137134,12.5,38.9
935,4003,137321,11.7,36.5
935,4004,138162,9.1,30.9
935,4006,137674,9.8,30.8
935,4007,138373,11.7,34.6
935,4008,138506,11.4,39.9
935,4009,138250,10.4,38
935,4010,138273,13.9,44.6
935,4016,138274,14.2,43.8
935,4017,136918,10.7,32.7
935,4019,141639,8.9,28.3
935,4024,124802,9.5,32.8
935,4029,137179,6.1,14.3
935,4030,137180,6.8,17.7
935,4032,139403,13.1,42.9
935,4033,139867,9.8,32.3
935,4034,140032,10.7,34
935,4035,140047,13.3,40
935,4036,136271,9.7,32.9
935,4040,136782,9.8,35.5
935,4041,140669,7.4,22.9
935,4042,140969,7.9,18.6
935,4043,141236,9.2,30.2
935,4045,142759,11.1,35.2
935,4048,145055,9.6,26.2
935,4051,137901,7.5,18.9
935,4056,137055,10,33
935,4075,136998,9.8,29.8
935,4076,136834,8.4,22.9
935,4090,124840,9.6,27.2
935,4092,136827,9.8,25.9
935,4095,139288,10,31.1
935,4096,144214,8.6,27.1
935,4097,137218,10.8,36.2
935,4098,137208,9.1,29.7
935,4099,136969,8.5,25.7
935,4102,136322,9.1,28.5
935,4103,143362,10.1,31.7
935,4500,124856,10.1,31.4
935,4504,136416,7.5,21.4
935,4600,124861,7.7,23.9
935,4603,137849,7.6,24.4
935,4605,146909,11.8,39
935,4606,136453,10.6,32.6
935,7000,137433,11.7,36.2
935,7001,146418,14.2,47
935,7002,124903,10.8,38
935,7003,137459,8.4,25.7
935,7006,137838,18.4,54.9
935,7009,139732,10.2,24.6
935,7011,141407,11.1,38.8
935,7013,144765,49.9,91.7
935,7014,146431,16.1,47.5
935,7015,147162,11.3,38.1
935,7016,147849,21,57.4
935,7017,148541,19.7,53.1
935,7020,149151,44.4,77.8
936,2001,136755,4.8,11.2
936,2004,145543,7.2,14
936,2005,140808,4.7,9.6
936,2006,138226,8.2,26.4
936,2008,124937,7.4,23.2
936,2010,140810,5.6,10.6
936,2011,139070,8,29.3
936,2012,124939,5.8,17
936,2013,147257,5.7,10.5
936,2014,139557,5.9,14.8
936,2016,139721,7.5,20.8
936,2017,139915,9.9,36.1
936,2018,139916,6.1,16.3
936,2019,139951,6.9,21
936,2020,140026,5.9,11.5
936,2021,140028,7.3,23.4
936,2022,140034,7,19
936,2023,140339,6.4,21.9
936,2024,140348,7,23.6
936,2026,144229,7.4,20.2
936,2027,140349,8,24.4
936,2028,140350,5.4,16.2
936,2029,140860,5.5,11.7
936,2030,141036,5.4,9.3
936,2031,141197,6.3,19.3
936,2032,141347,7,18.5
936,2033,141667,7.2,19.7
936,2034,142019,8.4,22.6
936,2035,142083,5,11
936,2036,142084,7.6,23.9
936,2039,144994,5.8,13.6
936,2040,145887,5.2,14.7
936,2041,146264,8.7,32.8
936,2042,146438,6.9,19.1
936,2043,146781,9.5,33.7
936,2044,147678,8.5,30.7
936,2050,144230,7.4,19.2
936,2052,147856,5.3,10.6
936,2056,124946,6.7,19.8
936,2057,148469,7.9,24
936,2058,140876,5.1,13.4
936,2061,149037,4.1,10.1
936,2072,124949,7.3,20.4
936,2078,124952,6.4,16.9
936,2079,124953,5.1,11.3
936,2083,124955,4.3,5.9
936,2085,124956,7.7,24
936,2090,144387,5.3,12.8
936,2091,124959,6.2,14
936,2092,138764,6.9,18.5
936,2093,145797,7,18.5
936,2095,143000,8.2,32.3
936,2099,124964,3.9,4.4
936,2100,147510,4.9,8
936,2101,124966,5.1,12.6
936,2102,124967,5.3,9.2
936,2103,124968,5.3,10.8
936,2124,124971,7.1,18.2
936,2133,146259,6.5,18.5
936,2136,124978,5.8,11.2
936,2137,124979,6.9,19.6
936,2138,124980,6.5,14.4
936,2140,124981,5.8,15.2
936,2149,124982,5.3,8.5
936,2150,124983,6.6,18.9
936,2156,124986,6.1,13.9
936,2209,124987,7.4,22.4
936,2210,145213,4.6,6.9
936,2211,144697,6.6,20.6
936,2214,146661,4.5,6
936,2229,146022,3.7,4.8
936,2253,144231,6.8,19.3
936,2257,124994,4.9,7.6
936,2267,145701,5.8,17.7
936,2268,124996,6.9,20.7
936,2269,142433,5.8,15.1
936,2271,147671,6.1,15.2
936,2274,147427,6.8,15.8
936,2275,146917,5.5,14
936,2279,125003,5.4,14
936,2286,125004,7.2,25
936,2288,125005,6.1,17.6
936,2292,143989,7.7,15
936,2297,125008,4.9,8.2
936,2302,125010,7.2,19.6
936,2309,137014,3,3.4
936,2311,125012,5.8,11.7
936,2313,142999,7.4,20.5
936,2315,125014,5.2,9.1
936,2316,145205,6.3,13.8
936,2329,125017,5.4,8.2
936,2335,125019,5.5,10.2
936,2336,145279,6,18
936,2341,140594,7.7,20.7
936,2343,125023,6.9,22.1
936,2349,125025,6.2,18.5
936,2350,125026,6.1,13.4
936,2355,141447,4.9,7
936,2359,125028,5.2,7.4
936,2361,125029,6.2,15.6
936,2362,146846,6.1,12.3
936,2373,140090,5.9,13.9
936,2374,140057,3.8,6.6
936,2376,142356,5.7,11
936,2381,143001,3.8,4
936,2384,125037,3.8,6
936,2385,125038,6.3,17.6
936,2391,146023,6.4,15.3
936,2394,125042,5.3,14.1
936,2400,125044,5.5,11.6
936,2401,142998,7.9,24.7
936,2403,143809,5.5,9.8
936,2406,147428,7.6,24.6
936,2408,125048,4.7,6.7
936,2409,125049,4.4,6.9
936,2415,125051,5.4,6
936,2417,125052,6.5,14.3
936,2419,145702,5.8,16.3
936,2427,125055,7.2,16.6
936,2428,125056,8.6,30.3
936,2430,125058,7.2,21.6
936,2435,125060,4.2,7.4
936,2436,141592,5.2,9.7
936,2440,140256,6.6,16.9
936,2444,143995,9.9,34.1
936,2445,125065,6.8,27
936,2446,125066,5.8,11.9
936,2448,125067,4.5,8.9
936,2453,125068,6,14.1
936,2454,125069,8.4,25.8
936,2457,125070,4,6.7
936,2467,125072,8.6,31.3
936,2468,125073,6.8,18.3
936,2472,125075,3.8,5.1
936,2476,145703,5.7,12.7
936,2478,125077,6.1,13.7
936,2479,136888,5.9,11.4
936,2484,125079,6.1,16.1
936,2489,140084,3.8,5.4
936,2491,125081,5.6,9.4
936,2492,139890,6.2,16.5
936,2493,125083,5,10.9
936,2496,140509,8.4,29.9
936,2501,142345,4.6,9.4
936,2873,125088,7.6,21.6
936,2880,143371,7.1,23.6
936,2907,125094,4.6,7.5
936,2912,125096,6.6,15.6
936,2913,142366,6.2,16.7
936,2917,125099,3.9,12.5
936,2918,142426,5.9,10.7
936,2925,125104,4.7,11.1
936,2926,139479,7.5,24.8
936,2928,125107,7.4,22.9
936,2929,125108,6.2,13.4
936,2931,144938,6.1,15.8
936,2932,140250,6.9,18.5
936,2933,148169,6.5,19
936,2937,125113,6.3,18
936,2940,125116,6.9,22
936,2941,145542,6.8,22.1
936,2942,140508,5.5,14.7
936,2943,137850,6.7,19.2
936,2946,125122,8.2,28.4
936,2947,140880,6.5,15.9
936,2948,125124,7.2,21.6
936,2949,125125,7.9,22.4
936,2950,125126,5.8,16.2
936,2951,125127,7.8,23.9
936,2953,145226,5.1,10
936,2954,125130,6.3,17.6
936,2955,142380,7,21.6
936,2956,142415,6.6,18
936,2957,146975,7.3,21.5
936,2959,130397,7.8,23.4
936,2960,131125,6,15.4
936,2961,146024,6.5,16.8
936,2963,143373,8.6,29
936,2964,133721,5.2,10.1
936,3002,125135,6.2,16.1
936,3012,146419,7.1,22.7
936,3014,145700,5.2,6.6
936,3015,125140,6.5,17.8
936,3016,125141,4.3,10
936,3019,125142,5.6,11.1
936,3022,125143,4.1,4.8
936,3024,144330,7.2,18
936,3026,125145,6.3,18.2
936,3033,125148,7.5,19.4
936,3035,125149,4.9,13
936,3042,125150,5.2,11.9
936,3044,125151,6.1,11.5
936,3049,148435,5.4,9.7
936,3050,125153,7.1,20.2
936,3052,146420,5.6,16
936,3054,125156,8,24.2
936,3055,125157,6,15.8
936,3059,143626,5.9,17.8
936,3060,125159,5.3,13.3
936,3061,125160,5.3,12.9
936,3062,145278,6.6,15.4
936,3064,125163,6.4,14.9
936,3065,131072,7.6,23.1
936,3313,125164,5.8,14.5
936,3314,125165,6.3,14.5
936,3317,125167,5.8,12.7
936,3318,125168,7.4,19.8
936,3324,125170,7,14.9
936,3327,125171,4.1,5.2
936,3331,125173,6.2,20.5
936,3333,125174,8.2,27.3
936,3335,125176,6.2,19.1
936,3337,141733,5.8,12.2
936,3340,125178,2.8,0
936,3341,125179,4.2,6.6
936,3343,125180,4.4,7.9
936,3344,125181,7,16.7
936,3345,125182,6,13.7
936,3346,125183,5.7,8.2
936,3347,125184,4.5,5
936,3350,125186,4.5,7
936,3351,144939,5.4,11.5
936,3353,141446,5.6,12.3
936,3357,125189,5.5,14.3
936,3369,125190,6.2,11.8
936,3370,125191,4.8,7.3
936,3375,125192,7.2,12.1
936,3376,125193,5.3,12.6
936,3380,125194,5.7,12.5
936,3381,125195,4.5,7.6
936,3387,125196,3.6,4.1
936,3405,125197,5.2,8.7
936,3407,125198,5.3,9.4
936,3408,125199,10.6,41.8
936,3415,125200,6.3,13.9
936,3416,125201,6.3,14.3
936,3417,125202,4.7,7.6
936,3421,125203,5.6,12.6
936,3422,125204,5.3,13.9
936,3423,125205,3.9,6.8
936,3424,147429,5.5,11.1
936,3439,125209,4.9,8.2
936,3441,143368,4.7,5.4
936,3443,125211,3.9,5.2
936,3446,125212,4.3,4
936,3458,145102,5.4,10.5
936,3459,125214,4.7,9
936,3461,125215,3,3.9
936,3462,148510,4.7,8.2
936,3468,125218,4.8,12.1
936,3469,125219,5.3,13.5
936,3470,125220,4.5,5.2
936,3475,146573,5.5,12.6
936,3488,143370,3.2,2.2
936,3580,125228,6.5,19.9
936,3581,125229,6.1,13.8
936,3583,125230,5.7,11.4
936,3585,125231,8.9,37.1
936,3587,143627,5.6,12
936,3915,125233,5.2,10.7
936,3916,125234,6.9,19.8
936,3918,143372,4.2,6.6
936,3919,143364,3.6,4.9
936,3920,125238,2.9,2.4
936,3921,143366,3.6,4.8
936,3922,143365,5.1,10.6
936,3923,125241,6.5,18.8
936,3924,125242,5.8,11.7
936,3925,125243,3.4,5.5
936,3927,125245,5.5,16.6
936,3928,125246,7.3,26.3
936,3930,141294,5.4,12.1
936,3931,125137,7.2,20.7
936,3932,131112,5.2,12.1
936,3933,143374,4.4,6.3
936,3934,140929,3.6,6.5
936,3935,146682,7.7,26.2
936,3936,144001,7.7,25.8
936,3937,134732,5.6,12.7
936,3939,143625,6.1,13.5
936,3940,135009,7.7,24.8
936,3941,135237,7.3,22
936,3942,140540,6.8,22
936,3943,145796,3.9,6.3
936,3944,135566,10.1,36.3
936,4000,139948,9.3,29.7
936,4001,141200,10.5,33.9
936,4002,142009,9.4,30
936,4005,144503,10.9,35.9
936,4006,144520,11,35.9
936,4007,144741,9.4,26.1
936,4012,145898,10.8,32.3
936,4028,142490,9.3,30.6
936,4036,136833,8.5,25.7
936,4058,147935,9.8,26.2
936,4067,137314,9.8,25
936,4073,143902,9.3,29.6
936,4098,142315,9.2,30.1
936,4151,136531,9.6,34.6
936,4153,138928,8.1,24
936,4157,145217,8.7,23.7
936,4160,137116,10.3,31.5
936,4162,125259,8,23.8
936,4165,137019,10.3,32.1
936,4190,140117,8,25.7
936,4202,138765,8.9,28.3
936,4454,143901,8.3,23
936,4456,136906,7.4,20.3
936,4457,142284,8,24.6
936,4459,136529,12.7,44
936,4460,143903,8,22.1
936,4462,139993,8.4,26.7
936,4463,125271,9.2,26.2
936,4464,136832,11,37.7
936,4465,125273,11,32.7
936,4468,132268,9.2,28.5
936,4508,140650,8.6,27.2
936,4611,125275,4.5,8.5
936,4619,147430,3.9,7.7
936,4622,125278,6.8,17.8
936,4623,125279,9.2,32
936,4763,138491,5.9,15.4
936,4765,125281,9.9,28.2
936,5202,125284,4.5,8.3
936,5206,125288,4.9,5.9
936,5207,125289,6,15.5
936,5209,147431,3.7,4
936,5210,125292,9.3,30.3
936,5211,125293,6.4,17.7
936,5212,146025,6.6,16.6
936,5214,125296,6.6,13.5
936,5215,141593,6,15.4
936,5216,125298,3.3,1.8
936,5217,125299,5,8.6
936,5218,125021,5.2,13.6
936,5219,144232,6.6,16.4
936,5220,125009,6.2,15.1
936,5221,136338,5.6,12.3
936,5400,139193,6.8,17.4
936,5401,136828,8.7,24.9
936,5402,143369,6.7,18.3
936,5403,139151,4,9.5
936,5404,136534,7.4,20.7
936,5405,137595,9.1,29.8
936,5406,137735,10.1,31.6
936,5407,137736,8.4,24.3
936,5408,143808,10.2,32.2
936,5409,142314,7.1,18
936,5410,137237,7.7,23.9
936,5411,125311,5.4,11.3
936,5412,143367,5.3,9.9
936,5413,137003,8,21.3
936,5414,125314,6.4,17
936,5415,125315,7.6,26.6
936,5416,137855,7.5,20.3
936,5417,137906,9.6,27.3
936,6572,140203,7,18.2
936,7001,146527,34.6,79.5
936,7002,147524,9.5,35.1
936,7003,125452,8,30
936,7004,147943,12.1,29.5
936,7005,125453,13.8,39.4
936,7006,148575,13.5,53.3
936,7007,125454,5.1,14
936,7010,145384,12,32.1
936,7011,125456,10.7,32.7
936,7014,125458,7.3,20.5
936,7019,125459,10.4,29.6
936,7024,138766,42.4,77.5
936,7025,144228,9.8,32.8
936,7034,141147,10.7,30.3
936,7042,141533,12.4,33.6
936,7043,125468,19,50
936,7048,125469,14,45.6
936,7049,125470,7.8,25.9
936,7050,141843,10.5,36.8
936,7051,125472,10.9,34.7
936,7053,125473,10.5,43.5
936,7056,125474,11.4,36.6
936,7060,144233,9.5,23.9
936,7061,146255,5.7,13.2
936,7062,125477,10.9,28.7
936,7063,125478,5.1,7.4
936,7065,125480,11.9,36.2
936,7066,125481,12.2,42.4
936,7067,145383,27.3,63.2
936,7069,134902,14.4,62.5
937,2000,137488,5.6,11.3
937,2001,125500,10.7,39
937,2003,138431,7.4,24.2
937,2006,138914,6.4,19
937,2008,138915,8.9,30
937,2010,138912,8.3,25.9
937,2011,139127,9.1,25.8
937,2012,139913,11,35.6
937,2014,144242,6.8,19.6
937,2015,140004,6.6,19.3
937,2017,125507,5.7,11
937,2019,140198,7.7,28.7
937,2021,125510,4.9,14.7
937,2022,140372,7.6,21.6
937,2023,140418,8.1,31.6
937,2024,125511,6.1,21
937,2025,140419,7.5,21.7
937,2026,140694,8,22.5
937,2027,141000,7.4,21.5
937,2028,125512,6.7,21.1
937,2029,125513,7.7,21.4
937,2032,125515,8.4,28.4
937,2033,141244,5.3,10.2
937,2035,141747,7.7,27.7
937,2038,141936,4.6,9
937,2039,142021,12.3,42
937,2041,142022,6.4,20.2
937,2042,142581,4,7.5
937,2043,125519,6.9,19.7
937,2046,125521,7.7,18.8
937,2049,143497,6.4,12
937,2052,125525,6.2,17.1
937,2053,125526,6,11.1
937,2054,144071,5.6,11.8
937,2055,148511,6.2,21.5
937,2056,144648,7.3,22.9
937,2057,145415,9.4,32.1
937,2058,125528,5,8.3
937,2059,140135,8.8,42.4
937,2060,145853,8.8,28.7
937,2064,125530,9.5,31.1
937,2065,146199,7.5,26.3
937,2067,147078,6,13.5
937,2068,147090,6.6,24
937,2069,147164,8,26.5
937,2071,147642,7.4,20
937,2083,136061,7,22.6
937,2103,125537,6.6,22.1
937,2107,125539,5.9,18.4
937,2123,125545,6,13.8
937,2307,125550,4.1,6.6
937,2308,125551,5,7.5
937,2309,125552,4,9.9
937,2312,125554,4.6,9.9
937,2315,125556,5.9,14
937,2322,125559,4.6,13
937,2324,125560,8,30.3
937,2325,125561,6.7,18.1
937,2326,125562,4.8,7.3
937,2327,125563,5.3,14.9
937,2330,125565,3.8,7.7
937,2332,125566,5.6,17.4
937,2405,125570,6.6,21
937,2410,125573,7.5,21.3
937,2415,125575,5.3,11.9
937,2417,125576,6.4,14.1
937,2420,125579,5.6,16.5
937,2421,125580,8.6,21.1
937,2423,125581,6.7,21.9
937,2424,137989,6.2,13.1
937,2502,146457,6,22
937,2569,125584,7.1,16.4
937,2571,125585,6.4,18.6
937,2581,125591,5.9,11.1
937,2585,125595,7,23.6
937,2590,125598,6.9,17.9
937,2598,125603,7.7,22.3
