"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2007","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","55","40","0.778"
"2008","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","75","60","0.789"
"2009","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","100","70","0.683"
"2010","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","85","40","0.453"
"2011","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","100","40","0.394"
"2012","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","100","55","0.5760000000000001"
"2013","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","120","70","0.583"
"2014","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","105","60","0.596"
"2015","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","120","65","0.546"
"2016","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","110","60","0.532"
"2017","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","110","60","0.55"
"2018","Higher tariff","25 - 29","All","Male","Main scheme applicant","Not main scheme application","80","45","0.543"
