"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","Medium tariff","25 - 29","Scotland","Female","All","All","720","105","0.149"
"2022","Medium tariff","25 - 29","Scotland","Female","All","All","485","80","0.161"
"2023","Medium tariff","25 - 29","Scotland","Female","All","All","355","50","0.14"
"2019","Higher tariff","30 - 34","Scotland","Female","All","All","380","150","0.401"
"2020","Higher tariff","30 - 34","Scotland","Female","All","All","405","195","0.484"
"2021","Higher tariff","30 - 34","Scotland","Female","All","All","455","140","0.311"
"2022","Higher tariff","30 - 34","Scotland","Female","All","All","295","145","0.488"
"2023","Higher tariff","30 - 34","Scotland","Female","All","All","245","130","0.518"
"2019","Medium tariff","30 - 34","Scotland","Female","All","All","250","40","0.168"
"2020","Medium tariff","30 - 34","Scotland","Female","All","All","265","55","0.20400000000000001"
"2021","Medium tariff","30 - 34","Scotland","Female","All","All","295","55","0.191"
"2022","Medium tariff","30 - 34","Scotland","Female","All","All","190","35","0.183"
"2023","Medium tariff","30 - 34","Scotland","Female","All","All","160","30","0.2"
"2019","Higher tariff","35 and over","Scotland","Female","All","All","690","270","0.391"
"2020","Higher tariff","35 and over","Scotland","Female","All","All","750","315","0.418"
"2021","Higher tariff","35 and over","Scotland","Female","All","All","795","285","0.355"
"2022","Higher tariff","35 and over","Scotland","Female","All","All","550","245","0.445"
"2023","Higher tariff","35 and over","Scotland","Female","All","All","475","225","0.47200000000000003"
"2019","Medium tariff","35 and over","Scotland","Female","All","All","445","85","0.194"
"2020","Medium tariff","35 and over","Scotland","Female","All","All","470","100","0.209"
"2021","Medium tariff","35 and over","Scotland","Female","All","All","495","75","0.147"
"2022","Medium tariff","35 and over","Scotland","Female","All","All","345","80","0.23500000000000001"
"2023","Medium tariff","35 and over","Scotland","Female","All","All","285","75","0.264"
"2020","Lower tariff","18","Wales","Female","All","All","5","0"," "
"2022","Medium tariff","18","Wales","Female","All","All","10","0"," "
"2022","Lower tariff","21 - 24","Wales","Female","All","All","430","280","0.653"
"2023","Lower tariff","21 - 24","Wales","Female","All","All","395","240","0.605"
"2020","Higher tariff","21 - 24","Wales","Female","All","All","5","0"," "
"2022","Higher tariff","21 - 24","Wales","Female","All","All","5","0"," "
"2023","Higher tariff","21 - 24","Wales","Female","All","All","5","0"," "
"2022","Medium tariff","21 - 24","Wales","Female","All","All","270","105","0.385"
"2023","Medium tariff","21 - 24","Wales","Female","All","All","285","110","0.391"
"2022","Lower tariff","25 - 29","Wales","Female","All","All","145","90","0.625"
"2023","Lower tariff","25 - 29","Wales","Female","All","All","130","90","0.6880000000000001"
"2022","Higher tariff","25 - 29","Wales","Female","All","All","5","0"," "
"2022","Medium tariff","25 - 29","Wales","Female","All","All","90","30","0.337"
"2023","Medium tariff","25 - 29","Wales","Female","All","All","70","25","0.343"
"2022","Lower tariff","30 - 34","Wales","Female","All","All","50","40","0.776"
"2023","Lower tariff","30 - 34","Wales","Female","All","All","50","30","0.604"
"2022","Medium tariff","30 - 34","Wales","Female","All","All","25","15","0.583"
"2023","Medium tariff","30 - 34","Wales","Female","All","All","30","10","0.375"
"2022","Lower tariff","35 and over","Wales","Female","All","All","85","45","0.554"
"2023","Lower tariff","35 and over","Wales","Female","All","All","50","35","0.66"
"2022","Medium tariff","35 and over","Wales","Female","All","All","35","15","0.417"
"2023","Medium tariff","35 and over","Wales","Female","All","All","40","15","0.405"
"2022","Lower tariff","21 - 24","Not EU","Female","All","All","5","0"," "
"2023","Lower tariff","21 - 24","Not EU","Female","All","All","5","0"," "
"2019","Higher tariff","21 - 24","Not EU","Female","All","All","15","5"," "
"2020","Higher tariff","21 - 24","Not EU","Female","All","All","20","5"," "
"2021","Higher tariff","21 - 24","Not EU","Female","All","All","15","0"," "
"2022","Higher tariff","21 - 24","Not EU","Female","All","All","10","5"," "
"2023","Higher tariff","21 - 24","Not EU","Female","All","All","20","5"," "
"2019","Medium tariff","21 - 24","Not EU","Female","All","All","5","0"," "
"2020","Medium tariff","21 - 24","Not EU","Female","All","All","5","0"," "
"2021","Medium tariff","21 - 24","Not EU","Female","All","All","5","0"," "
"2022","Medium tariff","21 - 24","Not EU","Female","All","All","10","0"," "
"2023","Medium tariff","21 - 24","Not EU","Female","All","All","10","0"," "
"2022","Lower tariff","25 - 29","Not EU","Female","All","All","5","0"," "
"2019","Higher tariff","25 - 29","Not EU","Female","All","All","15","5"," "
"2020","Higher tariff","25 - 29","Not EU","Female","All","All","15","5"," "
"2021","Higher tariff","25 - 29","Not EU","Female","All","All","15","5"," "
"2022","Higher tariff","25 - 29","Not EU","Female","All","All","20","5"," "
"2023","Higher tariff","25 - 29","Not EU","Female","All","All","15","5"," "
"2019","Medium tariff","25 - 29","Not EU","Female","All","All","10","0"," "
"2020","Medium tariff","25 - 29","Not EU","Female","All","All","5","0"," "
"2021","Medium tariff","25 - 29","Not EU","Female","All","All","5","0"," "
"2022","Medium tariff","25 - 29","Not EU","Female","All","All","10","0"," "
"2023","Medium tariff","25 - 29","Not EU","Female","All","All","10","0"," "
"2022","Lower tariff","30 - 34","Not EU","Female","All","All","5","0"," "
"2023","Lower tariff","30 - 34","Not EU","Female","All","All","5","0"," "
"2019","Higher tariff","30 - 34","Not EU","Female","All","All","10","5"," "
"2020","Higher tariff","30 - 34","Not EU","Female","All","All","10","0"," "
"2021","Higher tariff","30 - 34","Not EU","Female","All","All","10","5"," "
"2022","Higher tariff","30 - 34","Not EU","Female","All","All","10","0"," "
"2023","Higher tariff","30 - 34","Not EU","Female","All","All","10","0"," "
"2019","Medium tariff","30 - 34","Not EU","Female","All","All","5","0"," "
"2020","Medium tariff","30 - 34","Not EU","Female","All","All","5","0"," "
"2021","Medium tariff","30 - 34","Not EU","Female","All","All","5","0"," "
"2022","Medium tariff","30 - 34","Not EU","Female","All","All","10","0"," "
"2023","Medium tariff","30 - 34","Not EU","Female","All","All","10","5"," "
"2022","Lower tariff","35 and over","Not EU","Female","All","All","5","0"," "
"2023","Lower tariff","35 and over","Not EU","Female","All","All","5","0"," "
"2019","Higher tariff","35 and over","Not EU","Female","All","All","10","0"," "
"2020","Higher tariff","35 and over","Not EU","Female","All","All","5","0"," "
"2021","Higher tariff","35 and over","Not EU","Female","All","All","10","0"," "
"2022","Higher tariff","35 and over","Not EU","Female","All","All","15","5"," "
"2023","Higher tariff","35 and over","Not EU","Female","All","All","10","0"," "
"2020","Medium tariff","35 and over","Not EU","Female","All","All","5","0"," "
"2021","Medium tariff","35 and over","Not EU","Female","All","All","5","0"," "
"2022","Medium tariff","35 and over","Not EU","Female","All","All","10","0"," "
"2023","Medium tariff","35 and over","Not EU","Female","All","All","10","5"," "
"2019","Higher tariff","20","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Higher tariff","20","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Lower tariff","21 - 24","EU (excluding UK)","Female","All","All","15","0"," "
"2023","Lower tariff","21 - 24","EU (excluding UK)","Female","All","All","10","0"," "
"2019","Higher tariff","21 - 24","EU (excluding UK)","Female","All","All","95","30","0.302"
"2020","Higher tariff","21 - 24","EU (excluding UK)","Female","All","All","115","50","0.427"
"2021","Higher tariff","21 - 24","EU (excluding UK)","Female","All","All","85","15","0.19"
"2022","Higher tariff","21 - 24","EU (excluding UK)","Female","All","All","35","5"," "
"2023","Higher tariff","21 - 24","EU (excluding UK)","Female","All","All","35","10","0.314"
"2019","Medium tariff","21 - 24","EU (excluding UK)","Female","All","All","40","5"," "
"2020","Medium tariff","21 - 24","EU (excluding UK)","Female","All","All","25","0"," "
"2021","Medium tariff","21 - 24","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Medium tariff","21 - 24","EU (excluding UK)","Female","All","All","15","5"," "
"2023","Medium tariff","21 - 24","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Lower tariff","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Higher tariff","25 - 29","EU (excluding UK)","Female","All","All","40","15","0.317"
"2020","Higher tariff","25 - 29","EU (excluding UK)","Female","All","All","65","20","0.34900000000000003"
"2021","Higher tariff","25 - 29","EU (excluding UK)","Female","All","All","40","10"," "
"2022","Higher tariff","25 - 29","EU (excluding UK)","Female","All","All","30","10"," "
"2023","Higher tariff","25 - 29","EU (excluding UK)","Female","All","All","15","5"," "
"2019","Medium tariff","25 - 29","EU (excluding UK)","Female","All","All","15","5"," "
"2020","Medium tariff","25 - 29","EU (excluding UK)","Female","All","All","20","0"," "
"2021","Medium tariff","25 - 29","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Medium tariff","25 - 29","EU (excluding UK)","Female","All","All","15","0"," "
"2023","Medium tariff","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2019","Higher tariff","30 - 34","EU (excluding UK)","Female","All","All","20","10"," "
"2020","Higher tariff","30 - 34","EU (excluding UK)","Female","All","All","15","5"," "
"2021","Higher tariff","30 - 34","EU (excluding UK)","Female","All","All","10","5"," "
"2022","Higher tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Higher tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Medium tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Medium tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Medium tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Medium tariff","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Higher tariff","35 and over","EU (excluding UK)","Female","All","All","10","5"," "
"2020","Higher tariff","35 and over","EU (excluding UK)","Female","All","All","10","0"," "
"2021","Higher tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Higher tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Higher tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Medium tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Medium tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Medium tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Medium tariff","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Lower tariff","21 - 24","Northern Ireland","Male","All","All","5","0"," "
"2019","Higher tariff","21 - 24","Northern Ireland","Male","All","All","15","0"," "
"2020","Higher tariff","21 - 24","Northern Ireland","Male","All","All","5","0"," "
"2021","Higher tariff","21 - 24","Northern Ireland","Male","All","All","20","0"," "
"2022","Higher tariff","21 - 24","Northern Ireland","Male","All","All","15","5"," "
"2023","Higher tariff","21 - 24","Northern Ireland","Male","All","All","5","0"," "
"2019","Medium tariff","21 - 24","Northern Ireland","Male","All","All","10","0"," "
"2021","Medium tariff","21 - 24","Northern Ireland","Male","All","All","10","0"," "
"2022","Medium tariff","21 - 24","Northern Ireland","Male","All","All","10","0"," "
"2019","Higher tariff","25 - 29","Northern Ireland","Male","All","All","10","5"," "
"2020","Higher tariff","25 - 29","Northern Ireland","Male","All","All","5","0"," "
