"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Higher tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10","0"," "
"2021","Higher tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10","0"," "
"2019","Medium tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","5"," "
"2020","Medium tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2021","Medium tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","0"," "
"2022","Medium tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2023","Medium tariff","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","0"," "
"2020","Lower tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","0"," "
"2021","Lower tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","0"," "
"2022","Lower tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","5"," "
"2023","Lower tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","5"," "
"2019","Higher tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10","5"," "
"2020","Higher tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2021","Higher tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2023","Higher tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2019","Medium tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","30","5"," "
"2020","Medium tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","5"," "
"2021","Medium tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","30","5"," "
"2022","Medium tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","0"," "
"2023","Medium tariff","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","0"," "
"2019","Lower tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Lower tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Lower tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Higher tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Medium tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","0"," "
"2022","Medium tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Medium tariff","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Medium tariff","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Lower tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Medium tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","18","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Lower tariff","18","England","Male","Main scheme applicant","Main scheme application","10","0"," "
"2023","Lower tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Higher tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Higher tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Medium tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","18","England","Male","Main scheme applicant","Main scheme application","10","0"," "
"2023","Medium tariff","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","20","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Lower tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Lower tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Higher tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Lower tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2022","Lower tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Higher tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Medium tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Lower tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Lower tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2020","Lower tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Lower tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Lower tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Lower tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","10","0"," "
"2021","Medium tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Lower tariff","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","18","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","18","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","All","18","England","Female","Not main scheme applicant","Not main scheme application","10","5"," "
