"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","Scotland","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Scotland","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","60","40","0.724"
"2023","Scotland","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","60","55","0.903"
"2019","Scotland","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","20","15","0.684"
"2020","Scotland","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","35","30","0.778"
"2021","Scotland","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Scotland","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","35","25","0.771"
"2023","Scotland","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","55","40","0.755"
"2021","England","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Scotland","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","20","15","0.714"
"2020","Scotland","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","25","15","0.52"
"2021","Scotland","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Scotland","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","45","30","0.744"
"2023","Scotland","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","45","30","0.674"
"2019","Scotland","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","40","30","0.795"
"2020","Scotland","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","45","35","0.75"
"2021","Scotland","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","20","15","0.778"
"2022","Scotland","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","95","60","0.635"
"2023","Scotland","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","110","80","0.736"
"2020","Wales","18","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Wales","18","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","England","19","Wales","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","19","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Wales","19","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Wales","19","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Wales","19","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Wales","19","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Wales","19","Wales","Female","Not main scheme applicant","Not main scheme application","15","10","0.786"
"2019","England","20","Wales","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","20","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Wales","20","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Wales","20","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","England","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2021","England","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Wales","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","Wales","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2021","Wales","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Wales","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Wales","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","15","10","0.846"
"2020","England","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Wales","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","Wales","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","20","15","0.778"
"2021","Wales","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Wales","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","15","10"," "
"2023","Wales","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","15","10","0.714"
"2019","Wales","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Wales","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Wales","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Wales","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Wales","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","England","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Wales","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Wales","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","15","5"," "
"2021","Wales","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","15","5"," "
"2022","Wales","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Wales","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","15","10","0.706"
"2022","England","17 and under","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","17 and under","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2021","England","18","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","England","18","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","18","Not EU","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Wales","18","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","England","19","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","England","19","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2021","England","19","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","England","19","Not EU","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","England","19","Not EU","Female","Not main scheme applicant","Not main scheme application","10","10","1"
"2023","Scotland","19","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","England","20","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","England","20","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","England","20","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","England","20","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","England","20","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","England","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","England","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2021","England","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","15","10","0.714"
"2022","England","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","15","5"," "
"2023","England","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2019","Scotland","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Scotland","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Scotland","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Wales","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Wales","21 - 24","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","England","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","England","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","20","15","0.778"
"2021","England","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","15","10"," "
"2022","England","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","15","10"," "
"2023","England","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","Scotland","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Scotland","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Scotland","25 - 29","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","England","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","England","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","20","10","0.556"
"2021","England","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","England","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","England","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Scotland","30 - 34","Not EU","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","England","35 and over","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","England","35 and over","Not EU","Female","Not main scheme applicant","Not main scheme application","25","15","0.652"
"2021","England","35 and over","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
