"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Female","17 and under","EU (excluding UK)","All","Not main scheme application","110","80","0.709","5"
"2006","Male","17 and under","EU (excluding UK)","All","Not main scheme application","100","90","0.919","20"
"2007","Male","17 and under","EU (excluding UK)","All","Not main scheme application","100","95","0.9410000000000001","15"
"2008","Male","17 and under","EU (excluding UK)","All","Not main scheme application","85","80","0.9400000000000001","10"
"2009","Male","17 and under","EU (excluding UK)","All","Not main scheme application","85","60","0.6900000000000001","15"
"2010","Male","17 and under","EU (excluding UK)","All","Not main scheme application","110","80","0.722","10"
"2011","Male","17 and under","EU (excluding UK)","All","Not main scheme application","105","70","0.667","5"
"2012","Male","17 and under","EU (excluding UK)","All","Not main scheme application","95","60","0.625","5"
"2013","Male","17 and under","EU (excluding UK)","All","Not main scheme application","105","75","0.728","5"
"2014","Male","17 and under","EU (excluding UK)","All","Not main scheme application","100","80","0.78","5"
"2015","Male","17 and under","EU (excluding UK)","All","Not main scheme application","120","100","0.8180000000000001","5"
"2016","Male","17 and under","EU (excluding UK)","All","Not main scheme application","95","75","0.763","5"
"2017","Male","17 and under","EU (excluding UK)","All","Not main scheme application","135","110","0.809","5"
"2018","Male","17 and under","EU (excluding UK)","All","Not main scheme application","140","100","0.729","0"
"2019","Male","17 and under","EU (excluding UK)","All","Not main scheme application","145","105","0.726","5"
"2020","Male","17 and under","EU (excluding UK)","All","Not main scheme application","145","120","0.8320000000000001","5"
"2021","Male","17 and under","EU (excluding UK)","All","Not main scheme application","60","45","0.783","0"
"2022","Male","17 and under","EU (excluding UK)","All","Not main scheme application","55","40","0.722","5"
"2023","Male","17 and under","EU (excluding UK)","All","Not main scheme application","65","35","0.554","0"
"2006","Female","18","EU (excluding UK)","All","Not main scheme application","360","325","0.902","25"
"2007","Female","18","EU (excluding UK)","All","Not main scheme application","385","345","0.889","35"
"2008","Female","18","EU (excluding UK)","All","Not main scheme application","475","410","0.863","40"
"2009","Female","18","EU (excluding UK)","All","Not main scheme application","485","390","0.812","45"
"2010","Female","18","EU (excluding UK)","All","Not main scheme application","595","420","0.704","45"
"2011","Female","18","EU (excluding UK)","All","Not main scheme application","615","370","0.603","30"
"2012","Female","18","EU (excluding UK)","All","Not main scheme application","670","475","0.709","25"
"2013","Female","18","EU (excluding UK)","All","Not main scheme application","615","430","0.6950000000000001","20"
"2014","Female","18","EU (excluding UK)","All","Not main scheme application","705","515","0.728","25"
"2015","Female","18","EU (excluding UK)","All","Not main scheme application","735","540","0.736","20"
"2016","Female","18","EU (excluding UK)","All","Not main scheme application","760","545","0.718","20"
"2017","Female","18","EU (excluding UK)","All","Not main scheme application","760","580","0.761","20"
"2018","Female","18","EU (excluding UK)","All","Not main scheme application","785","625","0.797","20"
"2019","Female","18","EU (excluding UK)","All","Not main scheme application","850","650","0.767","20"
"2020","Female","18","EU (excluding UK)","All","Not main scheme application","925","735","0.795","40"
"2021","Female","18","EU (excluding UK)","All","Not main scheme application","405","305","0.751","10"
"2022","Female","18","EU (excluding UK)","All","Not main scheme application","430","305","0.708","15"
"2023","Female","18","EU (excluding UK)","All","Not main scheme application","390","290","0.735","20"
"2006","Male","18","EU (excluding UK)","All","Not main scheme application","285","265","0.92","35"
"2007","Male","18","EU (excluding UK)","All","Not main scheme application","325","305","0.935","45"
"2008","Male","18","EU (excluding UK)","All","Not main scheme application","345","290","0.835","40"
"2009","Male","18","EU (excluding UK)","All","Not main scheme application","390","310","0.793","30"
"2010","Male","18","EU (excluding UK)","All","Not main scheme application","465","345","0.742","25"
"2011","Male","18","EU (excluding UK)","All","Not main scheme application","400","275","0.6920000000000001","30"
"2012","Male","18","EU (excluding UK)","All","Not main scheme application","455","335","0.732","15"
"2013","Male","18","EU (excluding UK)","All","Not main scheme application","450","340","0.748","15"
"2014","Male","18","EU (excluding UK)","All","Not main scheme application","435","330","0.757","15"
"2015","Male","18","EU (excluding UK)","All","Not main scheme application","510","390","0.772","15"
"2016","Male","18","EU (excluding UK)","All","Not main scheme application","545","415","0.765","15"
"2017","Male","18","EU (excluding UK)","All","Not main scheme application","495","400","0.808","15"
"2018","Male","18","EU (excluding UK)","All","Not main scheme application","540","445","0.8260000000000001","10"
"2019","Male","18","EU (excluding UK)","All","Not main scheme application","635","505","0.791","15"
"2020","Male","18","EU (excluding UK)","All","Not main scheme application","700","590","0.841","40"
"2021","Male","18","EU (excluding UK)","All","Not main scheme application","305","225","0.74","10"
"2022","Male","18","EU (excluding UK)","All","Not main scheme application","265","190","0.712","10"
"2023","Male","18","EU (excluding UK)","All","Not main scheme application","285","220","0.769","15"
"2006","Female","19","EU (excluding UK)","All","Not main scheme application","295","265","0.904","25"
"2007","Female","19","EU (excluding UK)","All","Not main scheme application","325","290","0.887","30"
"2008","Female","19","EU (excluding UK)","All","Not main scheme application","455","385","0.846","35"
"2009","Female","19","EU (excluding UK)","All","Not main scheme application","510","395","0.77","45"
"2010","Female","19","EU (excluding UK)","All","Not main scheme application","610","415","0.68","40"
"2011","Female","19","EU (excluding UK)","All","Not main scheme application","590","345","0.586","30"
"2012","Female","19","EU (excluding UK)","All","Not main scheme application","600","410","0.686","35"
"2013","Female","19","EU (excluding UK)","All","Not main scheme application","580","375","0.65","25"
"2014","Female","19","EU (excluding UK)","All","Not main scheme application","610","410","0.674","30"
"2015","Female","19","EU (excluding UK)","All","Not main scheme application","670","475","0.707","30"
"2016","Female","19","EU (excluding UK)","All","Not main scheme application","715","515","0.722","30"
"2017","Female","19","EU (excluding UK)","All","Not main scheme application","685","495","0.724","15"
"2018","Female","19","EU (excluding UK)","All","Not main scheme application","740","555","0.748","20"
"2019","Female","19","EU (excluding UK)","All","Not main scheme application","715","555","0.773","30"
"2020","Female","19","EU (excluding UK)","All","Not main scheme application","790","630","0.795","45"
"2021","Female","19","EU (excluding UK)","All","Not main scheme application","330","250","0.759","20"
"2022","Female","19","EU (excluding UK)","All","Not main scheme application","295","210","0.71","25"
"2023","Female","19","EU (excluding UK)","All","Not main scheme application","255","170","0.664","25"
"2006","Male","19","EU (excluding UK)","All","Not main scheme application","255","235","0.926","35"
"2007","Male","19","EU (excluding UK)","All","Not main scheme application","310","285","0.916","35"
"2008","Male","19","EU (excluding UK)","All","Not main scheme application","375","325","0.869","40"
"2009","Male","19","EU (excluding UK)","All","Not main scheme application","435","330","0.765","35"
"2010","Male","19","EU (excluding UK)","All","Not main scheme application","465","350","0.749","30"
"2011","Male","19","EU (excluding UK)","All","Not main scheme application","460","290","0.638","40"
"2012","Male","19","EU (excluding UK)","All","Not main scheme application","430","300","0.6970000000000001","20"
"2013","Male","19","EU (excluding UK)","All","Not main scheme application","410","275","0.672","15"
"2014","Male","19","EU (excluding UK)","All","Not main scheme application","425","315","0.741","15"
"2015","Male","19","EU (excluding UK)","All","Not main scheme application","520","410","0.785","35"
"2016","Male","19","EU (excluding UK)","All","Not main scheme application","490","380","0.773","20"
"2017","Male","19","EU (excluding UK)","All","Not main scheme application","510","400","0.791","15"
"2018","Male","19","EU (excluding UK)","All","Not main scheme application","530","425","0.803","25"
"2019","Male","19","EU (excluding UK)","All","Not main scheme application","505","390","0.767","20"
"2020","Male","19","EU (excluding UK)","All","Not main scheme application","625","515","0.8270000000000001","35"
"2021","Male","19","EU (excluding UK)","All","Not main scheme application","195","150","0.784","5"
"2022","Male","19","EU (excluding UK)","All","Not main scheme application","190","140","0.739","20"
"2023","Male","19","EU (excluding UK)","All","Not main scheme application","190","140","0.747","20"
"2006","Female","20","EU (excluding UK)","All","Not main scheme application","225","210","0.929","25"
