"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2014","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","500"
"2015","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","480"
"2016","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","395"
"2017","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","395"
"2018","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","335"
"2019","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","335"
"2020","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","375"
"2021","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","375"
"2022","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","310"
"2023","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","255"
"2006","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","15"
"2007","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","40"
"2008","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","55"
"2009","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","55"
"2010","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","130"
"2011","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","260"
"2012","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","265"
"2013","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","200"
"2014","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","265"
"2015","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","215"
"2016","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","240"
"2017","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","205"
"2018","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","90"
"2019","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","70"
"2020","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","70"
"2021","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","75"
"2022","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","95"
"2023","Extra","35 and over","England","Female","Main scheme applicant","Not main scheme application","90"
"2014","Adjustment","35 and over","England","Female","Main scheme applicant","Not main scheme application","5"
"2015","Adjustment","35 and over","England","Female","Main scheme applicant","Not main scheme application","5"
"2018","Adjustment","35 and over","England","Female","Main scheme applicant","Not main scheme application","5"
"2006","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","370"
"2007","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","390"
"2008","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","560"
"2009","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","590"
"2010","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","635"
"2011","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","665"
"2012","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","780"
"2013","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","775"
"2014","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","815"
"2015","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","820"
"2016","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","855"
"2017","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","785"
"2018","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","735"
"2019","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","730"
"2020","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","785"
"2021","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","840"
"2022","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","705"
"2023","Main scheme Clearing","35 and over","England","Female","Main scheme applicant","Not main scheme application","595"
"2017","Extra","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","5"
"2021","Extra","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","5"
"2006","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","30"
"2007","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","30"
"2008","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","40"
"2009","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","35"
"2010","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","25"
"2011","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","15"
"2012","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","15"
"2013","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","20"
"2014","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","10"
"2015","Main scheme Clearing","17 and under","Scotland","Female","Main scheme applicant","Not main scheme application","20"
