"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2021","All","All","All","35 and over","Male","All","Main scheme application","10","0"," ","0"
"2022","All","All","All","35 and over","Male","All","Main scheme application","10","0"," ","0"
"2023","All","All","All","35 and over","Male","All","Main scheme application","15","0"," ","0"
"2019","UK","England","England","All","Female","All","Not main scheme application","495","325","0.66","0"
"2020","UK","England","England","All","Female","All","Not main scheme application","395","280","0.712","0"
"2021","UK","England","England","All","Female","All","Not main scheme application","360","170","0.47100000000000003","0"
"2022","UK","England","England","All","Female","All","Not main scheme application","560","300","0.541","0"
"2023","UK","England","England","All","Female","All","Not main scheme application","700","515","0.735","0"
"2019","UK","Northern Ireland","Northern Ireland","All","Female","All","Not main scheme application","30","20","0.667","0"
"2020","UK","Northern Ireland","Northern Ireland","All","Female","All","Not main scheme application","15","10"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","All","Female","All","Not main scheme application","15","5"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","All","Female","All","Not main scheme application","10","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","All","Female","All","Not main scheme application","15","10","0.769","0"
"2019","UK","Scotland","Scotland","All","Female","All","Not main scheme application","35","15","0.394","0"
"2020","UK","Scotland","Scotland","All","Female","All","Not main scheme application","40","25","0.548","0"
"2021","UK","Scotland","Scotland","All","Female","All","Not main scheme application","40","10"," ","0"
"2022","UK","Scotland","Scotland","All","Female","All","Not main scheme application","45","15","0.34","0"
"2023","UK","Scotland","Scotland","All","Female","All","Not main scheme application","25","10"," ","0"
"2019","UK","Wales","Wales","All","Female","All","Not main scheme application","25","20","0.8150000000000001","0"
"2020","UK","Wales","Wales","All","Female","All","Not main scheme application","30","25","0.767","0"
"2021","UK","Wales","Wales","All","Female","All","Not main scheme application","30","20","0.656","0"
"2022","UK","Wales","Wales","All","Female","All","Not main scheme application","45","35","0.717","0"
"2023","UK","Wales","Wales","All","Female","All","Not main scheme application","45","35","0.804","0"
"2019","International","EU (excluding UK)","Ireland","All","Female","All","Not main scheme application","10","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","All","Female","All","Not main scheme application","10","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","All","Female","All","Not main scheme application","5","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","All","Female","All","Not main scheme application","15","0"," ","0"
"2023","International","EU (excluding UK)","Ireland","All","Female","All","Not main scheme application","5","5"," ","0"
"2019","International","EU (excluding UK)","Italy","All","Female","All","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","All","Male","All","Not main scheme application","5","0"," ","0"
"2023","UK","England","England","All","Male","All","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","All","Female","All","Main scheme application","7295","2740","0.375","0"
"2020","UK","England","England","All","Female","All","Main scheme application","7905","3310","0.419","0"
"2021","UK","England","England","All","Female","All","Main scheme application","10010","3450","0.34400000000000003","0"
"2022","UK","England","England","All","Female","All","Main scheme application","9310","3010","0.323","0"
"2023","UK","England","England","All","Female","All","Main scheme application","7445","2910","0.391","0"
"2019","UK","Northern Ireland","Northern Ireland","All","Female","All","Main scheme application","545","70","0.132","0"
"2020","UK","Northern Ireland","Northern Ireland","All","Female","All","Main scheme application","520","95","0.184","0"
"2021","UK","Northern Ireland","Northern Ireland","All","Female","All","Main scheme application","710","95","0.137","0"
"2022","UK","Northern Ireland","Northern Ireland","All","Female","All","Main scheme application","685","105","0.152","0"
"2023","UK","Northern Ireland","Northern Ireland","All","Female","All","Main scheme application","600","65","0.11","0"
"2019","UK","Scotland","Scotland","All","Female","All","Main scheme application","1025","235","0.228","0"
"2020","UK","Scotland","Scotland","All","Female","All","Main scheme application","1115","275","0.249","0"
"2021","UK","Scotland","Scotland","All","Female","All","Main scheme application","1425","225","0.157","0"
"2022","UK","Scotland","Scotland","All","Female","All","Main scheme application","1205","250","0.20700000000000002","0"
"2023","UK","Scotland","Scotland","All","Female","All","Main scheme application","850","250","0.294","0"
"2019","UK","Wales","Wales","All","Female","All","Main scheme application","595","145","0.246","0"
"2020","UK","Wales","Wales","All","Female","All","Main scheme application","590","180","0.306","0"
"2021","UK","Wales","Wales","All","Female","All","Main scheme application","795","190","0.23800000000000002","0"
"2022","UK","Wales","Wales","All","Female","All","Main scheme application","610","185","0.3","0"
"2023","UK","Wales","Wales","All","Female","All","Main scheme application","490","175","0.355","0"
"2021","International","EU (excluding UK)","Finland","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","France","All","Female","All","Main scheme application","15","5"," ","0"
"2020","International","EU (excluding UK)","France","All","Female","All","Main scheme application","10","0"," ","0"
"2021","International","EU (excluding UK)","France","All","Female","All","Main scheme application","10","0"," ","0"
"2022","International","EU (excluding UK)","France","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Germany","All","Female","All","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Germany","All","Female","All","Main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Germany","All","Female","All","Main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Germany","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Hungary","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","All","Female","All","Main scheme application","115","10"," ","0"
"2020","International","EU (excluding UK)","Ireland","All","Female","All","Main scheme application","130","15","0.129","0"
"2021","International","EU (excluding UK)","Ireland","All","Female","All","Main scheme application","180","10","0.067","0"
"2022","International","EU (excluding UK)","Ireland","All","Female","All","Main scheme application","170","10"," ","0"
"2023","International","EU (excluding UK)","Ireland","All","Female","All","Main scheme application","150","10","0.067","0"
"2019","International","EU (excluding UK)","Italy","All","Female","All","Main scheme application","15","0"," ","0"
"2020","International","EU (excluding UK)","Italy","All","Female","All","Main scheme application","20","0"," ","0"
"2021","International","EU (excluding UK)","Italy","All","Female","All","Main scheme application","10","0"," ","0"
"2022","International","EU (excluding UK)","Italy","All","Female","All","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Netherlands","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Spain","All","Female","All","Main scheme application","10","0"," ","0"
"2020","International","EU (excluding UK)","Spain","All","Female","All","Main scheme application","10","5"," ","0"
"2021","International","EU (excluding UK)","Spain","All","Female","All","Main scheme application","10","0"," ","0"
"2022","International","EU (excluding UK)","Spain","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Sweden","All","Female","All","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Sweden","All","Female","All","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Lithuania","All","Female","All","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Cyprus (European Union)","All","Female","All","Main scheme application","5","0"," ","0"
