"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2020","All","21 - 24","All","Main scheme applicant","Not main scheme application","50","25","0.49","0"
"2021","All","21 - 24","All","Main scheme applicant","Not main scheme application","65","30","0.446","0"
"2022","All","21 - 24","All","Main scheme applicant","Not main scheme application","80","25","0.342","0"
"2023","All","21 - 24","All","Main scheme applicant","Not main scheme application","60","30","0.525","0"
"2019","All","25 - 29","All","Main scheme applicant","Not main scheme application","75","45","0.581","0"
"2020","All","25 - 29","All","Main scheme applicant","Not main scheme application","45","25","0.614","0"
"2021","All","25 - 29","All","Main scheme applicant","Not main scheme application","55","25","0.463","0"
"2022","All","25 - 29","All","Main scheme applicant","Not main scheme application","65","30","0.485","0"
"2023","All","25 - 29","All","Main scheme applicant","Not main scheme application","50","30","0.62","0"
"2019","All","30 - 34","All","Main scheme applicant","Not main scheme application","50","30","0.604","0"
"2020","All","30 - 34","All","Main scheme applicant","Not main scheme application","30","15","0.536","0"
"2021","All","30 - 34","All","Main scheme applicant","Not main scheme application","35","15","0.47200000000000003","0"
"2022","All","30 - 34","All","Main scheme applicant","Not main scheme application","40","20","0.462","0"
"2023","All","30 - 34","All","Main scheme applicant","Not main scheme application","40","25","0.711","0"
"2019","All","35 and over","All","Main scheme applicant","Not main scheme application","40","20","0.5","0"
"2020","All","35 and over","All","Main scheme applicant","Not main scheme application","40","25","0.634","0"
"2021","All","35 and over","All","Main scheme applicant","Not main scheme application","35","15","0.444","0"
"2022","All","35 and over","All","Main scheme applicant","Not main scheme application","45","20","0.468","0"
"2023","All","35 and over","All","Main scheme applicant","Not main scheme application","55","35","0.607","0"
"2019","All","17 and under","All","Main scheme applicant","Main scheme application","30","0"," ","0"
"2020","All","17 and under","All","Main scheme applicant","Main scheme application","40","0"," ","0"
"2021","All","17 and under","All","Main scheme applicant","Main scheme application","40","5"," ","0"
"2022","All","17 and under","All","Main scheme applicant","Main scheme application","40","0"," ","0"
"2023","All","17 and under","All","Main scheme applicant","Main scheme application","35","5"," ","0"
"2019","All","18","All","Main scheme applicant","Main scheme application","2775","815","0.293","0"
"2020","All","18","All","Main scheme applicant","Main scheme application","3005","1075","0.358","0"
"2021","All","18","All","Main scheme applicant","Main scheme application","3775","1075","0.28400000000000003","0"
"2022","All","18","All","Main scheme applicant","Main scheme application","3870","1035","0.268","0"
"2023","All","18","All","Main scheme applicant","Main scheme application","3200","1120","0.35000000000000003","0"
"2019","All","19","All","Main scheme applicant","Main scheme application","1165","380","0.328","0"
"2020","All","19","All","Main scheme applicant","Main scheme application","1145","375","0.327","0"
"2021","All","19","All","Main scheme applicant","Main scheme application","1440","355","0.246","0"
"2022","All","19","All","Main scheme applicant","Main scheme application","1340","300","0.225","0"
"2023","All","19","All","Main scheme applicant","Main scheme application","1115","320","0.289","0"
"2019","All","20","All","Main scheme applicant","Main scheme application","660","195","0.294","0"
"2020","All","20","All","Main scheme applicant","Main scheme application","670","220","0.326","0"
"2021","All","20","All","Main scheme applicant","Main scheme application","770","180","0.234","0"
"2022","All","20","All","Main scheme applicant","Main scheme application","770","175","0.224","0"
"2023","All","20","All","Main scheme applicant","Main scheme application","640","195","0.304","0"
"2019","All","21 - 24","All","Main scheme applicant","Main scheme application","1605","555","0.34600000000000003","0"
"2020","All","21 - 24","All","Main scheme applicant","Main scheme application","1670","635","0.38","0"
"2021","All","21 - 24","All","Main scheme applicant","Main scheme application","2040","595","0.292","0"
"2022","All","21 - 24","All","Main scheme applicant","Main scheme application","1695","460","0.272","0"
"2023","All","21 - 24","All","Main scheme applicant","Main scheme application","1265","410","0.324","0"
"2019","All","25 - 29","All","Main scheme applicant","Main scheme application","1485","555","0.373","0"
"2020","All","25 - 29","All","Main scheme applicant","Main scheme application","1560","665","0.426","0"
"2021","All","25 - 29","All","Main scheme applicant","Main scheme application","2085","700","0.335","0"
"2022","All","25 - 29","All","Main scheme applicant","Main scheme application","1650","590","0.357","0"
"2023","All","25 - 29","All","Main scheme applicant","Main scheme application","1175","455","0.386","0"
"2019","All","30 - 34","All","Main scheme applicant","Main scheme application","970","360","0.373","0"
"2020","All","30 - 34","All","Main scheme applicant","Main scheme application","1130","465","0.41100000000000003","0"
"2021","All","30 - 34","All","Main scheme applicant","Main scheme application","1550","575","0.373","0"
"2022","All","30 - 34","All","Main scheme applicant","Main scheme application","1395","520","0.371","0"
"2023","All","30 - 34","All","Main scheme applicant","Main scheme application","1030","430","0.41500000000000004","0"
"2019","All","35 and over","All","Main scheme applicant","Main scheme application","1090","375","0.343","0"
"2020","All","35 and over","All","Main scheme applicant","Main scheme application","1235","475","0.385","0"
"2021","All","35 and over","All","Main scheme applicant","Main scheme application","1640","515","0.314","0"
"2022","All","35 and over","All","Main scheme applicant","Main scheme application","1450","500","0.34600000000000003","0"
"2023","All","35 and over","All","Main scheme applicant","Main scheme application","1265","510","0.403","0"
"2019","Female","All","All","Not main scheme applicant","Not main scheme application","125","100","0.81","0"
"2020","Female","All","All","Not main scheme applicant","Not main scheme application","140","105","0.741","0"
"2021","Female","All","All","Not main scheme applicant","Not main scheme application","70","50","0.714","0"
"2022","Female","All","All","Not main scheme applicant","Not main scheme application","130","90","0.667","0"
"2023","Female","All","All","Not main scheme applicant","Not main scheme application","295","225","0.769","0"
"2019","Male","All","All","Not main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","Female","All","All","Main scheme applicant","Not main scheme application","480","280","0.585","0"
"2020","Female","All","All","Main scheme applicant","Not main scheme application","355","235","0.664","0"
"2021","Female","All","All","Main scheme applicant","Not main scheme application","390","165","0.419","0"
"2022","Female","All","All","Main scheme applicant","Not main scheme application","545","270","0.491","0"
"2023","Female","All","All","Main scheme applicant","Not main scheme application","505","350","0.6920000000000001","0"
"2019","Male","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","Male","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","Female","All","All","Main scheme applicant","Main scheme application","9740","3225","0.331","0"
"2020","Female","All","All","Main scheme applicant","Main scheme application","10420","3900","0.374","0"
"2021","Female","All","All","Main scheme applicant","Main scheme application","13280","3990","0.3","0"
"2022","Female","All","All","Main scheme applicant","Main scheme application","12150","3570","0.294","0"
"2023","Female","All","All","Main scheme applicant","Main scheme application","9670","3435","0.355","0"
"2019","Male","All","All","Main scheme applicant","Main scheme application","35","10"," ","0"
"2020","Male","All","All","Main scheme applicant","Main scheme application","30","5"," ","0"
"2021","Male","All","All","Main scheme applicant","Main scheme application","60","10","0.194","0"
"2022","Male","All","All","Main scheme applicant","Main scheme application","55","10","0.196","0"
"2023","Male","All","All","Main scheme applicant","Main scheme application","55","10"," ","0"
"2019","All","All","All","Not main scheme applicant","Not main scheme application","130","105","0.806","0"
"2020","All","All","All","Not main scheme applicant","Not main scheme application","140","105","0.741","0"
"2021","All","All","All","Not main scheme applicant","Not main scheme application","70","50","0.714","0"
