"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","England","25 - 29","All","Male","All","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","All","Male","All","Main scheme application","415","185","0.442"
"2020","Scotland","25 - 29","All","Male","All","Main scheme application","470","220","0.466"
"2021","Scotland","25 - 29","All","Male","All","Main scheme application","545","200","0.37"
"2022","Scotland","25 - 29","All","Male","All","Main scheme application","395","185","0.462"
"2023","Scotland","25 - 29","All","Male","All","Main scheme application","310","155","0.506"
"2022","Wales","25 - 29","All","Male","All","Main scheme application","85","55","0.651"
"2023","Wales","25 - 29","All","Male","All","Main scheme application","90","50","0.58"
"2019","England","30 - 34","All","Male","All","Main scheme application","5","5"," "
"2019","Scotland","30 - 34","All","Male","All","Main scheme application","215","100","0.463"
"2020","Scotland","30 - 34","All","Male","All","Main scheme application","225","100","0.449"
"2021","Scotland","30 - 34","All","Male","All","Main scheme application","250","100","0.398"
"2022","Scotland","30 - 34","All","Male","All","Main scheme application","215","100","0.47900000000000004"
"2023","Scotland","30 - 34","All","Male","All","Main scheme application","140","60","0.433"
"2022","Wales","30 - 34","All","Male","All","Main scheme application","45","25","0.578"
"2023","Wales","30 - 34","All","Male","All","Main scheme application","30","15","0.533"
"2021","England","35 and over","All","Male","All","Main scheme application","5","0"," "
"2023","England","35 and over","All","Male","All","Main scheme application","5","0"," "
"2019","Scotland","35 and over","All","Male","All","Main scheme application","340","145","0.434"
"2020","Scotland","35 and over","All","Male","All","Main scheme application","325","140","0.43"
"2021","Scotland","35 and over","All","Male","All","Main scheme application","370","125","0.334"
"2022","Scotland","35 and over","All","Male","All","Main scheme application","260","105","0.40800000000000003"
"2023","Scotland","35 and over","All","Male","All","Main scheme application","195","85","0.435"
"2022","Wales","35 and over","All","Male","All","Main scheme application","50","30","0.592"
"2023","Wales","35 and over","All","Male","All","Main scheme application","30","15","0.5"
"2021","All","18","All","Female","All","Not main scheme application","5","0"," "
"2019","All","21 - 24","All","Female","All","Not main scheme application","80","45","0.55"
"2020","All","21 - 24","All","Female","All","Not main scheme application","90","30","0.337"
"2021","All","21 - 24","All","Female","All","Not main scheme application","105","40","0.396"
"2022","All","21 - 24","All","Female","All","Not main scheme application","120","80","0.65"
"2023","All","21 - 24","All","Female","All","Not main scheme application","125","90","0.742"
"2019","All","25 - 29","All","Female","All","Not main scheme application","70","40","0.588"
"2020","All","25 - 29","All","Female","All","Not main scheme application","90","50","0.584"
"2021","All","25 - 29","All","Female","All","Not main scheme application","70","25","0.357"
"2022","All","25 - 29","All","Female","All","Not main scheme application","80","50","0.65"
"2023","All","25 - 29","All","Female","All","Not main scheme application","65","50","0.8"
"2019","All","30 - 34","All","Female","All","Not main scheme application","25","15","0.5650000000000001"
"2020","All","30 - 34","All","Female","All","Not main scheme application","30","20","0.613"
"2021","All","30 - 34","All","Female","All","Not main scheme application","25","15","0.556"
"2022","All","30 - 34","All","Female","All","Not main scheme application","30","20","0.643"
"2023","All","30 - 34","All","Female","All","Not main scheme application","30","20","0.786"
"2019","All","35 and over","All","Female","All","Not main scheme application","60","40","0.655"
"2020","All","35 and over","All","Female","All","Not main scheme application","65","35","0.578"
"2021","All","35 and over","All","Female","All","Not main scheme application","35","25","0.75"
"2022","All","35 and over","All","Female","All","Not main scheme application","65","45","0.682"
"2023","All","35 and over","All","Female","All","Not main scheme application","55","40","0.764"
"2019","All","21 - 24","All","Male","All","Not main scheme application","20","10","0.55"
"2020","All","21 - 24","All","Male","All","Not main scheme application","45","30","0.596"
"2021","All","21 - 24","All","Male","All","Not main scheme application","35","10","0.364"
"2022","All","21 - 24","All","Male","All","Not main scheme application","65","50","0.766"
"2023","All","21 - 24","All","Male","All","Not main scheme application","65","50","0.778"
"2019","All","25 - 29","All","Male","All","Not main scheme application","25","15","0.739"
"2020","All","25 - 29","All","Male","All","Not main scheme application","50","30","0.646"
"2021","All","25 - 29","All","Male","All","Not main scheme application","30","15","0.433"
"2022","All","25 - 29","All","Male","All","Not main scheme application","35","25","0.765"
"2023","All","25 - 29","All","Male","All","Not main scheme application","35","30","0.806"
"2019","All","30 - 34","All","Male","All","Not main scheme application","5","5"," "
"2020","All","30 - 34","All","Male","All","Not main scheme application","15","5"," "
"2021","All","30 - 34","All","Male","All","Not main scheme application","15","5"," "
"2022","All","30 - 34","All","Male","All","Not main scheme application","20","5"," "
"2023","All","30 - 34","All","Male","All","Not main scheme application","15","15","0.765"
"2019","All","35 and over","All","Male","All","Not main scheme application","20","10","0.5"
"2020","All","35 and over","All","Male","All","Not main scheme application","40","25","0.615"
"2021","All","35 and over","All","Male","All","Not main scheme application","25","10","0.5"
"2022","All","35 and over","All","Male","All","Not main scheme application","30","15","0.607"
"2023","All","35 and over","All","Male","All","Not main scheme application","35","30","0.778"
"2022","All","17 and under","All","Female","All","Main scheme application","5","0"," "
"2019","All","18","All","Female","All","Main scheme application","10","0"," "
"2020","All","18","All","Female","All","Main scheme application","30","0"," "
"2021","All","18","All","Female","All","Main scheme application","15","0"," "
"2022","All","18","All","Female","All","Main scheme application","40","0"," "
"2023","All","18","All","Female","All","Main scheme application","25","0"," "
"2019","All","19","All","Female","All","Main scheme application","5","0"," "
"2020","All","19","All","Female","All","Main scheme application","5","0"," "
"2021","All","19","All","Female","All","Main scheme application","5","0"," "
"2022","All","19","All","Female","All","Main scheme application","10","0"," "
"2023","All","19","All","Female","All","Main scheme application","10","0"," "
"2019","All","20","All","Female","All","Main scheme application","10","0"," "
"2020","All","20","All","Female","All","Main scheme application","10","0"," "
"2021","All","20","All","Female","All","Main scheme application","15","0"," "
"2022","All","20","All","Female","All","Main scheme application","10","0"," "
"2023","All","20","All","Female","All","Main scheme application","5","0"," "
"2019","All","21 - 24","All","Female","All","Main scheme application","1350","690","0.511"
"2020","All","21 - 24","All","Female","All","Main scheme application","1485","775","0.523"
"2021","All","21 - 24","All","Female","All","Main scheme application","1790","730","0.40800000000000003"
"2022","All","21 - 24","All","Female","All","Main scheme application","1790","1035","0.578"
"2023","All","21 - 24","All","Female","All","Main scheme application","1585","925","0.584"
"2019","All","25 - 29","All","Female","All","Main scheme application","1045","550","0.528"
"2020","All","25 - 29","All","Female","All","Main scheme application","1010","525","0.518"
"2021","All","25 - 29","All","Female","All","Main scheme application","1260","565","0.45"
"2022","All","25 - 29","All","Female","All","Main scheme application","1010","555","0.549"
"2023","All","25 - 29","All","Female","All","Main scheme application","755","420","0.558"
"2019","All","30 - 34","All","Female","All","Main scheme application","450","200","0.446"
"2020","All","30 - 34","All","Female","All","Main scheme application","470","250","0.533"
"2021","All","30 - 34","All","Female","All","Main scheme application","520","195","0.372"
"2022","All","30 - 34","All","Female","All","Main scheme application","405","225","0.557"
