"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","UK","Wales","Wales","35 and over","All","All","Main scheme application","90","55","0.593","0"
"2019","International","EU (excluding UK)","Ireland","35 and over","All","All","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","35 and over","All","All","Main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Ireland","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Italy","35 and over","All","All","Main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Italy","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Spain","35 and over","All","All","Main scheme application","5","0"," ","0"
"2019","International","Not EU","China","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","International","Not EU","Nigeria","35 and over","All","All","Main scheme application","5","0"," ","0"
"2022","International","Not EU","Nigeria","35 and over","All","All","Main scheme application","10","5"," ","0"
"2023","International","Not EU","Nigeria","35 and over","All","All","Main scheme application","10","0"," ","0"
"2022","International","Not EU","Thailand","35 and over","All","All","Main scheme application","5","0"," ","0"
"2023","International","Not EU","United Arab Emirates","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","International","Not EU","United States of America","35 and over","All","All","Main scheme application","5","0"," ","0"
"2021","UK","Scotland","All","18","All","All","Not main scheme application","5","0"," ","0"
"2023","UK","Northern Ireland","All","21 - 24","All","All","Not main scheme application","5","5"," ","0"
"2019","UK","England","All","21 - 24","All","All","Not main scheme application","5","5"," ","0"
"2020","UK","England","All","21 - 24","All","All","Not main scheme application","10","10"," ","0"
"2021","UK","England","All","21 - 24","All","All","Not main scheme application","10","0"," ","0"
"2022","UK","England","All","21 - 24","All","All","Not main scheme application","15","10","0.667","0"
"2023","UK","England","All","21 - 24","All","All","Not main scheme application","15","15","1","0"
"2019","UK","Scotland","All","21 - 24","All","All","Not main scheme application","95","50","0.527","0"
"2020","UK","Scotland","All","21 - 24","All","All","Not main scheme application","120","45","0.39","0"
"2021","UK","Scotland","All","21 - 24","All","All","Not main scheme application","130","50","0.392","0"
"2022","UK","Scotland","All","21 - 24","All","All","Not main scheme application","95","60","0.634","0"
"2023","UK","Scotland","All","21 - 24","All","All","Not main scheme application","80","50","0.62","0"
"2022","UK","Wales","All","21 - 24","All","All","Not main scheme application","70","55","0.8140000000000001","0"
"2023","UK","Wales","All","21 - 24","All","All","Not main scheme application","85","70","0.835","0"
"2020","International","EU (excluding UK)","All","21 - 24","All","All","Not main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","All","21 - 24","All","All","Not main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","All","21 - 24","All","All","Not main scheme application","5","0"," ","0"
"2019","UK","England","All","25 - 29","All","All","Not main scheme application","5","5"," ","0"
"2020","UK","England","All","25 - 29","All","All","Not main scheme application","15","10","0.846","0"
"2021","UK","England","All","25 - 29","All","All","Not main scheme application","5","5"," ","0"
"2022","UK","England","All","25 - 29","All","All","Not main scheme application","5","5"," ","0"
"2023","UK","England","All","25 - 29","All","All","Not main scheme application","15","15","1","0"
"2019","UK","Scotland","All","25 - 29","All","All","Not main scheme application","80","50","0.62","0"
"2020","UK","Scotland","All","25 - 29","All","All","Not main scheme application","115","70","0.591","0"
"2021","UK","Scotland","All","25 - 29","All","All","Not main scheme application","90","35","0.38","0"
"2022","UK","Scotland","All","25 - 29","All","All","Not main scheme application","65","40","0.636","0"
"2023","UK","Scotland","All","25 - 29","All","All","Not main scheme application","55","45","0.772","0"
"2022","UK","Wales","All","25 - 29","All","All","Not main scheme application","35","30","0.8","0"
"2023","UK","Wales","All","25 - 29","All","All","Not main scheme application","30","25","0.767","0"
"2022","International","Not EU","All","25 - 29","All","All","Not main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","All","25 - 29","All","All","Not main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","All","25 - 29","All","All","Not main scheme application","5","0"," ","0"
"2020","UK","England","All","30 - 34","All","All","Not main scheme application","5","5"," ","0"
"2021","UK","England","All","30 - 34","All","All","Not main scheme application","5","5"," ","0"
"2023","UK","England","All","30 - 34","All","All","Not main scheme application","5","5"," ","0"
"2019","UK","Scotland","All","30 - 34","All","All","Not main scheme application","25","15","0.583","0"
"2020","UK","Scotland","All","30 - 34","All","All","Not main scheme application","35","20","0.514","0"
"2021","UK","Scotland","All","30 - 34","All","All","Not main scheme application","35","15","0.441","0"
"2022","UK","Scotland","All","30 - 34","All","All","Not main scheme application","35","15","0.41200000000000003","0"
"2023","UK","Scotland","All","30 - 34","All","All","Not main scheme application","25","20","0.6920000000000001","0"
"2022","UK","Wales","All","30 - 34","All","All","Not main scheme application","10","10"," ","0"
"2023","UK","Wales","All","30 - 34","All","All","Not main scheme application","15","15","0.929","0"
"2019","UK","England","All","35 and over","All","All","Not main scheme application","10","10"," ","0"
"2020","UK","England","All","35 and over","All","All","Not main scheme application","10","10","0.917","0"
"2021","UK","England","All","35 and over","All","All","Not main scheme application","10","10"," ","0"
"2022","UK","England","All","35 and over","All","All","Not main scheme application","10","5"," ","0"
"2023","UK","England","All","35 and over","All","All","Not main scheme application","10","10"," ","0"
"2019","UK","Scotland","All","35 and over","All","All","Not main scheme application","70","40","0.5710000000000001","0"
"2020","UK","Scotland","All","35 and over","All","All","Not main scheme application","85","50","0.558","0"
"2021","UK","Scotland","All","35 and over","All","All","Not main scheme application","50","30","0.612","0"
"2022","UK","Scotland","All","35 and over","All","All","Not main scheme application","60","40","0.629","0"
"2023","UK","Scotland","All","35 and over","All","All","Not main scheme application","60","45","0.721","0"
"2022","UK","Wales","All","35 and over","All","All","Not main scheme application","20","15","0.8","0"
"2023","UK","Wales","All","35 and over","All","All","Not main scheme application","20","15","0.85","0"
"2022","International","Not EU","All","35 and over","All","All","Not main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","All","35 and over","All","All","Not main scheme application","5","0"," ","0"
"2020","UK","England","All","18","All","All","Main scheme application","5","0"," ","0"
"2022","UK","England","All","18","All","All","Main scheme application","10","0"," ","0"
"2023","UK","England","All","18","All","All","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","All","18","All","All","Main scheme application","15","0"," ","0"
"2020","UK","Scotland","All","18","All","All","Main scheme application","25","0"," ","0"
"2021","UK","Scotland","All","18","All","All","Main scheme application","20","0"," ","0"
"2022","UK","Scotland","All","18","All","All","Main scheme application","20","0"," ","0"
"2023","UK","Scotland","All","18","All","All","Main scheme application","25","0"," ","0"
"2020","UK","Wales","All","18","All","All","Main scheme application","5","0"," ","0"
"2022","UK","Wales","All","18","All","All","Main scheme application","20","0"," ","0"
"2023","UK","Wales","All","18","All","All","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","All","19","All","All","Main scheme application","5","0"," ","0"
"2020","UK","Scotland","All","19","All","All","Main scheme application","5","0"," ","0"
"2021","UK","Scotland","All","19","All","All","Main scheme application","5","0"," ","0"
"2022","UK","Scotland","All","19","All","All","Main scheme application","10","0"," ","0"
"2023","UK","Scotland","All","19","All","All","Main scheme application","10","0"," ","0"
"2019","UK","Scotland","All","20","All","All","Main scheme application","5","0"," ","0"
"2020","UK","Scotland","All","20","All","All","Main scheme application","10","0"," ","0"
"2021","UK","Scotland","All","20","All","All","Main scheme application","15","0"," ","0"
"2022","UK","Scotland","All","20","All","All","Main scheme application","10","0"," ","0"
"2023","UK","Scotland","All","20","All","All","Main scheme application","10","0"," ","0"
