"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","70","5"," "
"2023","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","65","5"," "
"2019","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","10","0"," "
"2020","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","10","0"," "
"2021","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2023","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","25 - 29","Northern Ireland","All","All","Main scheme application","10","0"," "
"2020","England","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","England","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","England","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","75","10","0.156"
"2020","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","70","15","0.203"
"2021","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","85","15","0.149"
"2022","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","60","10","0.203"
"2023","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","45","5"," "
"2019","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","50","5"," "
"2020","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","50","10"," "
"2021","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","70","20","0.261"
"2022","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","65","15","0.219"
"2023","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","60","10","0.18"
"2022","England","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","75","15","0.182"
"2020","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","40","10","0.275"
"2021","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","65","10","0.17200000000000001"
"2022","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","70","15","0.2"
"2023","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","55","5"," "
"2020","England","17 and under","England","All","All","Main scheme application","5","0"," "
"2021","England","17 and under","England","All","All","Main scheme application","5","0"," "
"2022","England","17 and under","England","All","All","Main scheme application","5","0"," "
"2023","England","17 and under","England","All","All","Main scheme application","5","0"," "
"2019","England","18","England","All","All","Main scheme application","2115","700","0.33"
"2020","England","18","England","All","All","Main scheme application","2340","920","0.392"
"2021","England","18","England","All","All","Main scheme application","2875","905","0.316"
"2022","England","18","England","All","All","Main scheme application","2990","865","0.289"
"2023","England","18","England","All","All","Main scheme application","2535","965","0.381"
"2019","Northern Ireland","18","England","All","All","Main scheme application","15","0"," "
"2020","Northern Ireland","18","England","All","All","Main scheme application","15","0"," "
"2021","Northern Ireland","18","England","All","All","Main scheme application","20","0"," "
"2022","Northern Ireland","18","England","All","All","Main scheme application","20","0"," "
"2023","Northern Ireland","18","England","All","All","Main scheme application","20","0"," "
"2019","Scotland","18","England","All","All","Main scheme application","50","0"," "
"2020","Scotland","18","England","All","All","Main scheme application","45","0"," "
"2021","Scotland","18","England","All","All","Main scheme application","85","0"," "
"2022","Scotland","18","England","All","All","Main scheme application","80","5"," "
"2023","Scotland","18","England","All","All","Main scheme application","65","0"," "
"2019","Wales","18","England","All","All","Main scheme application","245","5"," "
"2020","Wales","18","England","All","All","Main scheme application","270","5"," "
"2021","Wales","18","England","All","All","Main scheme application","405","20","0.052000000000000005"
"2022","Wales","18","England","All","All","Main scheme application","405","10"," "
"2023","Wales","18","England","All","All","Main scheme application","325","30","0.08600000000000001"
"2019","England","19","England","All","All","Main scheme application","885","325","0.367"
"2020","England","19","England","All","All","Main scheme application","880","315","0.357"
"2021","England","19","England","All","All","Main scheme application","1075","315","0.292"
"2022","England","19","England","All","All","Main scheme application","1030","245","0.23900000000000002"
"2023","England","19","England","All","All","Main scheme application","835","270","0.327"
"2019","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2020","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2021","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","19","England","All","All","Main scheme application","30","0"," "
"2020","Scotland","19","England","All","All","Main scheme application","20","0"," "
"2021","Scotland","19","England","All","All","Main scheme application","10","0"," "
"2022","Scotland","19","England","All","All","Main scheme application","15","0"," "
"2023","Scotland","19","England","All","All","Main scheme application","15","0"," "
"2019","Wales","19","England","All","All","Main scheme application","85","0"," "
"2020","Wales","19","England","All","All","Main scheme application","100","0"," "
"2021","Wales","19","England","All","All","Main scheme application","130","0"," "
"2022","Wales","19","England","All","All","Main scheme application","100","0"," "
"2023","Wales","19","England","All","All","Main scheme application","80","5"," "
"2019","England","20","England","All","All","Main scheme application","505","165","0.33"
"2020","England","20","England","All","All","Main scheme application","525","195","0.373"
"2021","England","20","England","All","All","Main scheme application","600","160","0.264"
"2022","England","20","England","All","All","Main scheme application","595","145","0.245"
"2023","England","20","England","All","All","Main scheme application","505","170","0.334"
"2019","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2021","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","20","England","All","All","Main scheme application","10","0"," "
"2020","Scotland","20","England","All","All","Main scheme application","5","0"," "
"2021","Scotland","20","England","All","All","Main scheme application","10","0"," "
