"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2022","Extra","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2019","Main scheme Clearing","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10"
"2020","Main scheme Clearing","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10"
"2021","Main scheme Clearing","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","30"
"2022","Main scheme Clearing","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","25"
"2023","Main scheme Clearing","21 - 24","Northern Ireland","Female","Main scheme applicant","Not main scheme application","25"
"2020","Main scheme Clearing","25 - 29","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2021","Main scheme Clearing","25 - 29","Northern Ireland","Female","Main scheme applicant","Not main scheme application","15"
"2022","Main scheme Clearing","25 - 29","Northern Ireland","Female","Main scheme applicant","Not main scheme application","15"
"2023","Main scheme Clearing","25 - 29","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10"
"2019","Main scheme Clearing","30 - 34","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2021","Main scheme Clearing","30 - 34","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2022","Main scheme Clearing","30 - 34","Northern Ireland","Female","Main scheme applicant","Not main scheme application","20"
"2023","Main scheme Clearing","30 - 34","Northern Ireland","Female","Main scheme applicant","Not main scheme application","15"
"2022","Extra","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2019","Main scheme Clearing","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10"
"2020","Main scheme Clearing","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5"
"2021","Main scheme Clearing","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10"
"2022","Main scheme Clearing","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","20"
"2023","Main scheme Clearing","35 and over","Northern Ireland","Female","Main scheme applicant","Not main scheme application","20"
"2019","Extra","18","England","Female","Main scheme applicant","Not main scheme application","70"
"2020","Extra","18","England","Female","Main scheme applicant","Not main scheme application","120"
"2021","Extra","18","England","Female","Main scheme applicant","Not main scheme application","145"
"2022","Extra","18","England","Female","Main scheme applicant","Not main scheme application","165"
"2023","Extra","18","England","Female","Main scheme applicant","Not main scheme application","110"
"2019","Adjustment","18","England","Female","Main scheme applicant","Not main scheme application","5"
"2021","Adjustment","18","England","Female","Main scheme applicant","Not main scheme application","5"
"2019","Main scheme Clearing","18","England","Female","Main scheme applicant","Not main scheme application","565"
"2020","Main scheme Clearing","18","England","Female","Main scheme applicant","Not main scheme application","810"
"2021","Main scheme Clearing","18","England","Female","Main scheme applicant","Not main scheme application","670"
"2022","Main scheme Clearing","18","England","Female","Main scheme applicant","Not main scheme application","770"
"2023","Main scheme Clearing","18","England","Female","Main scheme applicant","Not main scheme application","845"
"2019","Extra","19","England","Female","Main scheme applicant","Not main scheme application","55"
"2020","Extra","19","England","Female","Main scheme applicant","Not main scheme application","55"
"2021","Extra","19","England","Female","Main scheme applicant","Not main scheme application","60"
"2022","Extra","19","England","Female","Main scheme applicant","Not main scheme application","55"
"2023","Extra","19","England","Female","Main scheme applicant","Not main scheme application","25"
"2019","Main scheme Clearing","19","England","Female","Main scheme applicant","Not main scheme application","225"
"2020","Main scheme Clearing","19","England","Female","Main scheme applicant","Not main scheme application","260"
"2021","Main scheme Clearing","19","England","Female","Main scheme applicant","Not main scheme application","260"
"2022","Main scheme Clearing","19","England","Female","Main scheme applicant","Not main scheme application","260"
"2023","Main scheme Clearing","19","England","Female","Main scheme applicant","Not main scheme application","260"
"2019","Extra","20","England","Female","Main scheme applicant","Not main scheme application","20"
"2020","Extra","20","England","Female","Main scheme applicant","Not main scheme application","15"
"2021","Extra","20","England","Female","Main scheme applicant","Not main scheme application","30"
"2022","Extra","20","England","Female","Main scheme applicant","Not main scheme application","20"
"2023","Extra","20","England","Female","Main scheme applicant","Not main scheme application","35"
"2019","Main scheme Clearing","20","England","Female","Main scheme applicant","Not main scheme application","105"
"2020","Main scheme Clearing","20","England","Female","Main scheme applicant","Not main scheme application","120"
"2021","Main scheme Clearing","20","England","Female","Main scheme applicant","Not main scheme application","120"
"2022","Main scheme Clearing","20","England","Female","Main scheme applicant","Not main scheme application","105"
"2023","Main scheme Clearing","20","England","Female","Main scheme applicant","Not main scheme application","125"
"2019","Extra","21 - 24","England","Female","Main scheme applicant","Not main scheme application","35"
"2020","Extra","21 - 24","England","Female","Main scheme applicant","Not main scheme application","35"
"2021","Extra","21 - 24","England","Female","Main scheme applicant","Not main scheme application","35"
"2022","Extra","21 - 24","England","Female","Main scheme applicant","Not main scheme application","40"
"2023","Extra","21 - 24","England","Female","Main scheme applicant","Not main scheme application","30"
"2019","Main scheme Clearing","21 - 24","England","Female","Main scheme applicant","Not main scheme application","145"
"2020","Main scheme Clearing","21 - 24","England","Female","Main scheme applicant","Not main scheme application","220"
"2021","Main scheme Clearing","21 - 24","England","Female","Main scheme applicant","Not main scheme application","210"
"2022","Main scheme Clearing","21 - 24","England","Female","Main scheme applicant","Not main scheme application","175"
"2023","Main scheme Clearing","21 - 24","England","Female","Main scheme applicant","Not main scheme application","175"
"2019","Extra","25 - 29","England","Female","Main scheme applicant","Not main scheme application","15"
"2020","Extra","25 - 29","England","Female","Main scheme applicant","Not main scheme application","25"
"2021","Extra","25 - 29","England","Female","Main scheme applicant","Not main scheme application","30"
"2022","Extra","25 - 29","England","Female","Main scheme applicant","Not main scheme application","25"
"2023","Extra","25 - 29","England","Female","Main scheme applicant","Not main scheme application","25"
"2019","Main scheme Clearing","25 - 29","England","Female","Main scheme applicant","Not main scheme application","115"
"2020","Main scheme Clearing","25 - 29","England","Female","Main scheme applicant","Not main scheme application","160"
"2021","Main scheme Clearing","25 - 29","England","Female","Main scheme applicant","Not main scheme application","170"
"2022","Main scheme Clearing","25 - 29","England","Female","Main scheme applicant","Not main scheme application","115"
"2023","Main scheme Clearing","25 - 29","England","Female","Main scheme applicant","Not main scheme application","80"
"2019","Extra","30 - 34","England","Female","Main scheme applicant","Not main scheme application","15"
"2020","Extra","30 - 34","England","Female","Main scheme applicant","Not main scheme application","10"
"2021","Extra","30 - 34","England","Female","Main scheme applicant","Not main scheme application","15"
"2022","Extra","30 - 34","England","Female","Main scheme applicant","Not main scheme application","20"
"2023","Extra","30 - 34","England","Female","Main scheme applicant","Not main scheme application","15"
"2019","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","85"
"2020","Main scheme Clearing","30 - 34","England","Female","Main scheme applicant","Not main scheme application","120"
