"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Female","19","England","Main scheme applicant","Not main scheme application","370","285","0.77","0"
"2019","Male","19","England","Main scheme applicant","Not main scheme application","20","15","0.75","0"
"2020","Male","19","England","Main scheme applicant","Not main scheme application","30","25","0.719","0"
"2021","Male","19","England","Main scheme applicant","Not main scheme application","30","20","0.655","0"
"2022","Male","19","England","Main scheme applicant","Not main scheme application","25","20","0.704","0"
"2023","Male","19","England","Main scheme applicant","Not main scheme application","25","20","0.778","0"
"2019","Female","20","England","Main scheme applicant","Not main scheme application","170","125","0.75","0"
"2020","Female","20","England","Main scheme applicant","Not main scheme application","180","140","0.775","0"
"2021","Female","20","England","Main scheme applicant","Not main scheme application","220","150","0.679","0"
"2022","Female","20","England","Main scheme applicant","Not main scheme application","205","125","0.604","0"
"2023","Female","20","England","Main scheme applicant","Not main scheme application","205","160","0.775","0"
"2019","Male","20","England","Main scheme applicant","Not main scheme application","15","15","0.867","0"
"2020","Male","20","England","Main scheme applicant","Not main scheme application","20","15","0.85","0"
"2021","Male","20","England","Main scheme applicant","Not main scheme application","25","15","0.519","0"
"2022","Male","20","England","Main scheme applicant","Not main scheme application","25","15","0.64","0"
"2023","Male","20","England","Main scheme applicant","Not main scheme application","15","10","0.769","0"
"2019","Female","21 - 24","England","Main scheme applicant","Not main scheme application","275","180","0.662","0"
"2020","Female","21 - 24","England","Main scheme applicant","Not main scheme application","345","255","0.732","0"
"2021","Female","21 - 24","England","Main scheme applicant","Not main scheme application","390","245","0.623","0"
"2022","Female","21 - 24","England","Main scheme applicant","Not main scheme application","375","220","0.581","0"
"2023","Female","21 - 24","England","Main scheme applicant","Not main scheme application","310","200","0.647","0"
"2019","Male","21 - 24","England","Main scheme applicant","Not main scheme application","40","25","0.59","0"
"2020","Male","21 - 24","England","Main scheme applicant","Not main scheme application","50","35","0.673","0"
"2021","Male","21 - 24","England","Main scheme applicant","Not main scheme application","45","25","0.553","0"
"2022","Male","21 - 24","England","Main scheme applicant","Not main scheme application","50","25","0.5","0"
"2023","Male","21 - 24","England","Main scheme applicant","Not main scheme application","50","35","0.686","0"
"2019","Female","25 - 29","England","Main scheme applicant","Not main scheme application","220","135","0.616","0"
"2020","Female","25 - 29","England","Main scheme applicant","Not main scheme application","285","190","0.668","0"
"2021","Female","25 - 29","England","Main scheme applicant","Not main scheme application","345","200","0.578","0"
"2022","Female","25 - 29","England","Main scheme applicant","Not main scheme application","260","135","0.527","0"
"2023","Female","25 - 29","England","Main scheme applicant","Not main scheme application","185","110","0.583","0"
"2019","Male","25 - 29","England","Main scheme applicant","Not main scheme application","25","20","0.731","0"
"2020","Male","25 - 29","England","Main scheme applicant","Not main scheme application","45","30","0.651","0"
"2021","Male","25 - 29","England","Main scheme applicant","Not main scheme application","35","25","0.676","0"
"2022","Male","25 - 29","England","Main scheme applicant","Not main scheme application","30","10","0.367","0"
"2023","Male","25 - 29","England","Main scheme applicant","Not main scheme application","35","20","0.618","0"
"2019","Female","30 - 34","England","Main scheme applicant","Not main scheme application","160","100","0.629","0"
"2020","Female","30 - 34","England","Main scheme applicant","Not main scheme application","210","130","0.613","0"
"2021","Female","30 - 34","England","Main scheme applicant","Not main scheme application","270","160","0.593","0"
"2022","Female","30 - 34","England","Main scheme applicant","Not main scheme application","225","125","0.547","0"
"2023","Female","30 - 34","England","Main scheme applicant","Not main scheme application","175","100","0.5750000000000001","0"
"2019","Male","30 - 34","England","Main scheme applicant","Not main scheme application","20","15","0.773","0"
"2020","Male","30 - 34","England","Main scheme applicant","Not main scheme application","35","25","0.676","0"
"2021","Male","30 - 34","England","Main scheme applicant","Not main scheme application","30","15","0.517","0"
"2022","Male","30 - 34","England","Main scheme applicant","Not main scheme application","35","15","0.5","0"
"2023","Male","30 - 34","England","Main scheme applicant","Not main scheme application","30","15","0.433","0"
"2019","Female","35 and over","England","Main scheme applicant","Not main scheme application","475","305","0.637","0"
"2020","Female","35 and over","England","Main scheme applicant","Not main scheme application","570","355","0.621","0"
"2021","Female","35 and over","England","Main scheme applicant","Not main scheme application","640","380","0.592","0"
"2022","Female","35 and over","England","Main scheme applicant","Not main scheme application","620","355","0.5730000000000001","0"
"2023","Female","35 and over","England","Main scheme applicant","Not main scheme application","530","320","0.6","0"
"2019","Male","35 and over","England","Main scheme applicant","Not main scheme application","135","95","0.679","0"
"2020","Male","35 and over","England","Main scheme applicant","Not main scheme application","225","140","0.619","0"
"2021","Male","35 and over","England","Main scheme applicant","Not main scheme application","195","105","0.538","0"
"2022","Male","35 and over","England","Main scheme applicant","Not main scheme application","215","95","0.444","0"
"2023","Male","35 and over","England","Main scheme applicant","Not main scheme application","220","120","0.536","0"
"2020","Female","17 and under","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","Female","17 and under","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Female","17 and under","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2019","Female","18","Scotland","Main scheme applicant","Not main scheme application","95","45","0.495","0"
"2020","Female","18","Scotland","Main scheme applicant","Not main scheme application","85","65","0.776","0"
"2021","Female","18","Scotland","Main scheme applicant","Not main scheme application","55","30","0.561","0"
"2022","Female","18","Scotland","Main scheme applicant","Not main scheme application","95","60","0.615","0"
"2023","Female","18","Scotland","Main scheme applicant","Not main scheme application","65","50","0.785","0"
"2019","Male","18","Scotland","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","Male","18","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","Male","18","Scotland","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","Male","18","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Male","18","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2019","Female","19","Scotland","Main scheme applicant","Not main scheme application","35","20","0.556","0"
"2020","Female","19","Scotland","Main scheme applicant","Not main scheme application","30","20","0.724","0"
"2021","Female","19","Scotland","Main scheme applicant","Not main scheme application","25","10","0.40700000000000003","0"
"2022","Female","19","Scotland","Main scheme applicant","Not main scheme application","45","30","0.659","0"
"2023","Female","19","Scotland","Main scheme applicant","Not main scheme application","40","25","0.65","0"
"2021","Male","19","Scotland","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","Female","20","Scotland","Main scheme applicant","Not main scheme application","25","20","0.72","0"
"2020","Female","20","Scotland","Main scheme applicant","Not main scheme application","15","10","0.647","0"
"2021","Female","20","Scotland","Main scheme applicant","Not main scheme application","15","10"," ","0"
"2022","Female","20","Scotland","Main scheme applicant","Not main scheme application","15","10","0.733","0"
"2023","Female","20","Scotland","Main scheme applicant","Not main scheme application","20","15","0.682","0"
"2019","Female","21 - 24","Scotland","Main scheme applicant","Not main scheme application","40","20","0.537","0"
"2020","Female","21 - 24","Scotland","Main scheme applicant","Not main scheme application","65","35","0.556","0"
"2021","Female","21 - 24","Scotland","Main scheme applicant","Not main scheme application","35","10","0.324","0"
"2022","Female","21 - 24","Scotland","Main scheme applicant","Not main scheme application","55","35","0.607","0"
"2023","Female","21 - 24","Scotland","Main scheme applicant","Not main scheme application","35","20","0.541","0"
"2020","Male","21 - 24","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","Male","21 - 24","Scotland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","Male","21 - 24","Scotland","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Male","21 - 24","Scotland","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","Female","25 - 29","Scotland","Main scheme applicant","Not main scheme application","50","25","0.48","0"
"2020","Female","25 - 29","Scotland","Main scheme applicant","Not main scheme application","50","20","0.396","0"
