"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","Female","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Female","19","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2023","Female","19","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","Male","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Male","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Male","19","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","20","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","Female","20","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","Female","20","All","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","20","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2023","Female","20","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Male","20","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Male","20","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Male","20","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","Female","21 - 24","All","Main scheme applicant","Main scheme application","1350","690","0.511","0"
"2020","Female","21 - 24","All","Main scheme applicant","Main scheme application","1485","775","0.523","0"
"2021","Female","21 - 24","All","Main scheme applicant","Main scheme application","1790","730","0.40800000000000003","0"
"2022","Female","21 - 24","All","Main scheme applicant","Main scheme application","1790","1035","0.578","0"
"2023","Female","21 - 24","All","Main scheme applicant","Main scheme application","1585","925","0.584","0"
"2019","Male","21 - 24","All","Main scheme applicant","Main scheme application","495","200","0.403","0"
"2020","Male","21 - 24","All","Main scheme applicant","Main scheme application","465","195","0.41300000000000003","0"
"2021","Male","21 - 24","All","Main scheme applicant","Main scheme application","590","210","0.353","0"
"2022","Male","21 - 24","All","Main scheme applicant","Main scheme application","650","280","0.433","0"
"2023","Male","21 - 24","All","Main scheme applicant","Main scheme application","545","295","0.547","0"
"2019","Female","25 - 29","All","Main scheme applicant","Main scheme application","1045","550","0.528","0"
"2020","Female","25 - 29","All","Main scheme applicant","Main scheme application","1010","525","0.518","0"
"2021","Female","25 - 29","All","Main scheme applicant","Main scheme application","1260","565","0.45","0"
"2022","Female","25 - 29","All","Main scheme applicant","Main scheme application","1010","555","0.549","0"
"2023","Female","25 - 29","All","Main scheme applicant","Main scheme application","755","420","0.558","0"
"2019","Male","25 - 29","All","Main scheme applicant","Main scheme application","415","185","0.442","0"
"2020","Male","25 - 29","All","Main scheme applicant","Main scheme application","470","220","0.464","0"
"2021","Male","25 - 29","All","Main scheme applicant","Main scheme application","550","205","0.371","0"
"2022","Male","25 - 29","All","Main scheme applicant","Main scheme application","475","240","0.503","0"
"2023","Male","25 - 29","All","Main scheme applicant","Main scheme application","390","210","0.531","0"
"2019","Female","30 - 34","All","Main scheme applicant","Main scheme application","450","200","0.446","0"
"2020","Female","30 - 34","All","Main scheme applicant","Main scheme application","470","250","0.533","0"
"2021","Female","30 - 34","All","Main scheme applicant","Main scheme application","520","195","0.372","0"
"2022","Female","30 - 34","All","Main scheme applicant","Main scheme application","405","225","0.557","0"
"2023","Female","30 - 34","All","Main scheme applicant","Main scheme application","335","190","0.561","0"
"2019","Male","30 - 34","All","Main scheme applicant","Main scheme application","220","105","0.468","0"
"2020","Male","30 - 34","All","Main scheme applicant","Main scheme application","230","105","0.454","0"
"2021","Male","30 - 34","All","Main scheme applicant","Main scheme application","250","100","0.401","0"
"2022","Male","30 - 34","All","Main scheme applicant","Main scheme application","250","130","0.508","0"
"2023","Male","30 - 34","All","Main scheme applicant","Main scheme application","165","75","0.467","0"
"2019","Female","35 and over","All","Main scheme applicant","Main scheme application","800","335","0.418","0"
"2020","Female","35 and over","All","Main scheme applicant","Main scheme application","865","395","0.455","0"
"2021","Female","35 and over","All","Main scheme applicant","Main scheme application","910","350","0.384","0"
"2022","Female","35 and over","All","Main scheme applicant","Main scheme application","725","355","0.491","0"
"2023","Female","35 and over","All","Main scheme applicant","Main scheme application","605","325","0.536","0"
"2019","Male","35 and over","All","Main scheme applicant","Main scheme application","340","145","0.434","0"
"2020","Male","35 and over","All","Main scheme applicant","Main scheme application","325","140","0.43","0"
"2021","Male","35 and over","All","Main scheme applicant","Main scheme application","375","125","0.338","0"
"2022","Male","35 and over","All","Main scheme applicant","Main scheme application","305","135","0.451","0"
"2023","Male","35 and over","All","Main scheme applicant","Main scheme application","225","100","0.444","0"
"2019","All","21 - 24","All","Not main scheme applicant","Not main scheme application","25","25","0.885","0"
"2020","All","21 - 24","All","Not main scheme applicant","Not main scheme application","50","35","0.75","0"
"2021","All","21 - 24","All","Not main scheme applicant","Not main scheme application","30","20","0.75","0"
"2022","All","21 - 24","All","Not main scheme applicant","Not main scheme application","90","70","0.78","0"
"2023","All","21 - 24","All","Not main scheme applicant","Not main scheme application","110","90","0.8180000000000001","0"
"2019","All","25 - 29","All","Not main scheme applicant","Not main scheme application","35","30","0.8290000000000001","0"
"2020","All","25 - 29","All","Not main scheme applicant","Not main scheme application","70","55","0.797","0"
"2021","All","25 - 29","All","Not main scheme applicant","Not main scheme application","20","15","0.684","0"
"2022","All","25 - 29","All","Not main scheme applicant","Not main scheme application","70","50","0.743","0"
"2023","All","25 - 29","All","Not main scheme applicant","Not main scheme application","60","50","0.845","0"
"2019","All","30 - 34","All","Not main scheme applicant","Not main scheme application","10","5"," ","0"
"2020","All","30 - 34","All","Not main scheme applicant","Not main scheme application","20","15","0.81","0"
"2021","All","30 - 34","All","Not main scheme applicant","Not main scheme application","15","10","0.769","0"
"2022","All","30 - 34","All","Not main scheme applicant","Not main scheme application","25","15","0.609","0"
"2023","All","30 - 34","All","Not main scheme applicant","Not main scheme application","30","25","0.862","0"
"2019","All","35 and over","All","Not main scheme applicant","Not main scheme application","35","20","0.667","0"
"2020","All","35 and over","All","Not main scheme applicant","Not main scheme application","55","40","0.722","0"
"2021","All","35 and over","All","Not main scheme applicant","Not main scheme application","30","25","0.742","0"
"2022","All","35 and over","All","Not main scheme applicant","Not main scheme application","55","40","0.741","0"
"2023","All","35 and over","All","Not main scheme applicant","Not main scheme application","65","50","0.8250000000000001","0"
"2021","All","18","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","All","21 - 24","All","Main scheme applicant","Not main scheme application","75","30","0.432","0"
"2020","All","21 - 24","All","Main scheme applicant","Not main scheme application","90","20","0.25","0"
"2021","All","21 - 24","All","Main scheme applicant","Not main scheme application","110","35","0.297","0"
"2022","All","21 - 24","All","Main scheme applicant","Not main scheme application","95","55","0.602","0"
"2023","All","21 - 24","All","Main scheme applicant","Not main scheme application","75","50","0.662","0"
"2019","All","25 - 29","All","Main scheme applicant","Not main scheme application","55","30","0.5","0"
"2020","All","25 - 29","All","Main scheme applicant","Not main scheme application","70","30","0.41200000000000003","0"
"2021","All","25 - 29","All","Main scheme applicant","Not main scheme application","80","25","0.309","0"
"2022","All","25 - 29","All","Main scheme applicant","Not main scheme application","45","25","0.591","0"
"2023","All","25 - 29","All","Main scheme applicant","Not main scheme application","45","30","0.744","0"
"2019","All","30 - 34","All","Main scheme applicant","Not main scheme application","20","10","0.556","0"
"2020","All","30 - 34","All","Main scheme applicant","Not main scheme application","25","10"," ","0"
"2021","All","30 - 34","All","Main scheme applicant","Not main scheme application","30","10","0.379","0"
"2022","All","30 - 34","All","Main scheme applicant","Not main scheme application","25","10","0.435","0"
"2023","All","30 - 34","All","Main scheme applicant","Not main scheme application","15","10","0.625","0"
