"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","0"," "
"2021","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2022","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","10"," "
"2023","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","10","0.579"
"2016","Overseas","18","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2006","England","18","Wales","All","Main scheme applicant","Main scheme application","8215","3230","0.393"
"2007","England","18","Wales","All","Main scheme applicant","Main scheme application","7820","2970","0.38"
"2008","England","18","Wales","All","Main scheme applicant","Main scheme application","7670","2890","0.376"
"2009","England","18","Wales","All","Main scheme applicant","Main scheme application","8245","3060","0.371"
"2010","England","18","Wales","All","Main scheme applicant","Main scheme application","9030","3545","0.392"
"2011","England","18","Wales","All","Main scheme applicant","Main scheme application","8925","3415","0.382"
"2012","England","18","Wales","All","Main scheme applicant","Main scheme application","9215","3885","0.422"
"2013","England","18","Wales","All","Main scheme applicant","Main scheme application","9005","3905","0.433"
"2014","England","18","Wales","All","Main scheme applicant","Main scheme application","9555","4365","0.457"
"2015","England","18","Wales","All","Main scheme applicant","Main scheme application","10060","4655","0.463"
"2016","England","18","Wales","All","Main scheme applicant","Main scheme application","10100","4660","0.462"
"2017","England","18","Wales","All","Main scheme applicant","Main scheme application","9910","4435","0.447"
"2018","England","18","Wales","All","Main scheme applicant","Main scheme application","9645","4490","0.466"
"2019","England","18","Wales","All","Main scheme applicant","Main scheme application","9500","4460","0.47000000000000003"
"2020","England","18","Wales","All","Main scheme applicant","Main scheme application","9305","4365","0.46900000000000003"
"2021","England","18","Wales","All","Main scheme applicant","Main scheme application","10855","5295","0.488"
"2022","England","18","Wales","All","Main scheme applicant","Main scheme application","11540","5170","0.448"
"2023","England","18","Wales","All","Main scheme applicant","Main scheme application","10620","4855","0.457"
"2006","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","30","0"," "
"2007","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","50","5"," "
"2008","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","40","5"," "
"2009","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","55","5"," "
"2010","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","35","0"," "
"2011","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","40","5"," "
"2012","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","55","0"," "
"2013","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","50","0"," "
"2014","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","45","0"," "
"2015","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","55","5"," "
"2016","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","60","5"," "
"2017","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","60","5"," "
"2018","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","70","5"," "
"2019","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","85","10"," "
"2020","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","65","15","0.209"
"2021","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","120","15","0.11900000000000001"
"2022","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","140","20","0.14300000000000002"
"2023","Northern Ireland","18","Wales","All","Main scheme applicant","Main scheme application","150","15","0.108"
"2006","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","690","55","0.08"
"2007","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","620","60","0.093"
"2008","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","645","65","0.10400000000000001"
"2009","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","645","75","0.114"
"2010","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","590","55","0.095"
"2011","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","505","50","0.095"
"2012","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","550","70","0.127"
"2013","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","495","55","0.111"
"2014","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","545","55","0.105"
"2015","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","555","65","0.121"
"2016","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","545","65","0.117"
"2017","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","655","80","0.122"
"2018","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","620","75","0.12"
"2019","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","710","80","0.11"
"2020","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","670","80","0.11800000000000001"
"2021","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","990","100","0.10200000000000001"
"2022","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","1165","110","0.093"
"2023","Scotland","18","Wales","All","Main scheme applicant","Main scheme application","920","95","0.106"
"2006","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9485","5540","0.584"
"2007","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9180","5510","0.6"
"2008","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9490","5875","0.619"
"2009","Wales","18","Wales","All","Main scheme applicant","Main scheme application","10165","6255","0.615"
"2010","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9775","5205","0.532"
"2011","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9455","4965","0.525"
"2012","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8885","4640","0.522"
"2013","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8660","4725","0.546"
"2014","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8800","4605","0.523"
"2015","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8905","4665","0.524"
"2016","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9000","4665","0.518"
"2017","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8600","4615","0.537"
"2018","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8320","4470","0.538"
"2019","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8105","4265","0.526"
"2020","Wales","18","Wales","All","Main scheme applicant","Main scheme application","8255","4365","0.529"
"2021","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9295","4750","0.511"
"2022","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9360","4270","0.456"
"2023","Wales","18","Wales","All","Main scheme applicant","Main scheme application","9055","4280","0.47300000000000003"
"2006","England","19","Wales","All","Main scheme applicant","Main scheme application","1825","825","0.453"
"2007","England","19","Wales","All","Main scheme applicant","Main scheme application","2035","935","0.459"
"2008","England","19","Wales","All","Main scheme applicant","Main scheme application","2100","980","0.465"
"2009","England","19","Wales","All","Main scheme applicant","Main scheme application","2240","990","0.441"
"2010","England","19","Wales","All","Main scheme applicant","Main scheme application","2660","1165","0.438"
"2011","England","19","Wales","All","Main scheme applicant","Main scheme application","3040","1280","0.422"
"2012","England","19","Wales","All","Main scheme applicant","Main scheme application","3075","1395","0.454"
"2013","England","19","Wales","All","Main scheme applicant","Main scheme application","3110","1460","0.47000000000000003"
"2014","England","19","Wales","All","Main scheme applicant","Main scheme application","3310","1530","0.463"
"2015","England","19","Wales","All","Main scheme applicant","Main scheme application","3270","1525","0.466"
"2016","England","19","Wales","All","Main scheme applicant","Main scheme application","3380","1570","0.465"
"2017","England","19","Wales","All","Main scheme applicant","Main scheme application","3085","1485","0.482"
"2018","England","19","Wales","All","Main scheme applicant","Main scheme application","2940","1380","0.47000000000000003"
"2019","England","19","Wales","All","Main scheme applicant","Main scheme application","2975","1445","0.486"
"2020","England","19","Wales","All","Main scheme applicant","Main scheme application","2895","1455","0.503"
"2021","England","19","Wales","All","Main scheme applicant","Main scheme application","2920","1405","0.481"
