"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2022","All","20","Northern Ireland","Female","575","215","0.377"
"2023","All","20","Northern Ireland","Female","455","175","0.389"
"2019","All","21 - 24","Northern Ireland","Female","1075","325","0.3"
"2020","All","21 - 24","Northern Ireland","Female","920","375","0.405"
"2021","All","21 - 24","Northern Ireland","Female","1220","370","0.302"
"2022","All","21 - 24","Northern Ireland","Female","855","305","0.354"
"2023","All","21 - 24","Northern Ireland","Female","670","275","0.41000000000000003"
"2019","All","25 - 29","Northern Ireland","Female","545","180","0.328"
"2020","All","25 - 29","Northern Ireland","Female","485","200","0.40800000000000003"
"2021","All","25 - 29","Northern Ireland","Female","650","185","0.28200000000000003"
"2022","All","25 - 29","Northern Ireland","Female","425","140","0.334"
"2023","All","25 - 29","Northern Ireland","Female","355","145","0.403"
"2019","All","30 - 34","Northern Ireland","Female","365","120","0.332"
"2020","All","30 - 34","Northern Ireland","Female","305","125","0.403"
"2021","All","30 - 34","Northern Ireland","Female","370","125","0.338"
"2022","All","30 - 34","Northern Ireland","Female","350","125","0.35100000000000003"
"2023","All","30 - 34","Northern Ireland","Female","250","80","0.328"
"2019","All","35 and over","Northern Ireland","Female","410","135","0.327"
"2020","All","35 and over","Northern Ireland","Female","325","155","0.47400000000000003"
"2021","All","35 and over","Northern Ireland","Female","415","115","0.28200000000000003"
"2022","All","35 and over","Northern Ireland","Female","430","160","0.372"
"2023","All","35 and over","Northern Ireland","Female","315","130","0.406"
"2019","All","17 and under","England","Female","35","15","0.4"
"2020","All","17 and under","England","Female","30","10","0.4"
"2021","All","17 and under","England","Female","55","10"," "
"2022","All","17 and under","England","Female","65","15","0.215"
"2023","All","17 and under","England","Female","85","15","0.176"
"2019","All","18","England","Female","24575","11830","0.481"
"2020","All","18","England","Female","26720","13745","0.514"
"2021","All","18","England","Female","34475","17650","0.512"
"2022","All","18","England","Female","34980","16275","0.465"
"2023","All","18","England","Female","27870","14560","0.522"
"2019","All","19","England","Female","11225","4630","0.41200000000000003"
"2020","All","19","England","Female","10810","4805","0.445"
"2021","All","19","England","Female","12805","5505","0.43"
"2022","All","19","England","Female","12800","4775","0.373"
"2023","All","19","England","Female","10390","4365","0.42"
"2019","All","20","England","Female","5920","2355","0.398"
"2020","All","20","England","Female","6490","2815","0.434"
"2021","All","20","England","Female","7155","2975","0.41600000000000004"
"2022","All","20","England","Female","6630","2410","0.364"
"2023","All","20","England","Female","6200","2415","0.39"
"2019","All","21 - 24","England","Female","11865","4610","0.388"
"2020","All","21 - 24","England","Female","13185","5765","0.437"
"2021","All","21 - 24","England","Female","15675","6745","0.43"
"2022","All","21 - 24","England","Female","13270","5050","0.38"
"2023","All","21 - 24","England","Female","10245","3970","0.388"
"2019","All","25 - 29","England","Female","9065","3630","0.401"
"2020","All","25 - 29","England","Female","10525","4765","0.453"
"2021","All","25 - 29","England","Female","13850","6090","0.44"
"2022","All","25 - 29","England","Female","10190","4240","0.41600000000000004"
"2023","All","25 - 29","England","Female","7660","3110","0.406"
"2019","All","30 - 34","England","Female","6350","2605","0.41100000000000003"
"2020","All","30 - 34","England","Female","8215","3660","0.446"
"2021","All","30 - 34","England","Female","10435","4545","0.436"
"2022","All","30 - 34","England","Female","9235","3825","0.41400000000000003"
"2023","All","30 - 34","England","Female","6745","2685","0.398"
"2019","All","35 and over","England","Female","15035","5225","0.34700000000000003"
"2020","All","35 and over","England","Female","21150","8360","0.395"
"2021","All","35 and over","England","Female","24950","9145","0.367"
"2022","All","35 and over","England","Female","23685","8055","0.34"
"2023","All","35 and over","England","Female","21290","7580","0.356"
"2019","All","17 and under","Scotland","Female","140","60","0.41400000000000003"
"2020","All","17 and under","Scotland","Female","155","60","0.381"
"2021","All","17 and under","Scotland","Female","210","60","0.276"
"2022","All","17 and under","Scotland","Female","225","105","0.458"
"2023","All","17 and under","Scotland","Female","155","80","0.523"
"2019","All","18","Scotland","Female","3960","1785","0.45"
"2020","All","18","Scotland","Female","3690","1660","0.45"
"2021","All","18","Scotland","Female","4485","1890","0.421"
"2022","All","18","Scotland","Female","4325","1865","0.431"
"2023","All","18","Scotland","Female","3145","1740","0.553"
"2019","All","19","Scotland","Female","1715","735","0.43"
"2020","All","19","Scotland","Female","1750","730","0.418"
"2021","All","19","Scotland","Female","1835","730","0.397"
"2022","All","19","Scotland","Female","1590","615","0.387"
"2023","All","19","Scotland","Female","1455","720","0.496"
"2019","All","20","Scotland","Female","970","330","0.339"
"2020","All","20","Scotland","Female","990","370","0.374"
"2021","All","20","Scotland","Female","1105","430","0.39"
"2022","All","20","Scotland","Female","970","385","0.399"
"2023","All","20","Scotland","Female","740","315","0.427"
"2019","All","21 - 24","Scotland","Female","2365","865","0.365"
"2020","All","21 - 24","Scotland","Female","2595","970","0.373"
"2021","All","21 - 24","Scotland","Female","2910","1030","0.355"
"2022","All","21 - 24","Scotland","Female","2590","990","0.381"
"2023","All","21 - 24","Scotland","Female","2095","950","0.454"
"2019","All","25 - 29","Scotland","Female","1895","765","0.403"
"2020","All","25 - 29","Scotland","Female","2365","955","0.404"
"2021","All","25 - 29","Scotland","Female","2915","1110","0.381"
"2022","All","25 - 29","Scotland","Female","2300","970","0.422"
"2023","All","25 - 29","Scotland","Female","1685","795","0.47200000000000003"
"2019","All","30 - 34","Scotland","Female","1310","525","0.4"
"2020","All","30 - 34","Scotland","Female","1455","575","0.395"
"2021","All","30 - 34","Scotland","Female","2000","770","0.385"
"2022","All","30 - 34","Scotland","Female","1815","735","0.406"
"2023","All","30 - 34","Scotland","Female","1200","615","0.512"
"2019","All","35 and over","Scotland","Female","2110","795","0.378"
"2020","All","35 and over","Scotland","Female","2625","1020","0.388"
"2021","All","35 and over","Scotland","Female","2890","1120","0.388"
"2022","All","35 and over","Scotland","Female","2710","1140","0.421"
"2023","All","35 and over","Scotland","Female","2385","1135","0.47500000000000003"
"2023","All","17 and under","Wales","Female","5","0"," "
"2019","All","18","Wales","Female","1880","770","0.40900000000000003"
"2020","All","18","Wales","Female","2115","870","0.41000000000000003"
"2021","All","18","Wales","Female","2435","1005","0.41400000000000003"
"2022","All","18","Wales","Female","2320","940","0.405"
"2023","All","18","Wales","Female","1645","830","0.505"
"2019","All","19","Wales","Female","1145","470","0.41000000000000003"
"2020","All","19","Wales","Female","910","370","0.40800000000000003"
"2021","All","19","Wales","Female","960","390","0.40800000000000003"
"2022","All","19","Wales","Female","855","345","0.402"
"2023","All","19","Wales","Female","580","255","0.443"
"2019","All","20","Wales","Female","490","175","0.357"
"2020","All","20","Wales","Female","445","175","0.393"
"2021","All","20","Wales","Female","585","210","0.361"
"2022","All","20","Wales","Female","380","160","0.418"
"2023","All","20","Wales","Female","330","130","0.4"
"2019","All","21 - 24","Wales","Female","1020","430","0.424"
"2020","All","21 - 24","Wales","Female","1130","455","0.404"
"2021","All","21 - 24","Wales","Female","1185","495","0.41600000000000004"
"2022","All","21 - 24","Wales","Female","855","330","0.384"
"2023","All","21 - 24","Wales","Female","590","220","0.376"
"2019","All","25 - 29","Wales","Female","870","395","0.456"
"2020","All","25 - 29","Wales","Female","980","460","0.47000000000000003"
"2021","All","25 - 29","Wales","Female","985","440","0.448"
"2022","All","25 - 29","Wales","Female","830","385","0.463"
"2023","All","25 - 29","Wales","Female","455","195","0.424"
"2019","All","30 - 34","Wales","Female","515","260","0.501"
"2020","All","30 - 34","Wales","Female","600","280","0.468"
"2021","All","30 - 34","Wales","Female","670","295","0.443"
"2022","All","30 - 34","Wales","Female","560","235","0.421"
"2023","All","30 - 34","Wales","Female","395","195","0.494"
"2019","All","35 and over","Wales","Female","725","315","0.436"
"2020","All","35 and over","Wales","Female","740","325","0.438"
"2021","All","35 and over","Wales","Female","875","405","0.461"
"2022","All","35 and over","Wales","Female","760","345","0.457"
"2023","All","35 and over","Wales","Female","600","275","0.457"
"2019","All","17 and under","Not EU","Female","60","10","0.167"
"2020","All","17 and under","Not EU","Female","125","30","0.24"
"2021","All","17 and under","Not EU","Female","200","45","0.22"
"2022","All","17 and under","Not EU","Female","385","55","0.14"
"2023","All","17 and under","Not EU","Female","360","40","0.108"
"2019","All","18","Not EU","Female","350","125","0.357"
"2020","All","18","Not EU","Female","425","155","0.36"
"2021","All","18","Not EU","Female","720","155","0.215"
"2022","All","18","Not EU","Female","1040","200","0.192"
"2023","All","18","Not EU","Female","940","225","0.24"
"2019","All","19","Not EU","Female","245","65","0.269"
"2020","All","19","Not EU","Female","320","95","0.291"
"2021","All","19","Not EU","Female","525","90","0.17500000000000002"
"2022","All","19","Not EU","Female","1210","185","0.151"
"2023","All","19","Not EU","Female","955","205","0.214"
"2019","All","20","Not EU","Female","165","45","0.28500000000000003"
"2020","All","20","Not EU","Female","205","45","0.229"
"2021","All","20","Not EU","Female","365","75","0.2"
"2022","All","20","Not EU","Female","540","90","0.165"
"2023","All","20","Not EU","Female","655","90","0.136"
"2019","All","21 - 24","Not EU","Female","390","80","0.2"
"2020","All","21 - 24","Not EU","Female","530","120","0.226"
"2021","All","21 - 24","Not EU","Female","820","155","0.189"
"2022","All","21 - 24","Not EU","Female","1125","155","0.137"
"2023","All","21 - 24","Not EU","Female","1340","220","0.164"
"2019","All","25 - 29","Not EU","Female","375","75","0.2"
"2020","All","25 - 29","Not EU","Female","590","140","0.23700000000000002"
"2021","All","25 - 29","Not EU","Female","1025","165","0.161"
"2022","All","25 - 29","Not EU","Female","1705","275","0.162"
"2023","All","25 - 29","Not EU","Female","1795","300","0.167"
"2019","All","30 - 34","Not EU","Female","240","50","0.217"
"2020","All","30 - 34","Not EU","Female","485","95","0.2"
"2021","All","30 - 34","Not EU","Female","840","130","0.155"
"2022","All","30 - 34","Not EU","Female","1315","180","0.138"
"2023","All","30 - 34","Not EU","Female","1270","180","0.14300000000000002"
"2019","All","35 and over","Not EU","Female","360","60","0.167"
"2020","All","35 and over","Not EU","Female","610","120","0.195"
"2021","All","35 and over","Not EU","Female","1085","165","0.154"
"2022","All","35 and over","Not EU","Female","1595","205","0.128"
"2023","All","35 and over","Not EU","Female","1280","160","0.123"
"2019","All","17 and under","EU (excluding UK)","Female","200","50","0.245"
"2020","All","17 and under","EU (excluding UK)","Female","160","50","0.306"
"2021","All","17 and under","EU (excluding UK)","Female","170","30","0.171"
"2022","All","17 and under","EU (excluding UK)","Female","165","40","0.23"
"2023","All","17 and under","EU (excluding UK)","Female","125","50","0.384"
"2019","All","18","EU (excluding UK)","Female","765","190","0.246"
"2020","All","18","EU (excluding UK)","Female","925","290","0.315"
"2021","All","18","EU (excluding UK)","Female","965","270","0.28"
"2022","All","18","EU (excluding UK)","Female","840","220","0.262"
"2023","All","18","EU (excluding UK)","Female","660","295","0.444"
"2019","All","19","EU (excluding UK)","Female","1120","360","0.32"
"2020","All","19","EU (excluding UK)","Female","1050","355","0.338"
"2021","All","19","EU (excluding UK)","Female","1115","335","0.301"
"2022","All","19","EU (excluding UK)","Female","740","215","0.293"
"2023","All","19","EU (excluding UK)","Female","610","225","0.37"
"2019","All","20","EU (excluding UK)","Female","595","175","0.291"
"2020","All","20","EU (excluding UK)","Female","570","175","0.309"
"2021","All","20","EU (excluding UK)","Female","565","170","0.303"
"2022","All","20","EU (excluding UK)","Female","450","120","0.269"
"2023","All","20","EU (excluding UK)","Female","315","95","0.308"
"2019","All","21 - 24","EU (excluding UK)","Female","570","155","0.274"
"2020","All","21 - 24","EU (excluding UK)","Female","550","160","0.289"
"2021","All","21 - 24","EU (excluding UK)","Female","675","200","0.293"
"2022","All","21 - 24","EU (excluding UK)","Female","410","90","0.224"
"2023","All","21 - 24","EU (excluding UK)","Female","420","135","0.319"
"2019","All","25 - 29","EU (excluding UK)","Female","105","35","0.324"
"2020","All","25 - 29","EU (excluding UK)","Female","200","55","0.265"
"2021","All","25 - 29","EU (excluding UK)","Female","170","30","0.188"
"2022","All","25 - 29","EU (excluding UK)","Female","115","35","0.28700000000000003"
"2023","All","25 - 29","EU (excluding UK)","Female","85","20","0.23500000000000001"
"2019","All","30 - 34","EU (excluding UK)","Female","60","10","0.167"
"2020","All","30 - 34","EU (excluding UK)","Female","70","20","0.3"
"2021","All","30 - 34","EU (excluding UK)","Female","60","15","0.25"
"2022","All","30 - 34","EU (excluding UK)","Female","45","5"," "
"2023","All","30 - 34","EU (excluding UK)","Female","35","10"," "
"2019","All","35 and over","EU (excluding UK)","Female","140","35","0.23600000000000002"
"2020","All","35 and over","EU (excluding UK)","Female","125","20","0.168"
"2021","All","35 and over","EU (excluding UK)","Female","105","20","0.21"
"2022","All","35 and over","EU (excluding UK)","Female","85","10"," "
"2023","All","35 and over","EU (excluding UK)","Female","85","20","0.259"
