"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2023","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","420"
"2022","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","155"
"2023","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","150"
"2022","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","70"
"2023","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","50"
"2022","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","75"
"2023","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","55"
"2019","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2020","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","10"
"2022","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2023","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2019","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","10"
"2020","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","5"
"2021","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","10"
"2022","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","10"
"2023","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","10"
"2019","All","30 - 34","Not EU","All","Main scheme applicant","Main scheme application","5"
"2020","All","30 - 34","Not EU","All","Main scheme applicant","Main scheme application","5"
"2021","All","30 - 34","Not EU","All","Main scheme applicant","Main scheme application","5"
"2022","All","30 - 34","Not EU","All","Main scheme applicant","Main scheme application","5"
"2023","All","30 - 34","Not EU","All","Main scheme applicant","Main scheme application","5"
"2019","All","35 and over","Not EU","All","Main scheme applicant","Main scheme application","5"
"2022","All","35 and over","Not EU","All","Main scheme applicant","Main scheme application","5"
"2023","All","35 and over","Not EU","All","Main scheme applicant","Main scheme application","5"
"2019","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","45"
"2020","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","60"
"2021","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","20"
"2022","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2023","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","15"
"2019","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","Main scheme application","20"
"2020","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","Main scheme application","30"
"2021","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2022","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","Main scheme application","15"
"2023","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","All","30 - 34","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2020","All","30 - 34","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2021","All","30 - 34","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2022","All","30 - 34","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2023","All","30 - 34","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","All","35 and over","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2020","All","35 and over","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2020","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","5"
"2021","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","5"
"2022","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","10"
"2023","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","15"
"2019","RPA","All","England","All","Not main scheme applicant","Not main scheme application","15"
"2020","RPA","All","England","All","Not main scheme applicant","Not main scheme application","30"
"2021","RPA","All","England","All","Not main scheme applicant","Not main scheme application","15"
"2022","RPA","All","England","All","Not main scheme applicant","Not main scheme application","10"
"2023","RPA","All","England","All","Not main scheme applicant","Not main scheme application","20"
"2019","Direct Clearing","All","Scotland","All","Not main scheme applicant","Not main scheme application","60"
"2020","Direct Clearing","All","Scotland","All","Not main scheme applicant","Not main scheme application","105"
"2021","Direct Clearing","All","Scotland","All","Not main scheme applicant","Not main scheme application","40"
"2022","Direct Clearing","All","Scotland","All","Not main scheme applicant","Not main scheme application","55"
"2023","Direct Clearing","All","Scotland","All","Not main scheme applicant","Not main scheme application","65"
"2020","RPA","All","Scotland","All","Not main scheme applicant","Not main scheme application","5"
"2021","RPA","All","Scotland","All","Not main scheme applicant","Not main scheme application","5"
"2022","RPA","All","Scotland","All","Not main scheme applicant","Not main scheme application","10"
"2023","RPA","All","Scotland","All","Not main scheme applicant","Not main scheme application","20"
"2022","Direct Clearing","All","Wales","All","Not main scheme applicant","Not main scheme application","65"
"2023","Direct Clearing","All","Wales","All","Not main scheme applicant","Not main scheme application","75"
"2022","RPA","All","Wales","All","Not main scheme applicant","Not main scheme application","25"
"2023","RPA","All","Wales","All","Not main scheme applicant","Not main scheme application","20"
"2019","Main scheme Clearing","All","England","All","Main scheme applicant","Not main scheme application","5"
"2023","Main scheme Clearing","All","England","All","Main scheme applicant","Not main scheme application","5"
"2019","Extra","All","Scotland","All","Main scheme applicant","Not main scheme application","25"
"2020","Extra","All","Scotland","All","Main scheme applicant","Not main scheme application","15"
"2021","Extra","All","Scotland","All","Main scheme applicant","Not main scheme application","10"
"2022","Extra","All","Scotland","All","Main scheme applicant","Not main scheme application","40"
"2023","Extra","All","Scotland","All","Main scheme applicant","Not main scheme application","25"
"2019","Main scheme Clearing","All","Scotland","All","Main scheme applicant","Not main scheme application","65"
"2020","Main scheme Clearing","All","Scotland","All","Main scheme applicant","Not main scheme application","55"
"2021","Main scheme Clearing","All","Scotland","All","Main scheme applicant","Not main scheme application","75"
"2022","Main scheme Clearing","All","Scotland","All","Main scheme applicant","Not main scheme application","50"
"2023","Main scheme Clearing","All","Scotland","All","Main scheme applicant","Not main scheme application","45"
"2022","Main scheme Clearing","All","Wales","All","Main scheme applicant","Not main scheme application","20"
"2023","Main scheme Clearing","All","Wales","All","Main scheme applicant","Not main scheme application","30"
"2020","Main scheme Clearing","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","5"
"2019","Main scheme firm choice","All","Northern Ireland","All","Main scheme applicant","Main scheme application","20"
"2020","Main scheme firm choice","All","Northern Ireland","All","Main scheme applicant","Main scheme application","15"
"2021","Main scheme firm choice","All","Northern Ireland","All","Main scheme applicant","Main scheme application","30"
"2022","Main scheme firm choice","All","Northern Ireland","All","Main scheme applicant","Main scheme application","25"
"2023","Main scheme firm choice","All","Northern Ireland","All","Main scheme applicant","Main scheme application","10"
"2019","Other main scheme choice","All","England","All","Main scheme applicant","Main scheme application","5"
"2020","Other main scheme choice","All","England","All","Main scheme applicant","Main scheme application","5"
"2021","Other main scheme choice","All","England","All","Main scheme applicant","Main scheme application","5"
