"Year","Parent in UK armed forces status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Not declared","30 - 34","Scotland","Male","All","All","75","65","0.882","0"
"2023","Not declared","30 - 34","Wales","Male","All","All","35","35","0.971","0"
"2023","Parent has not served in UK armed forces","30 - 34","Northern Ireland","Male","All","All","70","40","0.559","0"
"2023","Parent has not served in UK armed forces","30 - 34","England","Male","All","All","2580","1555","0.602","90"
"2023","Parent has not served in UK armed forces","30 - 34","Scotland","Male","All","All","635","400","0.635","10"
"2023","Parent has not served in UK armed forces","30 - 34","Wales","Male","All","All","155","110","0.6940000000000001","5"
"2023","Parent has served in UK armed forces","30 - 34","England","Male","All","All","80","55","0.667","5"
"2023","Parent has served in UK armed forces","30 - 34","Scotland","Male","All","All","15","10"," ","0"
"2023","Parent has served in UK armed forces","30 - 34","Wales","Male","All","All","5","5"," ","0"
"2023","Not declared","35 and over","Northern Ireland","Male","All","All","5","0"," ","0"
"2023","Not declared","35 and over","England","Male","All","All","8310","7580","0.912","15"
"2023","Not declared","35 and over","Scotland","Male","All","All","105","95","0.933","0"
"2023","Not declared","35 and over","Wales","Male","All","All","55","50","0.9450000000000001","0"
"2023","Parent has not served in UK armed forces","35 and over","Northern Ireland","Male","All","All","100","60","0.594","0"
"2023","Parent has not served in UK armed forces","35 and over","England","Male","All","All","6165","3625","0.588","240"
"2023","Parent has not served in UK armed forces","35 and over","Scotland","Male","All","All","835","530","0.634","35"
"2023","Parent has not served in UK armed forces","35 and over","Wales","Male","All","All","235","145","0.62","10"
"2023","Parent has served in UK armed forces","35 and over","Northern Ireland","Male","All","All","5","0"," ","0"
"2023","Parent has served in UK armed forces","35 and over","England","Male","All","All","120","80","0.65","10"
"2023","Parent has served in UK armed forces","35 and over","Scotland","Male","All","All","40","20","0.5","0"
"2023","Parent has served in UK armed forces","35 and over","Wales","Male","All","All","5","5"," ","0"
"2023","All","17 and under","Northern Ireland","Female","All","All","20","10","0.579","0"
"2023","All","17 and under","England","Female","All","All","715","480","0.67","20"
"2023","All","17 and under","Scotland","Female","All","All","735","545","0.745","5"
"2023","All","17 and under","Wales","Female","All","All","30","20","0.679","0"
"2023","All","18","Northern Ireland","Female","All","All","6895","5235","0.76","5"
"2023","All","18","England","Female","All","All","155085","131495","0.848","130"
"2023","All","18","Scotland","Female","All","All","11595","9805","0.846","15"
"2023","All","18","Wales","Female","All","All","7115","6180","0.868","5"
"2023","All","19","Northern Ireland","Female","All","All","1425","1090","0.765","5"
"2023","All","19","England","Female","All","All","44230","36890","0.834","205"
"2023","All","19","Scotland","Female","All","All","3620","2855","0.789","25"
"2023","All","19","Wales","Female","All","All","2095","1775","0.848","15"
"2023","All","20","Northern Ireland","Female","All","All","575","400","0.6900000000000001","5"
"2023","All","20","England","Female","All","All","16125","12480","0.774","165"
"2023","All","20","Scotland","Female","All","All","1965","1455","0.742","20"
"2023","All","20","Wales","Female","All","All","820","640","0.78","15"
"2023","All","21 - 24","Northern Ireland","Female","All","All","880","525","0.596","10"
"2023","All","21 - 24","England","Female","All","All","24535","16785","0.684","385"
"2023","All","21 - 24","Scotland","Female","All","All","4480","3035","0.678","60"
"2023","All","21 - 24","Wales","Female","All","All","1745","1240","0.709","20"
"2023","All","25 - 29","Northern Ireland","Female","All","All","350","190","0.547","5"
"2023","All","25 - 29","England","Female","All","All","13260","9325","0.7030000000000001","205"
"2023","All","25 - 29","Scotland","Female","All","All","2420","1610","0.665","35"
"2023","All","25 - 29","Wales","Female","All","All","875","585","0.667","15"
"2023","All","30 - 34","Northern Ireland","Female","All","All","225","135","0.588","0"
"2023","All","30 - 34","England","Female","All","All","10300","7510","0.729","155"
"2023","All","30 - 34","Scotland","Female","All","All","1530","1070","0.6980000000000001","15"
"2023","All","30 - 34","Wales","Female","All","All","565","405","0.713","20"
"2023","All","35 and over","Northern Ireland","Female","All","All","325","195","0.597","5"
"2023","All","35 and over","England","Female","All","All","23920","17610","0.736","595"
"2023","All","35 and over","Scotland","Female","All","All","2875","1975","0.687","75"
"2023","All","35 and over","Wales","Female","All","All","925","650","0.704","20"
"2023","All","17 and under","Northern Ireland","Male","All","All","15","15","0.765","0"
"2023","All","17 and under","England","Male","All","All","595","405","0.678","5"
"2023","All","17 and under","Scotland","Male","All","All","515","365","0.711","5"
"2023","All","17 and under","Wales","Male","All","All","30","20","0.679","0"
"2023","All","18","Northern Ireland","Male","All","All","4990","3625","0.726","5"
"2023","All","18","England","Male","All","All","125650","104135","0.8290000000000001","150"
"2023","All","18","Scotland","Male","All","All","8175","6950","0.85","15"
"2023","All","18","Wales","Male","All","All","5065","4305","0.85","10"
"2023","All","19","Northern Ireland","Male","All","All","890","675","0.76","5"
"2023","All","19","England","Male","All","All","34530","28875","0.836","230"
"2023","All","19","Scotland","Male","All","All","2685","2180","0.812","25"
"2023","All","19","Wales","Male","All","All","1415","1230","0.868","10"
"2023","All","20","Northern Ireland","Male","All","All","450","325","0.726","5"
"2023","All","20","England","Male","All","All","13355","10655","0.798","195"
"2023","All","20","Scotland","Male","All","All","1335","1045","0.784","20"
"2023","All","20","Wales","Male","All","All","635","535","0.847","10"
"2023","All","21 - 24","Northern Ireland","Male","All","All","605","410","0.683","10"
"2023","All","21 - 24","England","Male","All","All","19030","14375","0.755","325"
"2023","All","21 - 24","Scotland","Male","All","All","2665","1925","0.722","35"
"2023","All","21 - 24","Wales","Male","All","All","1015","780","0.77","25"
"2023","All","25 - 29","Northern Ireland","Male","All","All","185","90","0.495","5"
"2023","All","25 - 29","England","Male","All","All","8860","6810","0.768","150"
"2023","All","25 - 29","Scotland","Male","All","All","1335","905","0.675","25"
"2023","All","25 - 29","Wales","Male","All","All","410","300","0.726","10"
"2023","All","30 - 34","Northern Ireland","Male","All","All","70","40","0.556","0"
"2023","All","30 - 34","England","Male","All","All","6280","4910","0.782","95"
"2023","All","30 - 34","Scotland","Male","All","All","725","475","0.658","10"
"2023","All","30 - 34","Wales","Male","All","All","195","145","0.736","5"
"2023","All","35 and over","Northern Ireland","Male","All","All","110","60","0.5690000000000001","0"
"2023","All","35 and over","England","Male","All","All","14595","11280","0.773","265"
"2023","All","35 and over","Scotland","Male","All","All","975","645","0.661","35"
"2023","All","35 and over","Wales","Male","All","All","295","200","0.68","10"
"2023","Not declared","All","Northern Ireland","Female","All","All","180","135","0.735","0"
"2023","Not declared","All","England","Female","All","All","28025","25415","0.907","65"
"2023","Not declared","All","Scotland","Female","All","All","1515","1400","0.925","5"
"2023","Not declared","All","Wales","Female","All","All","685","635","0.927","0"
"2023","Parent has not served in UK armed forces","All","Northern Ireland","Female","All","All","10180","7415","0.728","35"
"2023","Parent has not served in UK armed forces","All","England","Female","All","All","250860","199720","0.796","1740"
"2023","Parent has not served in UK armed forces","All","Scotland","Female","All","All","26475","20025","0.756","235"
"2023","Parent has not served in UK armed forces","All","Wales","Female","All","All","12815","10305","0.804","110"
"2023","Parent has served in UK armed forces","All","Northern Ireland","Female","All","All","335","235","0.6930000000000001","0"
"2023","Parent has served in UK armed forces","All","England","Female","All","All","9285","7445","0.802","55"
"2023","Parent has served in UK armed forces","All","Scotland","Female","All","All","1215","920","0.758","10"
"2023","Parent has served in UK armed forces","All","Wales","Female","All","All","665","545","0.8220000000000001","0"
"2023","Not declared","All","Northern Ireland","Male","All","All","150","110","0.736","0"
"2023","Not declared","All","England","Male","All","All","27950","25250","0.903","55"
"2023","Not declared","All","Scotland","Male","All","All","1210","1125","0.929","5"
"2023","Not declared","All","Wales","Male","All","All","525","485","0.922","0"
"2023","Parent has not served in UK armed forces","All","Northern Ireland","Male","All","All","6895","4955","0.718","30"
"2023","Parent has not served in UK armed forces","All","England","Male","All","All","187855","150455","0.801","1320"
"2023","Parent has not served in UK armed forces","All","Scotland","Male","All","All","16420","12770","0.778","155"
"2023","Parent has not served in UK armed forces","All","Wales","Male","All","All","8105","6680","0.8240000000000001","75"
"2023","Parent has served in UK armed forces","All","Northern Ireland","Male","All","All","275","185","0.67","0"
"2023","Parent has served in UK armed forces","All","England","Male","All","All","7090","5735","0.809","45"
"2023","Parent has served in UK armed forces","All","Scotland","Male","All","All","785","595","0.761","10"
"2023","Parent has served in UK armed forces","All","Wales","Male","All","All","430","350","0.8140000000000001","5"
"2023","All","All","Northern Ireland","Female","All","All","10700","7780","0.727","35"
