"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","Other","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," "
"2023","Other","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," "
"2022","Other","35 and over","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","15","5"," "
"2022","Unknown or Prefer Not To Say","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Unknown or Prefer Not To Say","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," "
"2023","White","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","White","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","White","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","White","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","White","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","White","18","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","White","18","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","White","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","White","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","White","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","0"," "
"2020","White","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","White","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","0"," "
"2022","White","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2023","White","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","21 - 24","England","Male","Main scheme applicant","Main scheme application","20","5"," "
"2020","White","21 - 24","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","White","21 - 24","England","Male","Main scheme applicant","Main scheme application","20","5"," "
"2022","White","21 - 24","England","Male","Main scheme applicant","Main scheme application","40","15","0.317"
"2023","White","21 - 24","England","Male","Main scheme applicant","Main scheme application","30","15","0.484"
"2019","White","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","410","180","0.432"
"2020","White","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","390","170","0.434"
"2021","White","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","510","190","0.374"
"2022","White","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","390","150","0.389"
"2023","White","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","310","150","0.47900000000000004"
"2022","White","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","150","95","0.633"
"2023","White","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","150","110","0.74"
"2022","Black","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Asian","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Asian","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","Asian","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","Asian","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2023","Asian","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","5"," "
"2023","Asian","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","5","5"," "
"2019","Mixed","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Mixed","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Mixed","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Mixed","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Mixed","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","5"," "
"2022","Mixed","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","5","5"," "
"2021","Unknown or Prefer Not To Say","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","White","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","White","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","White","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","White","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","White","25 - 29","England","Male","Main scheme applicant","Main scheme application","15","5"," "
"2022","White","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2023","White","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","0"," "
"2019","White","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","360","160","0.45"
"2020","White","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","415","195","0.47500000000000003"
"2021","White","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","480","180","0.378"
"2022","White","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","345","160","0.47000000000000003"
"2023","White","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","265","140","0.532"
"2020","White","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","White","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","70","50","0.725"
"2023","White","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","65","45","0.667"
"2019","Asian","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Asian","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","5"," "
"2021","Asian","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Asian","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Asian","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","5"," "
"2019","Mixed","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Mixed","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Mixed","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Mixed","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","10","0"," "
"2023","Mixed","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2023","Mixed","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Other","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","White","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","White","30 - 34","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","White","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
