"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","All","30 - 34","Northern Ireland","All","Main scheme applicant","Main scheme application","60","10","0.177"
"2019","All","30 - 34","England","All","Main scheme applicant","Main scheme application","705","310","0.436"
"2020","All","30 - 34","England","All","Main scheme applicant","Main scheme application","825","385","0.466"
"2021","All","30 - 34","England","All","Main scheme applicant","Main scheme application","1185","500","0.421"
"2022","All","30 - 34","England","All","Main scheme applicant","Main scheme application","1070","445","0.418"
"2023","All","30 - 34","England","All","Main scheme applicant","Main scheme application","770","345","0.447"
"2019","All","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","115","25","0.23900000000000002"
"2020","All","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","145","40","0.259"
"2021","All","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","175","30","0.158"
"2022","All","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","150","30","0.187"
"2023","All","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","110","40","0.339"
"2019","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","90","20","0.209"
"2020","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","90","30","0.333"
"2021","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","95","30","0.309"
"2022","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","90","30","0.304"
"2023","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","70","35","0.47100000000000003"
"2019","All","35 and over","Northern Ireland","All","Main scheme applicant","Main scheme application","75","15","0.182"
"2020","All","35 and over","Northern Ireland","All","Main scheme applicant","Main scheme application","40","10","0.268"
"2021","All","35 and over","Northern Ireland","All","Main scheme applicant","Main scheme application","65","10","0.169"
"2022","All","35 and over","Northern Ireland","All","Main scheme applicant","Main scheme application","70","15","0.197"
"2023","All","35 and over","Northern Ireland","All","Main scheme applicant","Main scheme application","55","5"," "
"2019","All","35 and over","England","All","Main scheme applicant","Main scheme application","785","310","0.395"
"2020","All","35 and over","England","All","Main scheme applicant","Main scheme application","960","405","0.421"
"2021","All","35 and over","England","All","Main scheme applicant","Main scheme application","1245","455","0.367"
"2022","All","35 and over","England","All","Main scheme applicant","Main scheme application","1105","420","0.378"
"2023","All","35 and over","England","All","Main scheme applicant","Main scheme application","990","430","0.432"
"2019","All","35 and over","Scotland","All","Main scheme applicant","Main scheme application","145","25","0.186"
"2020","All","35 and over","Scotland","All","Main scheme applicant","Main scheme application","155","40","0.25"
"2021","All","35 and over","Scotland","All","Main scheme applicant","Main scheme application","230","25","0.101"
"2022","All","35 and over","Scotland","All","Main scheme applicant","Main scheme application","185","40","0.219"
"2023","All","35 and over","Scotland","All","Main scheme applicant","Main scheme application","140","40","0.302"
"2019","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","65","20","0.303"
"2020","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","70","20","0.294"
"2021","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","80","20","0.272"
"2022","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","65","30","0.418"
"2023","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","65","30","0.47600000000000003"
"2019","White","All","England","All","Not main scheme applicant","Not main scheme application","75","60","0.805"
"2020","White","All","England","All","Not main scheme applicant","Not main scheme application","85","70","0.802"
"2021","White","All","England","All","Not main scheme applicant","Not main scheme application","35","30","0.861"
"2022","White","All","England","All","Not main scheme applicant","Not main scheme application","50","30","0.667"
"2023","White","All","England","All","Not main scheme applicant","Not main scheme application","125","105","0.846"
"2020","White","All","Scotland","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","White","All","Scotland","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","White","All","Scotland","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","White","All","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","White","All","Wales","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Black","All","England","All","Not main scheme applicant","Not main scheme application","25","20","0.88"
"2020","Black","All","England","All","Not main scheme applicant","Not main scheme application","20","15","0.682"
"2021","Black","All","England","All","Not main scheme applicant","Not main scheme application","15","10"," "
"2022","Black","All","England","All","Not main scheme applicant","Not main scheme application","40","25","0.6920000000000001"
"2023","Black","All","England","All","Not main scheme applicant","Not main scheme application","80","60","0.732"
"2019","Asian","All","England","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Asian","All","England","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2021","Asian","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Asian","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Asian","All","England","All","Not main scheme applicant","Not main scheme application","40","30","0.789"
"2019","Mixed","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Mixed","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Mixed","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Mixed","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Mixed","All","England","All","Not main scheme applicant","Not main scheme application","25","20","0.783"
"2022","Other","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Other","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","Not main scheme application","15","10","0.846"
"2023","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","White","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","30","20","0.655"
"2020","White","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","15","10"," "
"2021","White","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","15","5"," "
"2022","White","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5","0"," "
"2023","White","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","10","10","0.833"
"2019","White","All","England","All","Main scheme applicant","Not main scheme application","220","150","0.667"
