"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Asian","35 and over","England","All","Main scheme applicant","Main scheme application","450","225","0.502"
"2019","Asian","35 and over","Scotland","All","Main scheme applicant","Main scheme application","55","35","0.611"
"2020","Asian","35 and over","Scotland","All","Main scheme applicant","Main scheme application","55","40","0.7020000000000001"
"2021","Asian","35 and over","Scotland","All","Main scheme applicant","Main scheme application","55","25","0.421"
"2022","Asian","35 and over","Scotland","All","Main scheme applicant","Main scheme application","50","30","0.612"
"2023","Asian","35 and over","Scotland","All","Main scheme applicant","Main scheme application","55","35","0.643"
"2019","Asian","35 and over","Wales","All","Main scheme applicant","Main scheme application","20","5"," "
"2020","Asian","35 and over","Wales","All","Main scheme applicant","Main scheme application","25","10","0.423"
"2021","Asian","35 and over","Wales","All","Main scheme applicant","Main scheme application","20","15","0.667"
"2022","Asian","35 and over","Wales","All","Main scheme applicant","Main scheme application","20","10","0.6"
"2023","Asian","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2019","Mixed","35 and over","England","All","Main scheme applicant","Main scheme application","130","50","0.392"
"2020","Mixed","35 and over","England","All","Main scheme applicant","Main scheme application","215","100","0.467"
"2021","Mixed","35 and over","England","All","Main scheme applicant","Main scheme application","250","105","0.418"
"2022","Mixed","35 and over","England","All","Main scheme applicant","Main scheme application","215","100","0.47000000000000003"
"2023","Mixed","35 and over","England","All","Main scheme applicant","Main scheme application","240","105","0.442"
"2019","Mixed","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2020","Mixed","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10"," "
"2021","Mixed","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10"," "
"2022","Mixed","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10"," "
"2023","Mixed","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","5"," "
"2019","Mixed","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2020","Mixed","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","5"," "
"2021","Mixed","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2022","Mixed","35 and over","Wales","All","Main scheme applicant","Main scheme application","15","10","0.733"
"2023","Mixed","35 and over","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2019","Other","35 and over","England","All","Main scheme applicant","Main scheme application","70","35","0.514"
"2020","Other","35 and over","England","All","Main scheme applicant","Main scheme application","110","45","0.42"
"2021","Other","35 and over","England","All","Main scheme applicant","Main scheme application","105","45","0.41100000000000003"
"2022","Other","35 and over","England","All","Main scheme applicant","Main scheme application","115","45","0.391"
"2023","Other","35 and over","England","All","Main scheme applicant","Main scheme application","110","40","0.378"
"2019","Other","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2020","Other","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2021","Other","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2022","Other","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2023","Other","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2019","Other","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","5"," "
"2021","Other","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2023","Other","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","35 and over","England","All","Main scheme applicant","Main scheme application","85","40","0.482"
"2020","Unknown or Prefer Not To Say","35 and over","England","All","Main scheme applicant","Main scheme application","115","60","0.496"
"2021","Unknown or Prefer Not To Say","35 and over","England","All","Main scheme applicant","Main scheme application","120","50","0.393"
"2022","Unknown or Prefer Not To Say","35 and over","England","All","Main scheme applicant","Main scheme application","135","50","0.385"
"2023","Unknown or Prefer Not To Say","35 and over","England","All","Main scheme applicant","Main scheme application","115","50","0.448"
"2019","Unknown or Prefer Not To Say","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","Scotland","All","Main scheme applicant","Main scheme application","20","10","0.55"
"2021","Unknown or Prefer Not To Say","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10"," "
"2022","Unknown or Prefer Not To Say","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10","0.625"
"2023","Unknown or Prefer Not To Say","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","10","0.647"
"2021","Unknown or Prefer Not To Say","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","35 and over","Wales","All","Main scheme applicant","Main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","35 and over","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2022","All","17 and under","England","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","All","17 and under","England","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","All","17 and under","Scotland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","17 and under","Scotland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","All","17 and under","Scotland","All","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","All","17 and under","Scotland","All","Not main scheme applicant","Not main scheme application","10","10","1"
"2019","All","18","England","All","Not main scheme applicant","Not main scheme application","50","40","0.804"
"2020","All","18","England","All","Not main scheme applicant","Not main scheme application","90","85","0.902"
"2021","All","18","England","All","Not main scheme applicant","Not main scheme application","40","30","0.8160000000000001"
"2022","All","18","England","All","Not main scheme applicant","Not main scheme application","40","30","0.732"
"2023","All","18","England","All","Not main scheme applicant","Not main scheme application","75","65","0.8310000000000001"
"2019","All","18","Scotland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","18","Scotland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","All","18","Scotland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","All","18","Scotland","All","Not main scheme applicant","Not main scheme application","20","10","0.667"
"2019","All","18","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","18","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","All","18","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","19","Northern Ireland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","All","19","Northern Ireland","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","All","19","Northern Ireland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","All","19","England","All","Not main scheme applicant","Not main scheme application","145","135","0.912"
"2020","All","19","England","All","Not main scheme applicant","Not main scheme application","165","145","0.856"
"2021","All","19","England","All","Not main scheme applicant","Not main scheme application","110","100","0.875"
"2022","All","19","England","All","Not main scheme applicant","Not main scheme application","170","135","0.778"
"2023","All","19","England","All","Not main scheme applicant","Not main scheme application","225","195","0.871"
"2019","All","19","Scotland","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","All","19","Scotland","All","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","All","19","Scotland","All","Not main scheme applicant","Not main scheme application","20","15","0.737"
"2023","All","19","Scotland","All","Not main scheme applicant","Not main scheme application","35","30","0.848"
"2019","All","19","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","19","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","All","19","Wales","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","All","19","Wales","All","Not main scheme applicant","Not main scheme application","10","10","1"
"2023","All","19","Wales","All","Not main scheme applicant","Not main scheme application","20","15","0.833"
"2020","All","20","Northern Ireland","All","Not main scheme applicant","Not main scheme application","5","5"," "
