"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2021","All","18","Wales","All","Main scheme applicant","Main scheme application","50"
"2022","All","18","Wales","All","Main scheme applicant","Main scheme application","45"
"2023","All","18","Wales","All","Main scheme applicant","Main scheme application","40"
"2019","All","19","Wales","All","Main scheme applicant","Main scheme application","15"
"2020","All","19","Wales","All","Main scheme applicant","Main scheme application","15"
"2021","All","19","Wales","All","Main scheme applicant","Main scheme application","15"
"2022","All","19","Wales","All","Main scheme applicant","Main scheme application","15"
"2023","All","19","Wales","All","Main scheme applicant","Main scheme application","5"
"2019","All","20","Wales","All","Main scheme applicant","Main scheme application","5"
"2020","All","20","Wales","All","Main scheme applicant","Main scheme application","5"
"2021","All","20","Wales","All","Main scheme applicant","Main scheme application","10"
"2022","All","20","Wales","All","Main scheme applicant","Main scheme application","10"
"2023","All","20","Wales","All","Main scheme applicant","Main scheme application","10"
"2019","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","40"
"2020","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","30"
"2021","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","25"
"2022","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","25"
"2023","All","21 - 24","Wales","All","Main scheme applicant","Main scheme application","25"
"2019","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","25"
"2020","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","40"
"2021","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","40"
"2022","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","30"
"2023","All","25 - 29","Wales","All","Main scheme applicant","Main scheme application","35"
"2019","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","20"
"2020","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","30"
"2021","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","30"
"2022","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","30"
"2023","All","30 - 34","Wales","All","Main scheme applicant","Main scheme application","35"
"2019","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","20"
"2020","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","20"
"2021","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","20"
"2022","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","30"
"2023","All","35 and over","Wales","All","Main scheme applicant","Main scheme application","30"
"2020","All","18","Not EU","All","Main scheme applicant","Main scheme application","5"
"2021","All","18","Not EU","All","Main scheme applicant","Main scheme application","5"
"2022","All","18","Not EU","All","Main scheme applicant","Main scheme application","5"
"2019","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2020","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2022","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2023","All","21 - 24","Not EU","All","Main scheme applicant","Main scheme application","5"
"2019","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","5"
"2020","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","5"
"2021","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","5"
"2023","All","25 - 29","Not EU","All","Main scheme applicant","Main scheme application","5"
"2020","All","18","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2021","All","18","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2022","All","18","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2023","All","18","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","All","19","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2020","All","19","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2021","All","19","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2023","All","19","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","All","20","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2020","All","20","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","10"
"2020","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2021","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2022","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2023","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","Main scheme application","5"
"2019","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","50"
"2020","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","75"
"2021","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","30"
"2022","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","45"
"2023","Direct Clearing","All","England","All","Not main scheme applicant","Not main scheme application","135"
"2019","RPA","All","England","All","Not main scheme applicant","Not main scheme application","55"
"2020","RPA","All","England","All","Not main scheme applicant","Not main scheme application","20"
"2021","RPA","All","England","All","Not main scheme applicant","Not main scheme application","20"
"2022","RPA","All","England","All","Not main scheme applicant","Not main scheme application","35"
"2023","RPA","All","England","All","Not main scheme applicant","Not main scheme application","90"
"2022","Direct Clearing","All","Wales","All","Not main scheme applicant","Not main scheme application","5"
"2023","RPA","All","Wales","All","Not main scheme applicant","Not main scheme application","5"
"2019","Extra","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5"
"2019","Main scheme Clearing","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","15"
"2020","Main scheme Clearing","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","10"
"2021","Main scheme Clearing","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5"
"2022","Main scheme Clearing","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5"
"2023","Main scheme Clearing","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","10"
"2019","Extra","All","England","All","Main scheme applicant","Not main scheme application","35"
"2020","Extra","All","England","All","Main scheme applicant","Not main scheme application","20"
