"Year","MEM quintile","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants","Population estimate","Entry rate"
"2018","All","All","All","Male","All","Main scheme application","73200","297340","0.246"
"2019","All","All","All","Male","All","Main scheme application","72530","289670","0.25"
"2020","All","All","All","Male","All","Main scheme application","75620","288130","0.262"
"2021","All","All","All","Male","All","Main scheme application","87150","298780","0.292"
"2022","All","All","All","Male","All","Main scheme application","84880","307450","0.276"
"2023","All","All","All","Male","All","Main scheme application","79380","294220","0.27"
"2006","Quintile 1","18","England","All","All","Not main scheme application","900","125480","0.007"
"2006","Quintile 2","18","England","All","All","Not main scheme application","1840","122440","0.015"
"2006","Quintile 3","18","England","All","All","Not main scheme application","2730","121540","0.022"
"2006","Quintile 4","18","England","All","All","Not main scheme application","3780","120340","0.031"
"2006","Quintile 5","18","England","All","All","Not main scheme application","5850","120110","0.049"
"2007","Quintile 1","18","England","All","All","Not main scheme application","970","122540","0.008"
"2007","Quintile 2","18","England","All","All","Not main scheme application","2010","120910","0.017"
"2007","Quintile 3","18","England","All","All","Not main scheme application","2890","120670","0.024"
"2007","Quintile 4","18","England","All","All","Not main scheme application","3920","120780","0.032"
"2007","Quintile 5","18","England","All","All","Not main scheme application","6040","120320","0.05"
"2008","Quintile 1","18","England","All","All","Not main scheme application","1120","123530","0.009000000000000001"
"2008","Quintile 2","18","England","All","All","Not main scheme application","2280","124140","0.018000000000000002"
"2008","Quintile 3","18","England","All","All","Not main scheme application","3350","124610","0.027"
"2008","Quintile 4","18","England","All","All","Not main scheme application","4480","124400","0.036000000000000004"
"2008","Quintile 5","18","England","All","All","Not main scheme application","6650","124390","0.053"
"2009","Quintile 1","18","England","All","All","Not main scheme application","1250","122350","0.01"
"2009","Quintile 2","18","England","All","All","Not main scheme application","2490","124860","0.02"
"2009","Quintile 3","18","England","All","All","Not main scheme application","3440","124180","0.028"
"2009","Quintile 4","18","England","All","All","Not main scheme application","4830","124410","0.039"
"2009","Quintile 5","18","England","All","All","Not main scheme application","7090","124730","0.057"
"2010","Quintile 1","18","England","All","All","Not main scheme application","1190","121890","0.01"
"2010","Quintile 2","18","England","All","All","Not main scheme application","2490","123410","0.02"
"2010","Quintile 3","18","England","All","All","Not main scheme application","3610","124780","0.029"
"2010","Quintile 4","18","England","All","All","Not main scheme application","5040","125830","0.04"
"2010","Quintile 5","18","England","All","All","Not main scheme application","7010","126210","0.056"
"2011","Quintile 1","18","England","All","All","Not main scheme application","1430","119150","0.012"
"2011","Quintile 2","18","England","All","All","Not main scheme application","3040","120220","0.025"
"2011","Quintile 3","18","England","All","All","Not main scheme application","4590","122440","0.038"
"2011","Quintile 4","18","England","All","All","Not main scheme application","6300","123980","0.051000000000000004"
"2011","Quintile 5","18","England","All","All","Not main scheme application","8460","123640","0.068"
"2012","Quintile 1","18","England","All","All","Not main scheme application","1560","116570","0.013000000000000001"
"2012","Quintile 2","18","England","All","All","Not main scheme application","3030","118950","0.026000000000000002"
"2012","Quintile 3","18","England","All","All","Not main scheme application","4560","123560","0.037"
"2012","Quintile 4","18","England","All","All","Not main scheme application","6040","125960","0.048"
"2012","Quintile 5","18","England","All","All","Not main scheme application","8220","125460","0.066"
"2013","Quintile 1","18","England","All","All","Not main scheme application","1570","115210","0.014"
"2013","Quintile 2","18","England","All","All","Not main scheme application","3040","116100","0.026000000000000002"
"2013","Quintile 3","18","England","All","All","Not main scheme application","4450","121130","0.037"
"2013","Quintile 4","18","England","All","All","Not main scheme application","5840","123700","0.047"
"2013","Quintile 5","18","England","All","All","Not main scheme application","8170","124920","0.065"
"2014","Quintile 1","18","England","All","All","Not main scheme application","1740","114800","0.015"
"2014","Quintile 2","18","England","All","All","Not main scheme application","3350","113810","0.029"
"2014","Quintile 3","18","England","All","All","Not main scheme application","4870","119430","0.041"
"2014","Quintile 4","18","England","All","All","Not main scheme application","6430","122900","0.052000000000000005"
"2014","Quintile 5","18","England","All","All","Not main scheme application","9030","124360","0.073"
"2015","Quintile 1","18","England","All","All","Not main scheme application","1940","118270","0.016"
"2015","Quintile 2","18","England","All","All","Not main scheme application","3570","115170","0.031"
"2015","Quintile 3","18","England","All","All","Not main scheme application","5190","121520","0.043000000000000003"
"2015","Quintile 4","18","England","All","All","Not main scheme application","6700","124860","0.054"
"2015","Quintile 5","18","England","All","All","Not main scheme application","9490","127520","0.074"
"2016","Quintile 1","18","England","All","All","Not main scheme application","1870","118990","0.016"
"2016","Quintile 2","18","England","All","All","Not main scheme application","3520","111170","0.032"
"2016","Quintile 3","18","England","All","All","Not main scheme application","5380","119040","0.045"
"2016","Quintile 4","18","England","All","All","Not main scheme application","7270","124340","0.058"
"2016","Quintile 5","18","England","All","All","Not main scheme application","10230","126600","0.081"
"2017","Quintile 1","18","England","All","All","Not main scheme application","2010","116390","0.017"
"2017","Quintile 2","18","England","All","All","Not main scheme application","3700","109630","0.034"
"2017","Quintile 3","18","England","All","All","Not main scheme application","5450","117550","0.046"
"2017","Quintile 4","18","England","All","All","Not main scheme application","7600","123990","0.061"
"2017","Quintile 5","18","England","All","All","Not main scheme application","11190","127120","0.088"
"2018","Quintile 1","18","England","All","All","Not main scheme application","1960","112990","0.017"
"2018","Quintile 2","18","England","All","All","Not main scheme application","3870","106010","0.036000000000000004"
"2018","Quintile 3","18","England","All","All","Not main scheme application","5750","114520","0.05"
"2018","Quintile 4","18","England","All","All","Not main scheme application","7740","122560","0.063"
"2018","Quintile 5","18","England","All","All","Not main scheme application","11130","125440","0.089"
"2019","Quintile 1","18","England","All","All","Not main scheme application","2290","108100","0.021"
"2019","Quintile 2","18","England","All","All","Not main scheme application","4240","102760","0.041"
"2019","Quintile 3","18","England","All","All","Not main scheme application","6350","112010","0.057"
"2019","Quintile 4","18","England","All","All","Not main scheme application","8900","120200","0.074"
"2019","Quintile 5","18","England","All","All","Not main scheme application","12900","124290","0.10400000000000001"
"2020","Quintile 1","18","England","All","All","Not main scheme application","2330","106620","0.022"
"2020","Quintile 2","18","England","All","All","Not main scheme application","4560","100580","0.045"
"2020","Quintile 3","18","England","All","All","Not main scheme application","7250","111240","0.065"
"2020","Quintile 4","18","England","All","All","Not main scheme application","10170","119940","0.085"
"2020","Quintile 5","18","England","All","All","Not main scheme application","14650","124720","0.117"
"2021","Quintile 1","18","England","All","All","Not main scheme application","1980","111600","0.018000000000000002"
"2021","Quintile 2","18","England","All","All","Not main scheme application","3730","103600","0.036000000000000004"
"2021","Quintile 3","18","England","All","All","Not main scheme application","5610","114040","0.049"
"2021","Quintile 4","18","England","All","All","Not main scheme application","7700","124310","0.062"
"2021","Quintile 5","18","England","All","All","Not main scheme application","8830","130060","0.068"
"2022","Quintile 1","18","England","All","All","Not main scheme application","2480","118730","0.021"
