"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2020","UK","Wales","Wales","18","Female","Main scheme applicant","Not main scheme application","55","45","0.782","0"
"2021","UK","Wales","Wales","18","Female","Main scheme applicant","Not main scheme application","70","50","0.718","0"
"2022","UK","Wales","Wales","18","Female","Main scheme applicant","Not main scheme application","70","50","0.681","0"
"2023","UK","Wales","Wales","18","Female","Main scheme applicant","Not main scheme application","40","30","0.769","0"
"2019","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","Not main scheme application","20","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","Not main scheme application","15","10"," ","0"
"2022","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","Not main scheme application","20","10"," ","0"
"2023","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","Not main scheme application","20","10"," ","0"
"2023","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","International","Not EU","India","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","International","Not EU","Nigeria","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","International","Not EU","Nigeria","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","19","Female","Main scheme applicant","Not main scheme application","350","285","0.8130000000000001","0"
"2020","UK","England","England","19","Female","Main scheme applicant","Not main scheme application","380","315","0.8320000000000001","0"
"2021","UK","England","England","19","Female","Main scheme applicant","Not main scheme application","435","320","0.738","0"
"2022","UK","England","England","19","Female","Main scheme applicant","Not main scheme application","435","310","0.714","0"
"2023","UK","England","England","19","Female","Main scheme applicant","Not main scheme application","370","285","0.77","0"
"2019","UK","Northern Ireland","Northern Ireland","19","Female","Main scheme applicant","Not main scheme application","30","20","0.655","0"
"2020","UK","Northern Ireland","Northern Ireland","19","Female","Main scheme applicant","Not main scheme application","35","25","0.794","0"
"2021","UK","Northern Ireland","Northern Ireland","19","Female","Main scheme applicant","Not main scheme application","35","30","0.853","0"
"2022","UK","Northern Ireland","Northern Ireland","19","Female","Main scheme applicant","Not main scheme application","35","30","0.838","0"
"2023","UK","Northern Ireland","Northern Ireland","19","Female","Main scheme applicant","Not main scheme application","45","35","0.745","0"
"2019","UK","Scotland","Scotland","19","Female","Main scheme applicant","Not main scheme application","35","20","0.556","0"
"2020","UK","Scotland","Scotland","19","Female","Main scheme applicant","Not main scheme application","30","20","0.724","0"
"2021","UK","Scotland","Scotland","19","Female","Main scheme applicant","Not main scheme application","25","10","0.40700000000000003","0"
"2022","UK","Scotland","Scotland","19","Female","Main scheme applicant","Not main scheme application","45","30","0.659","0"
"2023","UK","Scotland","Scotland","19","Female","Main scheme applicant","Not main scheme application","40","25","0.65","0"
"2019","UK","Wales","Wales","19","Female","Main scheme applicant","Not main scheme application","30","25","0.75","0"
"2020","UK","Wales","Wales","19","Female","Main scheme applicant","Not main scheme application","25","20","0.778","0"
"2021","UK","Wales","Wales","19","Female","Main scheme applicant","Not main scheme application","30","20","0.7000000000000001","0"
"2022","UK","Wales","Wales","19","Female","Main scheme applicant","Not main scheme application","25","15","0.667","0"
"2023","UK","Wales","Wales","19","Female","Main scheme applicant","Not main scheme application","15","10"," ","0"
"2019","International","EU (excluding UK)","Ireland","19","Female","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","19","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","19","Female","Main scheme applicant","Not main scheme application","20","10","0.524","0"
"2022","International","EU (excluding UK)","Ireland","19","Female","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","International","EU (excluding UK)","Ireland","19","Female","Main scheme applicant","Not main scheme application","20","10","0.526","0"
"2020","International","EU (excluding UK)","Spain","19","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","International","Not EU","Hong Kong","19","Female","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","International","Not EU","India","19","Female","Main scheme applicant","Not main scheme application","10","0"," ","0"
"2022","International","Not EU","Nigeria","19","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","20","Female","Main scheme applicant","Not main scheme application","170","125","0.75","0"
"2020","UK","England","England","20","Female","Main scheme applicant","Not main scheme application","180","140","0.775","0"
"2021","UK","England","England","20","Female","Main scheme applicant","Not main scheme application","220","150","0.679","0"
"2022","UK","England","England","20","Female","Main scheme applicant","Not main scheme application","205","125","0.604","0"
"2023","UK","England","England","20","Female","Main scheme applicant","Not main scheme application","205","160","0.775","0"
"2019","UK","Northern Ireland","Northern Ireland","20","Female","Main scheme applicant","Not main scheme application","15","10","0.588","0"
"2020","UK","Northern Ireland","Northern Ireland","20","Female","Main scheme applicant","Not main scheme application","15","10","0.667","0"
"2021","UK","Northern Ireland","Northern Ireland","20","Female","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","20","Female","Main scheme applicant","Not main scheme application","25","20","0.846","0"
"2023","UK","Northern Ireland","Northern Ireland","20","Female","Main scheme applicant","Not main scheme application","20","15","0.789","0"
"2019","UK","Scotland","Scotland","20","Female","Main scheme applicant","Not main scheme application","25","20","0.72","0"
"2020","UK","Scotland","Scotland","20","Female","Main scheme applicant","Not main scheme application","15","10","0.647","0"
"2021","UK","Scotland","Scotland","20","Female","Main scheme applicant","Not main scheme application","15","10"," ","0"
"2022","UK","Scotland","Scotland","20","Female","Main scheme applicant","Not main scheme application","15","10","0.733","0"
"2023","UK","Scotland","Scotland","20","Female","Main scheme applicant","Not main scheme application","20","15","0.682","0"
"2019","UK","Wales","Wales","20","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2020","UK","Wales","Wales","20","Female","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2021","UK","Wales","Wales","20","Female","Main scheme applicant","Not main scheme application","15","15","0.765","0"
"2022","UK","Wales","Wales","20","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","UK","Wales","Wales","20","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2019","International","EU (excluding UK)","Ireland","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","20","Female","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","20","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","20","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","International","EU (excluding UK)","Ireland","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Italy","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","International","Not EU","Nigeria","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","International","Not EU","Nigeria","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","21 - 24","Female","Main scheme applicant","Not main scheme application","275","180","0.662","0"
"2020","UK","England","England","21 - 24","Female","Main scheme applicant","Not main scheme application","345","255","0.732","0"
"2021","UK","England","England","21 - 24","Female","Main scheme applicant","Not main scheme application","390","245","0.623","0"
"2022","UK","England","England","21 - 24","Female","Main scheme applicant","Not main scheme application","375","220","0.581","0"
"2023","UK","England","England","21 - 24","Female","Main scheme applicant","Not main scheme application","310","200","0.647","0"
"2019","UK","Northern Ireland","Northern Ireland","21 - 24","Female","Main scheme applicant","Not main scheme application","10","10","0.833","0"
