"ID","GaelicKeywords","WordBreaks","GaelicKeywordsTraditionalSpelling","WordClass","WordClassMerged"
"48244","gàirnealair, ghàirnealair, gàirnealair, ghàirnealair, , , , , , , , gàirnealairean, ghàirnealairean, , , , , , , gàirnealairibh, ghàirnealairibh, gàirnealairean, ghàirnealairean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48251","gèilleachdainn, ghèilleachdainn, gèilleachdainn, ghèilleachdainn, gèilleachdainn, ghèilleachdainn, , , , , , , , , , , , , , , , , , , , , , , , , , , , ","gèill!eachd!ainn, ghèill!eachd!ainn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","géilleachdainn, ghéilleachdainn, géilleachdainn, ghéilleachdainn, géilleachdainn, ghéilleachdainn, , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48258","bhòt co-dhùnaidh, bhòt cho-dhùnaidh, ",", ",", ",,NULL
"48259","buidheann co-dhùnaidh, buidheann cho-dhùnaidh, ",", ",", ",,NULL
"48272","buidheann-riochdachaidh, bhuidheann-riochdachaidh, buidhinn-riochdachaidh, bhuidhinn-riochdachaidh, , , , , , , , buidhnean-riochdachaidh, bhuidhnean-riochdachaidh, , , , , , , , , buidhnean-riochdachaidh, bhuidhnean-riochdachaidh, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48273","greis beachdachaidh, ",", ",", ",,NULL
"48286","roinn nan seirbheisean, roinn sheirbheisean, ",", ",", ",,NULL
"48287","roinn stiùireadh is teicneolas na slàinte agus fiosrachaidh, roinn na slàinte agus stiùireadh fiosrachaidh agus teicneolas, ",", ",", ",,NULL
"48293","buidheann-tagraidh, buidheann-thagraidh, bhuidheann-tagraidh, bhuidheann-thagraidh, buidhinn-thagraidh, bhuidhinn-thagraidh, buidhne-tagraidh, bhuidhne-tagraidh, , , , , , buidhnean-tagraidh, bhuidhnean-tagraidh, , , , , , , , , buidhnean-tagraidh, bhuidhnean-tagraidh, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48299","roinneadh, , roinnidh, , , , , , , , , roinnidhean, , , , , , , , , , roinnidhean, , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48302","roinn-taghaidh, roinn-thaghaidh, , roinn-taghaidh, roinn-thaghaidh, , roinne-taghaidh, , , , , , , , , roinnean-taghaidh, , , , , , , , , , roinnean-taghaidh, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48327",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","leas-phrìomh-mhinistear, , leas-phrìomh-mhinisteir, , , , , , , , , leas-phrìomh-mhinistearan, , , , , , , , leas-phrìomh-mhinistearaibh, , leas-phrìomh-mhinistearan, , , , , , , , , , , ","fir.","noun"
"48335","Leas-mhinistear na Slàinte agus a' Chùraim-choimhearsnachd, Leas-mhinistear na Slàinte agus Cùraim Choimhearsnachd, Leas-mhinistear na Slàinte agus Cùraim-choimhearsnachd, ",", ",", ",,NULL
"48346","dì-dhaingnicheam, dì-dhaingnich, dì-dhaingnicheadh, dì-dhaingnicheamaid, dì-dhaingnichibh, dì-dhaingnicheadh, dì-dhaingneachadh, dhì-dhaingneachadh, , , , , , , , , , , , , , , dì-dhaingnichidh, dhì-dhaingnicheas, dì-dhaingnich, dhì-dhaingnich, dhì-dhaingnich, do dhì-dhaingnich, dì-dhaingnichte, dhì-dhaingnichte, dhì-dhaingnichinn, dhì-dhaingnicheadh, dhì-dhaingnicheamaid, dì-dhaingnichinn, dhì-dhaingnichinn, dì-dhaingnicheadh, dhì-dhaingnicheadh, dì-dhaingnicheamaid, dhì-dhaingnicheamaid, dì-dhaingnichear, dì-dhaingnichtear, dì-dhaingnichear, dhì-dhaingnichear, dì-dhaingnichear, dhì-dhaingnichear, dhì-dhaingnicheadh, do dhì-dhaingnicheadh, dhì-dhaingnichte, dhì-dhaingnichiste, dhì-dhaingnichist, dì-dhaingnichte, dì-dhaingnichiste, dì-dhaingnichist, dhì-dhaingnichte, dhì-dhaingnichiste, dhì-dhaingnichist, , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","gn.","verb"
"48347","dì-dhaingneachadh, dhì-dhaingneachadh, dì-dhaingneachaidh, dhì-dhaingneachaidh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48380","griùthlach, ghriùthlach, griùthlaich, ghriùthlaich, griùthlaich, ghriùthlaich, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48381","gròbadh, ghròbadh, gròbaidh, ghròbaidh, , , , , , , , gròbaidhean, ghròbaidhean, , , , , , , , , gròbaidhean, ghròbaidhean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48382","gròcail, ghròcail, gròcail, ghròcail, gròcaile, ghròcaile, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48388","mosgan, mhosgan, mosgain, mhosgain, , , , , , , , mosgain, mhosgain, , , , , , , mosganaibh, mhosganaibh, mosgan, mhosgan, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , mosgan!aibh, mhosgan!aibh, , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48429","eire, , eire, , eire, , eireadh, , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48433","maor-obrach, mhaor-obrach, maoir-obrach, mhaoir-obrach, , , , , , , , maoir-obrach, mhaoir-obrach, , , , , , , , , maor-obrach, mhaor-obrach, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48443","luasgadh-inntinn, luasgadh-inntinne, , luasgaidh-inntinn, luasgaidh-inntinne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48444","luasganaich, , luasganaich, , luasganaich, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48452","luaineachd, , luaineachd, , luaineachd, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48456","losaindear, , losaindeir, , , , , , , , , losaindearan, , , , , , , , losaindearaibh, , losaindearan, , , , , , , , losaindearan, , , ",,,"fir.","noun"
"48457","ceòl-gàire, cheòl-gàire, ceòl-ghàire, cheòl-ghàire, ciùil-ghàire, chiùil-ghàire, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48495","ceann-peilleig, cheann-peilleig, cheann-pheilleig, cinn-pheilleig, chinn-pheilleig, , , , , , , , cinn-pheilleig, chinn-pheilleig, , , , , , , , , ceann-peilleig, cheann-peilleig, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48518","measan, mheasan, measain, mheasain, , , , , , , , measain, mheasain, , , , , , , measanaibh, mheasanaibh, measan, mheasan, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","miosan, mhiosan, miosain, mhiosain, , , , , , , , mhiosain, mhiosain, , , , , , , miosanaibh, mhiosanaibh, miosan, mhiosan, , , , , , , , , , ","fir.","noun"
"48575","cùl-chainntear, chùl-chainntear, cùl-chainnteir, chùl-chainnteir, , , , , , , , cùl-chainntearan, chùl-chainntearan, , , , , , , cùl-chainntearaibh, chùl-chainntearaibh, cùl-chainntearan, chùl-chainntearan, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48622","coimrigeach, choimrigeach, coimrigiche, choimrigiche, , , coimrigeach, choimrigeach, coimrigich, choimrigich, coimrigiche, choimrigiche, coimrigich, choimrigich, , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"48631","deachdaireachd, dheachdaireachd, deachdaireachd, dheachdaireachd, deachdaireachd, dheachdaireachd, , , , , , , , deachdaireachdan, dheachdaireachdan, , , , , , , deachdaireachdaibh, dheachdaireachdaibh, deachdaireachdan, dheachdaireachdan, , , , , , , , , ","deachd!air!eachd, dheachd!air!eachd, , , , , , , , , , , , deachd!air!eachd!an, dheachd!air!eachd!an, , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48643","taghadh dìreach, taghaidhean direach, ",", ",", ",,NULL
"48657","càthar, chàthar, càthaire, chàthaire, , , càthar, chàthar, càthair, chàthair, càthaire, chàthaire, càthair, chàthair, , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"48679","taghan, thaghan, taghain, thaghain, , , , , , , , taghanan, thaghanan, , , , , , , taghanaibh, thaghanaibh, taghanan, thaghanan, , , , , , , , , , ",", , , , , , , , , , , taghan!an, thaghan!an, , , , , , , taghan!aibh, thaghan!aibh, , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48684","feamainn-chìrein, feamainn-chìrean, fheamainn-chìrein, fheamainn-chìrean, feamainn-chìrein, feamainn-chìrean, fheamainn-chìrein, fheamainn-chìrean, feamad-cìrein, feamad-cìrean, fheamad-cìrein, fheamad-cìrean, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"48691","pàipearachd, phàipearachd, pàipearachd, phàipearachd, pàipearachd, phàipearachd, , , , , , , phàipearachd, , , , , , , , , , , , , , , , , , , , , ",,,"boir.","noun"
"48704","rach am mùthadh, ",", ",", ",,NULL
"48712","buctadh, ",", ",", ","clsg.","exclamation"
"48723","bloca-togail, bloc-togail, bhloca-togail, bhloc-togail, bloca-togail, bhloca-togail, , , , , , , , blocaichean-togail, bhlocaichean-togail, , , , , , , , , blocaichean-togail, bhlocaichean-togail, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48731","taitneadh, thaitneadh, taitnidh, taitne, thaitnidh, thaitne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48801","glideachadh, ghlideachadh, glideachaidh, ghlideachaidh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48817","fionnaraiche-adhair, fhionnaraiche-adhair, fionnaraiche-adhair, fhionnaraiche-adhair, , , , , , , , fionnaraichean-adhair, fhionnaraichean-adhair, , , , , , , , , fionnaraichean-adhair, fhionnaraichean-adhair, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48832","uist, uistibh, ",", ","uisd, uisdibh, ","clsg.","exclamation"
"48889","easaontaicheam, eas-aontaicheam, easaontaich, eas-aontaich, easaontaicheadh, eas-aontaicheadh, easaontaicheamaid, eas-aontaicheamaid, easaontaichibh, eas-aontaichibh, easaontaicheadh, eas-aontaicheadh, easaontachadh, eas-aontachadh, , , , , , , , , , , , , , , , easaontaichidh, eas-aontaichidh, dh'easaontaicheas, dh'eas-aontaicheas, easaontaich, eas-aontaich, easaontaich, eas-aontaich, dh'easaontaich, dh'eas-aontaich, do dh'easaontaich, easaontaichte, eas-aontaichte, easaontaichte, eas-aontaichte, dh'easaontaichinn, dh'eas-aontaichinn, dh'easaontaicheadh, dh'eas-aontaicheadh, dh'easaontaicheamaid, dh'eas-aontaicheamaid, easaontaichinn, eas-aontaichinn, easaontaichinn, easaontaicheadh, eas-aontaicheadh, easaontaicheadh, easaontaicheamaid, eas-aontaicheamaid, easaontaicheamaid, easaontaichear, eas-aontaichear, easaontaichtear, eas-aontaichtear, easaontaichear, dh'easaontaichear, easaontaichear, easaontaichear, dh'easaontaicheadh, do dh'easaontaicheadh, dh'easaontaichte, dh'easaontaichiste, dh'easaontaichist, easaontaichte, easaontaichiste, eas-aontaichichste, easaontaichist, eas-aontaichist, easaontaichte, easaontaichiste, easaontaichist, , ",,,"gn.","verb"
"48894","ceumannan smachdachaidh, ceum smachdachaidh, ",", ",", ",,NULL
"48899","mar as ròghnach le Microsoft, ",", ","mar as róghnach le Microsoft, ",,NULL
"48907","sochair-leasachaidh teachd-a-steach teaghlaich, ",", ","sochair-leasachaidh teachd a-steach teaghlaich, ",,NULL
"48934","dùiread, dhùiread, dùireid, dhùireid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48939","Caisteal Dhùn Èideann, ",", ","Caisteal Dhùn Éideann, ",,NULL
"48949","toll-dubh, tholl-dubh, tuill-dhuibh, thuill-dhuibh, , , , , , , , tuill-dhubha, thuill-dhubha, , , , , , , , , toll-dubha, tholl-dubha, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"48965","tha iad leth-oir a chèile, ",", ","tha iad leth-oir a chéile, ",,NULL
"49015","ruideas, , ruideis, , ruideis, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"49017","rìdhle-ochdnar, , rìdhle-ochdnar, , , , , , , , , rìdhlean-ochdnar, rìdhleachan-ochdnar, , , , , , , , , , rìdhlean-ochdnar, rìdhleachan-ochdnar, , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","ruidhle-ochdnar, , ruidhle-ochdnar, , , , , , , , , ruidhleachan-ochdnar, ruidhlean-ochdnar, , , , , , , , , , ruidhleachan-ochdnar, ruidhlean-ochdnar, , , , , , , , , , , ","fir.","noun"
"49031","cuir cumha an dàrna taobh, cuir cumha an dara taobh, ",", ",", ",,NULL
"49047","riarachadh chumhachdan, riarachadh cumhachd, ",", ",", ",,NULL
"49063","clag-bhòtaidh, chlag-bhòtaidh, cluig-bhòtaidh, chluig-bhòtaidh, , , , , , , , clagan-bhòtaidh, chlagan-bhòtaidh, , , , , , , , , clagan-bhòtaidh, chlagan-bhòtaidh, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49064","lobaidh bhòtaidh, lobaidh a' bhòtaidh, ",", ",", ",,NULL
"49073","leigeil, , leigeil, , leigealach, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"49076","sealltainn, shealltainn, sealltainn, shealltainn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","sealltuinn, shealltuinn, sealltuinn, shealltuinn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49077","saoilsinn, shaoilsinn, saoilsinn, shaoilsinn, saoilsinne, shaoilsinne, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"49079","sgur, , sguir, , , , , , , , , sguran, , , , , , , , sguraibh, , sguran, , , , , , , , , , , ",", , , , , , , , , , , sgur!an, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49087","ciceadh, chiceadh, cicidh, chicidh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49112","tàrlaid, thàrlaid, tàrlaid, thàrlaid, tàrlaide, thàrlaide, , , , , , , , tàrlaidean, thàrlaidean, , , , , , , tàrlaidibh, thàrlaidibh, tàrlaidean, thàrlaidean, , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"49122","fealladh, fhealladh, feallaidh, fheallaidh, , , , , , , , feallaidhean, fheallaidhean, , , , , , , , , feallaidhean, fheallaidhean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49129","camara-faire, chamara-faire, chamara-fhaire, camara-faire, chamara-faire, chamara-fhaire, , , , , , , , camarathan-faire, chamarathan-faire, , , , , , , , , camarathan-faire, chamarathan-faire, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49139","bogsa-teacsa, bhogsa-teacsa, bhogsa-theacsa, bogsa-teacsa, bhogsa-teacsa, bhogsa-theacsa, , , , , , , , bogsaichean-teacsa, bhogsaichean-teacsa, , , , , , , , , bogsaichean-teacsa, bhogsaichean-teacsa, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49155","banntrach-fhir, bantrach-fhir, bhanntrach-fhir, bhantrach-fhir, banntraich-fhir, bantraich-fhir, bhanntraich-fhir, bhantraich-fhir, , , , , , , , banntraichean-fir, bantraichean-fir, bhanntraichean-fir, bhantraichean-fir, , , , , , , , , banntraichean-fir, bantraichean-fir, bhanntraichean-fir, bhantraichean-fir, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"49158","nighean-bhràthar, , nighinn-bhràthar, , nighinn-bhràthar, , , , , , , , , nigheannan-bràthar, , nigheanan-bràthar, , nighnean-bràthar, , , , , , nigheannan-bràthar, , nigheanan-bràthar, , nighnean-bràthar, , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
